topology,amplitude,sample,K,frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,drive_smoothing_frames,number_drive_channels,filter_length_s,filter_length_frames,selected_frequencies_hz,decay_times_s,number_raw_features,svd_rank,condition_number,train_nmse_x,train_nmse_y,train_nmse_2d,validation_nmse_x,validation_nmse_y,validation_nmse_2d,selection_metric_value
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2700Hz,6.2700000000000005,u,1,1,2.0,60,6.27,0.5 1 2 5 10 100,12,5,28.91767048232481,0.47272991157808314,0.5016845561325664,0.4781024865398416,0.362440209326275,0.9121785741072249,0.4219849869409045,0.9121785741072249
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2700Hz,6.2700000000000005,u,1,1,3.0,90,6.27,0.5 1 2 5 10 100,12,6,23.352741021402764,0.5010648343860593,0.6009491251243732,0.5195985048127124,0.4475117018046159,0.9516787029378142,0.5021204282213597,0.9516787029378142
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2700Hz,6.2700000000000005,u,1,1,5.0,150,6.27,0.5 1 2 5 10 100,12,6,17.710328870462696,0.6235176970206193,0.7527277081158243,0.6474621703349817,0.5186716830572954,1.345163717814853,0.6081929672949553,1.345163717814853
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2700Hz,6.2700000000000005,u,1,1,8.0,240,6.27,0.5 1 2 5 10 100,12,6,14.863449056396945,0.5684369833882716,0.7697116152216134,0.604931162226368,0.41384970515206004,1.3233898764370688,0.5123663281501984,1.3233898764370688
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2800Hz,6.28,u,1,1,1.0,30,6.28,0.5 1 2 5 10 100,12,4,11.789740211348807,0.6049468825381997,0.7412712483991593,0.6302420600812723,0.4670893343900236,1.090542499648841,0.53461851273519,1.090542499648841
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2800Hz,6.28,u,1,1,2.0,60,6.28,0.5 1 2 5 10 100,12,5,29.84947777083143,0.4593867972020068,0.49954145663583144,0.466837550654226,0.35725137387780354,0.9325333451179573,0.41956290102917865,0.9325333451179573
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2800Hz,6.28,u,1,1,3.0,90,6.28,0.5 1 2 5 10 100,12,6,23.142582818630636,0.5104951109539768,0.6253574836855053,0.5318079855300878,0.45710918235550524,0.9771289170909909,0.5134349937665051,0.9771289170909909
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2800Hz,6.28,u,1,1,5.0,150,6.28,0.5 1 2 5 10 100,12,6,16.29241278997777,0.6208597903763545,0.7501007331108542,0.6448099957683274,0.5091527100427982,1.3308137162410223,0.5981507225940615,1.3308137162410223
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2800Hz,6.28,u,1,1,8.0,240,6.28,0.5 1 2 5 10 100,12,6,14.035209974401816,0.5728505817330266,0.7664163232974677,0.6079470204905474,0.4026911156723934,1.2769082571168564,0.497381733262726,1.2769082571168564
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2900Hz,6.29,u,1,1,1.0,30,6.29,0.5 1 2 5 10 100,12,4,11.82244741723683,0.6096360889952367,0.752516526008944,0.6361477547482218,0.4707262153667187,1.1021618748264022,0.5391200156346982,1.1021618748264022
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2900Hz,6.29,u,1,1,2.0,60,6.29,0.5 1 2 5 10 100,12,5,30.58698998652255,0.44126276647395174,0.5306792347127627,0.4578541177345331,0.364903035352753,1.02813235551641,0.4367405582667359,1.02813235551641
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2900Hz,6.29,u,1,1,3.0,90,6.29,0.5 1 2 5 10 100,12,6,22.79404986754224,0.5202823770112948,0.6505359477816384,0.544451109999317,0.46524188119776383,1.0013577487181509,0.5233111413264361,1.0013577487181509
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2900Hz,6.29,u,1,1,5.0,150,6.29,0.5 1 2 5 10 100,12,6,15.020378669037099,0.6192124351586287,0.7484866572981832,0.6431688077029726,0.49641708124170664,1.3042136034160106,0.5839133655694453,1.3042136034160106
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.2900Hz,6.29,u,1,1,8.0,240,6.29,0.5 1 2 5 10 100,12,6,13.109666455088892,0.576896789295395,0.7715509194229437,0.6121905695981747,0.39749873582157413,1.2302006151729463,0.48769263786990336,1.2302006151729463
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,1.0,30,6.3,0.5 1 2 5 10 100,12,4,11.817194405296048,0.6141959735016538,0.7639849859525403,0.6419895351295959,0.47391471693262377,1.1135774363108248,0.5431996291997909,1.1135774363108248
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,2.0,60,6.3,0.5 1 2 5 10 100,12,5,30.561866827777852,0.4720207043701799,0.6536129336487574,0.5057153975457849,0.42349392830768195,1.2027346911940278,0.5078972024957773,1.2027346911940278
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,3.0,90,6.3,0.5 1 2 5 10 100,12,6,22.392989955449398,0.5301373628343188,0.6758243861741544,0.557169794621762,0.4714344837177723,1.0229647102001707,0.531173346397888,1.0229647102001707
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,5.0,150,6.3,0.5 1 2 5 10 100,12,6,14.071658308128454,0.6194686812020945,0.7497836714072131,0.643617923036992,0.48214971382417926,1.2693065628214202,0.567410416958933,1.2693065628214202
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,8.0,240,6.3,0.5 1 2 5 10 100,12,6,12.393997402029374,0.5803325400216738,0.7841832688322747,0.6172938047659081,0.3965836300894099,1.1833173497594165,0.4817985020737349,1.1833173497594165
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,1.0,30,6.31,0.5 1 2 5 10 100,12,4,11.774115993786456,0.6185703363082208,0.7755976290742767,0.6477069710142758,0.4765898092665531,1.1246221420513585,0.5467812741793874,1.1246221420513585
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,2.0,60,6.31,0.5 1 2 5 10 100,12,5,29.986988531537573,0.5041536765095963,0.728835809792653,0.5458437618898414,0.4573475293435652,1.2583837440919297,0.5441115726125149,1.2583837440919297
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,3.0,90,6.31,0.5 1 2 5 10 100,12,6,22.040933922991222,0.5397970055048249,0.7005299445242291,0.5696212280774969,0.47540875560336604,1.0408447536836511,0.5366538185605648,1.0408447536836511
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,5.0,150,6.31,0.5 1 2 5 10 100,12,6,13.899580574410123,0.6221212898680082,0.755589939446856,0.6468549501398109,0.4674374355703773,1.2292228531736058,0.549950038268802,1.2292228531736058
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,8.0,240,6.31,0.5 1 2 5 10 100,12,6,12.211125429030151,0.5835360746813162,0.804246250293054,0.6235542157992275,0.39952349175857765,1.1375986851772975,0.4794679272765608,1.1375986851772975
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3200Hz,6.32,u,1,1,1.0,30,6.32,0.5 1 2 5 10 100,12,4,11.694172862430438,0.6227044435586864,0.7872666941237377,0.6532392002666403,0.47869538477115414,1.1351260775884515,0.5497965160134644,1.1351260775884515
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3200Hz,6.32,u,1,1,2.0,60,6.32,0.5 1 2 5 10 100,12,5,29.28285393043078,0.5199522796351372,0.7644166369427682,0.5653129844658247,0.4690304632574098,1.266291839644804,0.5553856358250677,1.266291839644804
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3200Hz,6.32,u,1,1,3.0,90,6.32,0.5 1 2 5 10 100,12,6,21.86684965270464,0.5490690574237213,0.7240744953437676,0.5815415622120852,0.4771458426187249,1.0544714781733018,0.5396787287745234,1.0544714781733018
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3200Hz,6.32,u,1,1,5.0,150,6.32,0.5 1 2 5 10 100,12,6,14.168365316630053,0.6272124086948117,0.7671341978516474,0.6531419285374737,0.4530922414260293,1.1871614543549318,0.53260277013911,1.1871614543549318
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3200Hz,6.32,u,1,1,8.0,240,6.32,0.5 1 2 5 10 100,12,6,12.481400330798417,0.5866391052566586,0.8315404463824322,0.6310434758389085,0.4059922415697394,1.0978390573663162,0.4809294615805926,1.0978390573663162
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3300Hz,6.33,u,1,1,1.0,30,6.33,0.5 1 2 5 10 100,12,4,11.579153883958984,0.626547058149159,0.7988980913294945,0.6585270344101527,0.480187359120202,1.1449241447823109,0.5521881627939381,1.1449241447823109
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3300Hz,6.33,u,1,1,2.0,60,6.33,0.5 1 2 5 10 100,12,5,28.57799162994486,0.5288017388983205,0.7860564745517181,0.576535716394213,0.47305885517083307,1.2621901612574005,0.5585334211462135,1.2621901612574005
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3300Hz,6.33,u,1,1,3.0,90,6.33,0.5 1 2 5 10 100,12,6,22.027276261521443,0.557857723314872,0.7461075267600012,0.592787738727155,0.47686099435842055,1.0639573579159194,0.5404521945474755,1.0639573579159194
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3300Hz,6.33,u,1,1,5.0,150,6.33,0.5 1 2 5 10 100,12,6,14.482739698614555,0.634262514831251,0.7849098504485543,0.6621796326845302,0.43981617618853913,1.1467467561101659,0.5163871904512733,1.1467467561101659
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3300Hz,6.33,u,1,1,8.0,240,6.33,0.5 1 2 5 10 100,12,6,12.91934234722825,0.5891038349860168,0.8644439715056915,0.6390272261850379,0.4143447067276895,1.0699734655426154,0.485358976683082,1.0699734655426154
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,1.0,30,6.34,0.5 1 2 5 10 100,12,4,11.431640310611208,0.6300524542041014,0.8103943975912958,0.663515155076625,0.4810362712361022,1.1538641501198754,0.5539134597092427,1.1538641501198754
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,2.0,60,6.34,0.5 1 2 5 10 100,12,5,27.921902892723274,0.534585932371107,0.8017825440944439,0.5841646389344121,0.4738749616359951,1.253986547017576,0.5583725587514002,1.253986547017576
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,3.0,90,6.34,0.5 1 2 5 10 100,12,6,22.541248834819584,0.5661566274533121,0.766533453538891,0.6033368289480443,0.47490762950351334,1.0698878572615464,0.5393527685308225,1.0698878572615464
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,5.0,150,6.34,0.5 1 2 5 10 100,12,6,14.693936000467563,0.6423292295579076,0.8083671800315825,0.6730984496871348,0.4280524369888186,1.1109595093983375,0.5020213508634863,1.1109595093983375
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,8.0,240,6.34,0.5 1 2 5 10 100,12,6,13.280325875032124,0.5897327553074581,0.8990561849977786,0.6458178389521712,0.42082718327504015,1.0551194329018816,0.48953039441396606,1.0551194329018816
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,1.0,30,6.35,0.5 1 2 5 10 100,12,4,11.254928041179605,0.633182254799176,0.8216582217172949,0.6681542351615025,0.4812291141828223,1.1618145798055575,0.5549465637816019,1.1618145798055575
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,2.0,60,6.35,0.5 1 2 5 10 100,12,5,27.34390360162253,0.5387536912565057,0.8143792663200375,0.5898964038054448,0.47301424889512367,1.2440898334574706,0.5565331137739292,1.2440898334574706
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,3.0,90,6.35,0.5 1 2 5 10 100,12,6,23.267915363294993,0.5740147978105548,0.7854621350497552,0.6132491481975622,0.4716654470038176,1.073066045333672,0.5368060069120302,1.073066045333672
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,5.0,150,6.35,0.5 1 2 5 10 100,12,6,14.701383518268056,0.6502116787641674,0.8359414370348439,0.6846300740796695,0.41795892196694495,1.0811942574852245,0.48979709643260455,1.0811942574852245
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,8.0,240,6.35,0.5 1 2 5 10 100,12,6,13.401972584740756,0.5870871957034247,0.9281856624588186,0.6489335810813839,0.42077744504776715,1.0468958878469152,0.48859531228311776,1.0468958878469152
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3600Hz,6.36,u,1,1,1.0,30,6.36,0.5 1 2 5 10 100,12,4,11.052907488780827,0.6359069460620722,0.8325957157321285,0.6724028235092987,0.4807702030701262,1.1686713454278517,0.5552800484196714,1.1686713454278517
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3600Hz,6.36,u,1,1,2.0,60,6.36,0.5 1 2 5 10 100,12,5,26.865096428480207,0.5418835489749763,0.8249622137517373,0.594409192787523,0.47113908130368304,1.2335309203148166,0.5537173683897869,1.2335309203148166
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3600Hz,6.36,u,1,1,3.0,90,6.36,0.5 1 2 5 10 100,12,6,24.11282949847806,0.5814923774066191,0.8031250519354544,0.6226166314322776,0.4674563589130903,1.074297905265079,0.5331862537863457,1.074297905265079
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3600Hz,6.36,u,1,1,5.0,150,6.36,0.5 1 2 5 10 100,12,6,14.479646426473998,0.6566737821034019,0.8651844432915734,0.6953138063574169,0.40971137147630354,1.057760862567666,0.47990469488694965,1.057760862567666
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3600Hz,6.36,u,1,1,8.0,240,6.36,0.5 1 2 5 10 100,12,6,13.277359634954834,0.5807057373647602,0.9431755142888381,0.6464270691688847,0.4126987653093107,1.037353005672421,0.48035803781301806,1.037353005672421
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3700Hz,6.37,u,1,1,1.0,30,6.37,0.5 1 2 5 10 100,12,4,10.829904830019146,0.6382069504821845,0.8431199997857426,0.6762288545658053,0.47968098468923764,1.1743628719621804,0.5549252847792647,1.1743628719621804
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3700Hz,6.37,u,1,1,2.0,60,6.37,0.5 1 2 5 10 100,12,5,26.501535983959453,0.5442092939119687,0.8339995578733868,0.5979802843791772,0.46860806661176435,1.2228749774444625,0.5503063040733301,1.2228749774444625
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3700Hz,6.37,u,1,1,3.0,90,6.37,0.5 1 2 5 10 100,12,6,25.030828208362163,0.5886200012897516,0.8197909684474687,0.6315140989085314,0.4625013389737593,1.074263636936889,0.528764223864,1.074263636936889
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3700Hz,6.37,u,1,1,5.0,150,6.37,0.5 1 2 5 10 100,12,6,14.091668981179188,0.6607048870959454,0.8929683045067079,0.7037466386828006,0.40373694203633126,1.0408914476913975,0.4727501777425707,1.0408914476913975
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3700Hz,6.37,u,1,1,8.0,240,6.37,0.5 1 2 5 10 100,12,6,13.043051499836304,0.5722314722729996,0.9410053842594115,0.639095840486078,0.4005771773061288,1.0274302891554958,0.4684746200414238,1.0274302891554958
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,1.0,30,6.38,0.5 1 2 5 10 100,12,4,10.590493230266569,0.6400731819735301,0.8531542781260634,0.6796106786214005,0.47799880061526595,1.1788530622726578,0.5539116599393256,1.1788530622726578
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,2.0,60,6.38,0.5 1 2 5 10 100,12,5,26.265166754444074,0.5458157660682028,0.8416563870460876,0.6007094087770997,0.4656651551210012,1.2124815403320817,0.5465563907073601,1.2124815403320817
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,3.0,90,6.38,0.5 1 2 5 10 100,12,5,18.99112699241014,0.6183984405774893,0.9236990841196675,0.675047403759098,0.44284639951681465,1.083738619464498,0.5122644848398886,1.083738619464498
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,5.0,150,6.38,0.5 1 2 5 10 100,12,6,13.661446247009952,0.661851295637168,0.9161967438769367,0.7089851651135767,0.40050251369433265,1.030897029929542,0.4687835427865345,1.030897029929542
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,8.0,240,6.38,0.5 1 2 5 10 100,12,6,12.872999475090992,0.5645202687817996,0.9267734293450514,0.6302023247162369,0.38935698434870386,1.0229026165312975,0.45797932580028533,1.0229026165312975
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,1.0,30,6.39,0.5 1 2 5 10 100,12,4,10.339287288930167,0.6415070490949468,0.8626344456534887,0.6825375480835908,0.4757747168787108,1.1821418860919775,0.5522847054472532,1.1821418860919775
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,2.0,60,6.39,0.5 1 2 5 10 100,12,5,26.16377015059141,0.5467220875423153,0.8479287682807087,0.6026114101760117,0.46251298949622277,1.2026002497526838,0.5426753615456085,1.2026002497526838
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,3.0,90,6.39,0.5 1 2 5 10 100,12,5,18.80160501337775,0.618388404050147,0.9310564641327328,0.6764044017178239,0.4350082148064065,1.0748531475495682,0.5043128634699943,1.0748531475495682
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,5.0,150,6.39,0.5 1 2 5 10 100,12,6,13.396123173978571,0.6603895221676466,0.9329731112573975,0.7109031814388583,0.40008538212579975,1.0275295751600952,0.46804684767624377,1.0275295751600952
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,8.0,240,6.39,0.5 1 2 5 10 100,12,6,12.82494516968714,0.5599319652190129,0.9081659910612648,0.6230721369378222,0.38112135360837657,1.0253850422057362,0.4509046187403213,1.0253850422057362
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.4000Hz,6.4,u,1,1,1.0,30,6.4,0.5 1 2 5 10 100,12,4,10.080737457653367,0.6425199169627738,0.8715110160975944,0.68500953700844,0.4730706190333846,1.184263583439692,0.5501033124375221,1.184263583439692
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.4000Hz,6.4,u,1,1,2.0,60,6.4,0.5 1 2 5 10 100,12,5,26.200221942023656,0.5469237994716595,0.8527059205108832,0.6036621014790446,0.45934551160013076,1.1934150893118498,0.5388560798245735,1.1934150893118498
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.4000Hz,6.4,u,1,1,3.0,90,6.4,0.5 1 2 5 10 100,12,5,18.69415768850979,0.6179650095595773,0.934714659899225,0.6767383520317466,0.4288285660192134,1.0671045350777297,0.49796327276193014,1.0671045350777297
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.4000Hz,6.4,u,1,1,5.0,150,6.4,0.5 1 2 5 10 100,12,6,13.779801289631159,0.6570898994888198,0.9431591710464421,0.7101026496682431,0.40210047032867546,1.0297640866348141,0.4700857026575767,1.0297640866348141
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_6.4000Hz,6.4,u,1,1,8.0,240,6.4,0.5 1 2 5 10 100,12,6,12.728962039820027,0.5592724091940086,0.8917006978712777,0.6195467582628758,0.3758872481506621,1.0333143109895924,0.447096300970146,1.0333143109895924
topology_17_prestress,amp=1,sample_3,1,fft_prefix,fft_prefix_K1,nan,u,1,1,1.0,30,5.9138162,0.5 1 2 5 10 100,12,4,8.885856217339509,0.592791570972114,0.5855902902733852,0.5914464011276853,0.3903499708489593,0.9157368727063969,0.4475643340128429,0.9157368727063969
topology_17_prestress,amp=1,sample_3,1,fft_prefix,fft_prefix_K1,nan,u,1,1,2.0,60,5.9138162,0.5 1 2 5 10 100,12,5,26.505726198508103,0.45548936048388333,0.45919553019006865,0.4561816578592619,0.3755482823264121,0.8712847815810585,0.429533731909706,0.8712847815810585
topology_17_prestress,amp=1,sample_3,1,fft_prefix,fft_prefix_K1,nan,u,1,1,3.0,90,5.9138162,0.5 1 2 5 10 100,12,5,19.637726087650016,0.45794931334344546,0.4154766679457633,0.4500155965238605,0.36196543795226205,0.776785458683593,0.4071391246769687,0.776785458683593
topology_17_prestress,amp=1,sample_3,1,fft_prefix,fft_prefix_K1,nan,u,1,1,5.0,150,5.9138162,0.5 1 2 5 10 100,12,5,20.194752323318454,0.515548178707882,0.4123555740356855,0.49632320808334957,0.4428294481555276,0.8057888827404166,0.482355543744665,0.8057888827404166
topology_17_prestress,amp=1,sample_3,1,fft_prefix,fft_prefix_K1,nan,u,1,1,8.0,240,5.9138162,0.5 1 2 5 10 100,12,5,24.642714450885894,0.4360105964774545,0.3514718181632226,0.42031654796320417,0.41446810680498103,0.5930263697689886,0.4339130097270319,0.5930263697689886
topology_17_prestress,amp=1,sample_3,2,fft_prefix,fft_prefix_K2,nan,u,1,1,1.0,30,5.9138162 0.20046835,0.5 1 2 5 10 100,24,6,11.984688539739286,0.5230508672883408,0.5811748345176992,0.5339081871494138,0.34438587071995286,0.9046490022425168,0.4053982373414656,0.9046490022425168
topology_17_prestress,amp=1,sample_3,2,fft_prefix,fft_prefix_K2,nan,u,1,1,2.0,60,5.9138162 0.20046835,0.5 1 2 5 10 100,24,7,14.512565876099801,0.5286646418425729,0.48420531526651295,0.5203598210869728,0.35720129703013603,0.8869212260576833,0.4148875246223737,0.8869212260576833
topology_17_prestress,amp=1,sample_3,2,fft_prefix,fft_prefix_K2,nan,u,1,1,3.0,90,5.9138162 0.20046835,0.5 1 2 5 10 100,24,8,18.398662098284543,0.44251997277446553,0.4522614509254609,0.444339641135843,0.4022540180075546,0.8380989615228717,0.4497173080006391,0.8380989615228717
topology_17_prestress,amp=1,sample_3,2,fft_prefix,fft_prefix_K2,nan,u,1,1,5.0,150,5.9138162 0.20046835,0.5 1 2 5 10 100,24,9,27.00456948187387,0.4650787483091512,0.40746586233898996,0.45434536248281826,0.42156587551784397,0.7791842831081978,0.46051033601662555,0.7791842831081978
topology_17_prestress,amp=1,sample_3,2,fft_prefix,fft_prefix_K2,nan,u,1,1,8.0,240,5.9138162 0.20046835,0.5 1 2 5 10 100,24,9,30.499867448956188,0.3772998762889364,0.34724408483434166,0.3717202232749162,0.4107410389955152,0.5996241542329326,0.4313103130153144,0.5996241542329326
topology_17_prestress,amp=1,sample_3,3,fft_prefix,fft_prefix_K3,nan,u,1,1,1.0,30,5.9138162 0.20046835 4.5105378,0.5 1 2 5 10 100,36,9,17.56522569771087,0.44790541639675013,0.5773721184038771,0.47208926794808675,0.30725727664169433,0.9077081208923562,0.3726460644922523,0.9077081208923562
topology_17_prestress,amp=1,sample_3,3,fft_prefix,fft_prefix_K3,nan,u,1,1,2.0,60,5.9138162 0.20046835 4.5105378,0.5 1 2 5 10 100,36,11,17.071619663972367,0.4760402121808732,0.4762891596708084,0.4760867145559809,0.3286436210177234,0.8835029573339735,0.3890675171229285,0.8835029573339735
topology_17_prestress,amp=1,sample_3,3,fft_prefix,fft_prefix_K3,nan,u,1,1,3.0,90,5.9138162 0.20046835 4.5105378,0.5 1 2 5 10 100,36,13,27.355782474031713,0.392901482250499,0.42609659179245296,0.399102193236006,0.37650451299974885,0.8172158634480681,0.4244977522028031,0.8172158634480681
topology_17_prestress,amp=1,sample_3,3,fft_prefix,fft_prefix_K3,nan,u,1,1,5.0,150,5.9138162 0.20046835 4.5105378,0.5 1 2 5 10 100,36,14,19.33867206805566,0.42935510110113995,0.40037997144209336,0.4239569815526829,0.39535943586612665,0.7500413411085622,0.43398411277081506,0.7500413411085622
topology_17_prestress,amp=1,sample_3,3,fft_prefix,fft_prefix_K3,nan,u,1,1,8.0,240,5.9138162 0.20046835 4.5105378,0.5 1 2 5 10 100,36,14,18.87571160704527,0.3568739052132672,0.35175991306775606,0.35592452739596775,0.4719841587977333,0.694159419327546,0.49617893030239546,0.694159419327546
topology_17_prestress,amp=1,sample_3,1,refined_single,refined_5.4000Hz,5.4,u,1,1,1.0,30,5.4,0.5 1 2 5 10 100,12,4,8.3193653144032,0.6516062854442872,0.6864190686417084,0.6581091712665343,0.4342402447477506,0.8875547400113782,0.4836059599335917,0.8875547400113782
topology_17_prestress,amp=1,sample_3,1,refined_single,refined_5.4000Hz,5.4,u,1,1,2.0,60,5.4,0.5 1 2 5 10 100,12,5,23.273683548008776,0.6221814682757921,0.6935896069510953,0.6355202171471872,0.4290561931132363,0.9152549813680445,0.4820029908782837,0.9152549813680445
topology_17_prestress,amp=1,sample_3,1,refined_single,refined_5.4000Hz,5.4,u,1,1,3.0,90,5.4,0.5 1 2 5 10 100,12,6,20.762758877690494,0.6091044389501189,0.7461970951131994,0.6347127876145026,0.4319623845561104,0.9197636910652011,0.4850836957341361,0.9197636910652011
topology_17_prestress,amp=1,sample_3,1,refined_single,refined_5.4000Hz,5.4,u,1,1,5.0,150,5.4,0.5 1 2 5 10 100,12,6,13.326593305840548,0.6480769878740974,0.7876270071539684,0.6740754112090912,0.4210227853935629,0.914670957058731,0.474780817177351,0.914670957058731
topology_17_prestress,amp=1,sample_3,1,refined_single,refined_5.4000Hz,5.4,u,1,1,8.0,240,5.4,0.5 1 2 5 10 100,12,6,11.202003991353756,0.5732051546533043,0.7211851880659399,0.6006766401636093,0.4225996612340988,0.9779285387435795,0.4830746901335453,0.9779285387435795
topology_17_prestress,amp=1,sample_3,1,refined_single,refined_5.4100Hz,5.41,u,1,1,1.0,30,5.41,0.5 1 2 5 10 100,12,4,8.127883616021254,0.6526475633573956,0.679903358846556,0.6577388347175563,0.43403851961360485,0.8881777912882055,0.48349405252603866,0.8881777912882055
topology_17_prestress,amp=1,sample_3,1,refined_single,refined_5.4100Hz,5.41,u,1,1,2.0,60,5.41,0.5 1 2 5 10 100,12,5,23.183040545198928,0.6229958466518593,0.6892025829922719,0.6353629947952241,0.4287002176355898,0.9164408608661256,0.4818149226138082,0.9164408608661256
topology_17_prestress,amp=1,sample_3,1,refined_single,refined_5.4100Hz,5.41,u,1,1,3.0,90,5.41,0.5 1 2 5 10 100,12,6,21.0508592781592,0.6114249791261821,0.7353025821201847,0.6345648097922753,0.4361650727114051,0.934056057757852,0.49038514468838174,0.934056057757852
topology_17_prestress,amp=1,sample_3,1,refined_single,refined_5.4100Hz,5.41,u,1,1,5.0,150,5.41,0.5 1 2 5 10 100,12,6,13.669930421031223,0.6478650776736776,0.7724420115792411,0.67107398787065,0.42324403905888347,0.9258265340956497,0.47797501405880205,0.9258265340956497
