topology,amplitude,frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,number_drive_channels,K,filter_length_s,num_samples,selected_frequencies_hz,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,condition_number_mean,condition_number_std
topology_17_prestress,amp=1,refined_single,refined_5.4200Hz,5.42,u,1,1,2.0,5,5.42,0.4249053287439727,0.0035152805841984795,0.9221101208553792,0.007024300190196282,0.4784135655073289,0.0037431616688508853,23.226698740005286,0.04186347856642535
topology_17_prestress,amp=1,refined_single,refined_5.4200Hz,5.42,u,1,1,3.0,5,5.42,0.4362914810315435,0.004153491172783632,0.938534645089726,0.010063310901962082,0.4903568420664561,0.005388128498938003,21.147842041504617,0.05660267841562202
topology_17_prestress,amp=1,refined_single,refined_5.4200Hz,5.42,u,1,1,5.0,5,5.42,0.4251163958442342,0.002061525350110798,0.9384847445557508,0.0073418717764781,0.480387674656249,0.0035131473003230623,13.921860651274688,0.04235322172535023
topology_17_prestress,amp=1,refined_single,refined_5.4200Hz,5.42,u,1,1,8.0,5,5.42,0.41043719886887986,0.003197788118458448,0.9868300018539935,0.01208134315657771,0.4724575595446012,0.003081137996377633,11.956325913915602,0.036356566354697105
topology_17_prestress,amp=1,refined_single,refined_5.4300Hz,5.430000000000001,u,1,1,1.0,5,5.43,0.4316322613297768,0.0038032673129880503,0.8947593687205609,0.004249421388559866,0.4814773781162701,0.0042088982693877985,7.771226620421087,0.02072681270939997
topology_17_prestress,amp=1,refined_single,refined_5.4300Hz,5.430000000000001,u,1,1,2.0,5,5.43,0.42445855560700474,0.003577519078986127,0.9235912780947475,0.007250822306415127,0.4781738045135591,0.0037754907088347564,23.345640590241143,0.03841571743174663
topology_17_prestress,amp=1,refined_single,refined_5.4300Hz,5.430000000000001,u,1,1,3.0,5,5.43,0.44030969469909265,0.004298248526929149,0.9521642497339429,0.010563290605720903,0.4954105184710949,0.0056060181618933485,21.122488209812303,0.05997626857761024
topology_17_prestress,amp=1,refined_single,refined_5.4300Hz,5.430000000000001,u,1,1,5.0,5,5.43,0.42975214116112204,0.0020708627721228645,0.9502761948031597,0.010359972662384385,0.48579976616512843,0.003851655013964334,14.047055068260212,0.042970078661774394
topology_17_prestress,amp=1,refined_single,refined_5.4300Hz,5.430000000000001,u,1,1,8.0,5,5.43,0.4069680018217202,0.002684944202747874,0.9824689711833395,0.016201569715947252,0.4688845049184355,0.002410593201376022,12.14393492570351,0.022425154576927935
topology_17_prestress,amp=1,refined_single,refined_5.4400Hz,5.44,u,1,1,1.0,5,5.44,0.43093630220908763,0.003941463913078487,0.8963673600193168,0.004370932086102544,0.48102875704013737,0.0043188974146658385,7.587485152580626,0.020589291347176172
topology_17_prestress,amp=1,refined_single,refined_5.4400Hz,5.44,u,1,1,2.0,5,5.44,0.42402699180290915,0.00363692634079496,0.9250391167854796,0.007480681965151091,0.47794401280598464,0.003803352820920228,23.557528285143448,0.035577894012464625
topology_17_prestress,amp=1,refined_single,refined_5.4400Hz,5.44,u,1,1,3.0,5,5.44,0.44410583027187733,0.004457246712081367,0.965109238264953,0.010933694851018786,0.5001922487546536,0.005825129080738663,20.927090674683722,0.06328493985787684
topology_17_prestress,amp=1,refined_single,refined_5.4400Hz,5.44,u,1,1,5.0,5,5.44,0.4345665820108027,0.002215802946191742,0.9582964570234662,0.013343716451664529,0.4909649775288507,0.004297723694179608,13.983151968467066,0.04135580367075989
topology_17_prestress,amp=1,refined_single,refined_5.4400Hz,5.44,u,1,1,8.0,5,5.44,0.4063774677719133,0.0021953967486701685,0.9736360539343909,0.021052475688042034,0.46739782136079355,0.002053702793810247,12.256370719402922,0.04415183353625485
topology_17_prestress,amp=1,refined_single,refined_5.4500Hz,5.45,u,1,1,1.0,5,5.45,0.4301638529764831,0.004071086719224779,0.8981519642000608,0.004498046102865724,0.4805308949432471,0.0044209364037533965,7.411154092270749,0.020270301198164763
topology_17_prestress,amp=1,refined_single,refined_5.4500Hz,5.45,u,1,1,2.0,5,5.45,0.4236133804586818,0.003693072617192018,0.9263849855874249,0.007710806468848794,0.477719241721697,0.0038254375310720875,23.849989471482964,0.03352825060267501
topology_17_prestress,amp=1,refined_single,refined_5.4500Hz,5.45,u,1,1,3.0,5,5.45,0.44755655128182836,0.00462508330839777,0.9768051954996876,0.011157260272552705,0.5045311638968759,0.00603633293415829,20.580430137750266,0.06668082403584201
topology_17_prestress,amp=1,refined_single,refined_5.4500Hz,5.45,u,1,1,5.0,5,5.45,0.43874920390335664,0.0024906206687192196,0.9613504680002659,0.016136189096296865,0.4950312061256702,0.004835321947374947,13.702119982997875,0.03979047144687651
topology_17_prestress,amp=1,refined_single,refined_5.4500Hz,5.45,u,1,1,8.0,5,5.45,0.41039985528607836,0.0019562010275247545,0.9554872751951345,0.025458911561447743,0.46902558721587423,0.0023511170606170272,12.309958884239887,0.08462951378470808
