frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,drive_smoothing_frames,number_drive_channels,K,filter_length_s,filter_length_frames,num_topology_sample_pairs,selected_frequencies_hz,decay_times_s,number_raw_features_mean,number_raw_features_std,number_drive_channels_mean,number_drive_channels_std,svd_rank_mean,svd_rank_std,condition_number_mean,condition_number_std,train_nmse_x_mean,train_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,selection_metric_value_mean,selection_metric_value_std
refined_single,refined_5.8000Hz,5.800000000000001,u,1,1,1,3.0,90,5,5.8,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,19.53590178180499,0.044064357146356446,0.6293961113891173,0.0031914661579833694,0.5248163749113214,0.012351578136293591,0.609879992221092,0.0039193251194639,0.4219700990410461,0.0033460586167053,0.9682852605563799,0.005221383346803536,0.4807659298119198,0.0036224717955576796,0.9682852605563799,0.005221383346803536
refined_single,refined_5.8100Hz,5.8100000000000005,u,1,1,1,3.0,90,5,5.81,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,20.532092393001104,0.050247800905031365,0.6354583977461618,0.003367294911985948,0.5219746393303272,0.012584076435126993,0.6142816544026792,0.004014725999625604,0.42868700597114706,0.0033896112823976364,0.969826143692109,0.005213811972554634,0.48692579999152263,0.003617051245763043,0.969826143692109,0.005213811972554634
refined_single,refined_5.8200Hz,5.82,u,1,1,1,3.0,90,5,5.82,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,21.577178256653177,0.05437117088590601,0.6434833524735677,0.003535172819480449,0.5174429752587402,0.013165259555363585,0.61996440452688,0.004143289988637752,0.4390023287863989,0.0033959754850691167,0.971231945896552,0.004730307676207777,0.4962834813721053,0.0035790060954093285,0.971231945896552,0.004730307676207777
refined_single,refined_5.8300Hz,5.83,u,1,1,1,3.0,90,5,5.83,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,22.63604560177606,0.05092019102881863,0.6529489774562676,0.0031155838912069614,0.5041531464370174,0.015245659675158816,0.6251850577087791,0.00446524439057627,0.45757920827703435,0.0031734516547134092,0.966343571421028,0.0026611272909435697,0.5123392521228721,0.0032741703679294116,0.966343571421028,0.0026611272909435697
refined_single,refined_5.8400Hz,5.840000000000001,u,1,1,1,3.0,90,5,5.84,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.2,0.39999999999999997,23.477913647950082,0.3184885695586785,0.5801512595603108,0.03651898445200776,0.4298142622998114,0.0149847846314176,0.5520916742782345,0.030844041560845824,0.4336400646276718,0.03938533772315924,0.8533962061314524,0.03403866617098775,0.4788009902260765,0.038399966034961194,0.8533962061314524,0.03403866617098775
refined_single,refined_5.8500Hz,5.8500000000000005,u,1,1,1,3.0,90,5,5.85,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,23.006155542218792,0.05959678186762847,0.5301343290719187,0.003854567618818918,0.41145181161167504,0.011770708732998573,0.5079864303910397,0.0015634871207004387,0.4035473049870852,0.0023350671090892074,0.8037371962301887,0.02390909258711929,0.446576484243726,0.002051620005535141,0.8037371962301887,0.02390909258711929
refined_single,refined_5.8600Hz,5.86,u,1,1,1,3.0,90,5,5.86,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,22.476946189973145,0.060683378505479446,0.5072043687773327,0.003996064390112529,0.40930143969713956,0.011070418061924438,0.48893140976934657,0.0013454962850774983,0.3852599888344948,0.002328825193252614,0.7940228634032593,0.02662128881099624,0.4292060862828141,0.0018479071396177093,0.7940228634032593,0.02662128881099624
refined_single,refined_5.8700Hz,5.87,u,1,1,1,3.0,90,5,5.87,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,21.884041642615443,0.06016535244074234,0.49296120562517326,0.004121112320840401,0.40833098905469534,0.010632986293491402,0.477163309425512,0.001414399789508386,0.37537829998232486,0.0024279794564020358,0.7921322426198019,0.027924806606481656,0.4201815679888471,0.0017511574607207375,0.7921322426198019,0.027924806606481656
refined_single,refined_5.8800Hz,5.880000000000001,u,1,1,1,3.0,90,5,5.88,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,21.277677273313095,0.05900900470882895,0.4823231372013478,0.004239333896673374,0.4076794293482716,0.01031221680946962,0.4683874028094898,0.0015340660285699918,0.3689476230098066,0.0025338070178909065,0.7925621192196606,0.02874295595709593,0.4144874728464164,0.0017213089831286644,0.7925621192196606,0.02874295595709593
refined_single,refined_5.8900Hz,5.890000000000001,u,1,1,1,3.0,90,5,5.89,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,20.698783611508283,0.057614951619916574,0.47392941842732855,0.004340863671146562,0.4072762701821217,0.010057303324706352,0.461483607911214,0.0016513014902430172,0.3644167248574843,0.0026207832730711597,0.7939137984218393,0.029326862510245466,0.4105884469381592,0.0017180919418968126,0.7939137984218393,0.029326862510245466
refined_single,refined_5.9000Hz,5.9,u,1,1,1,3.0,90,5,5.9,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,20.18477602832449,0.05624107587542939,0.4671850362490358,0.00442487083104062,0.40712602289827393,0.009841981090526735,0.4559687470054046,0.001755854336925593,0.36105910606539254,0.0026900410223664284,0.7955692423595156,0.02979320557231616,0.4077693980030993,0.0017251200147028847,0.7955692423595156,0.02979320557231616
refined_single,refined_5.9100Hz,5.91,u,1,1,1,3.0,90,5,5.91,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,19.76771517279526,0.055125984153678496,0.4617557185130072,0.004493710774017289,0.4072453486654023,0.009650228233514725,0.45157400969388606,0.0018478296433655597,0.35847214409286426,0.002750250546856872,0.7971625405465103,0.030213702572107114,0.40563148011276773,0.0017356871254545626,0.7971625405465103,0.030213702572107114
refined_single,refined_5.9200Hz,5.92,u,1,1,1,3.0,90,5,5.92,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,19.472317690527177,0.0545502744637895,0.4574449720081307,0.004550512037870334,0.407655962917097,0.009471945600038646,0.4481436044018867,0.0019297740524307527,0.35644008437173635,0.002812613337441515,0.7984606214332837,0.030637044647418125,0.4039569466032703,0.001747502657703758,0.7984606214332837,0.030637044647418125
refined_single,refined_5.9300Hz,5.930000000000001,u,1,1,1,3.0,90,5,5.93,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,19.31434884686894,0.054854523352879596,0.4541602705289599,0.004598124126240812,0.4083866769801169,0.00930109218612622,0.44560763685876503,0.002004293618631524,0.35488198242026053,0.0028891353296485647,0.799330209435128,0.031095653452943905,0.40265912563601497,0.0017608576754686728,0.799330209435128,0.031095653452943905
refined_single,refined_5.9400Hz,5.94,u,1,1,1,3.0,90,5,5.94,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,19.29904270765218,0.056391315092728274,0.4519048666331827,0.004638628832573009,0.40947682953148246,0.00913438245551193,0.443976092071814,0.00207325808526214,0.35382396422042806,0.0029917594816687445,0.7997253835144805,0.031608531970977106,0.40175632253338805,0.0017781605601951398,0.7997253835144805,0.031608531970977106
refined_single,refined_5.9500Hz,5.95,u,1,1,1,3.0,90,5,5.95,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,19.41986398319138,0.059412044645001404,0.4507755132361386,0.00467327655696971,0.4109785044902604,0.008969965988376863,0.4433373970937316,0.0021377091282471566,0.3533802029065777,0.003131654431631232,0.7996806057532677,0.03218342982373184,0.4013540907672291,0.0018041604303631793,0.7996806057532677,0.03218342982373184
refined_single,refined_5.9600Hz,5.960000000000001,u,1,1,1,3.0,90,5,5.96,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,19.65876913355252,0.06395267128477777,0.4509561954155948,0.004703059570159989,0.41295695717549413,0.008805860537184549,0.4438534028491663,0.0021984553467696718,0.3537368698176503,0.003318429073045014,0.799303979371311,0.03281977446142007,0.4016301807282825,0.0018464390140588054,0.799303979371311,0.03281977446142007
refined_single,refined_5.9700Hz,5.970000000000001,u,1,1,1,3.0,90,5,5.97,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,19.989088125678002,0.06979308662414772,0.452702465197406,0.00473044612469644,0.415490888915848,0.008638045523299945,0.4457466910069341,0.00225779388267069,0.35513672791560236,0.003559406002176282,0.7987659263986311,0.03351335518419716,0.40281956549328024,0.0019157476927008437,0.7987659263986311,0.03351335518419716
refined_single,refined_5.9800Hz,5.98,u,1,1,1,3.0,90,5,5.98,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,20.380878988859173,0.07648781503548381,0.456323129438272,0.004763283061391275,0.41867813798105036,0.008458085254961908,0.449286734292415,0.002323379116912588,0.3578686141881827,0.0038594513596116485,0.7982805453381339,0.03426321622054976,0.40520303708560557,0.0020259987948208187,0.7982805453381339,0.03426321622054976
refined_single,refined_5.9900Hz,5.99,u,1,1,1,3.0,90,5,5.99,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,20.80663591728114,0.08340453481088089,0.4621987486961491,0.0048239293064474,0.4226596898025049,0.008249343538430732,0.45480941423605825,0.002417420392719045,0.3622827875681296,0.004222335570346427,0.798085181308928,0.03508108802204939,0.4091186872168289,0.002194982456007846,0.798085181308928,0.03508108802204939
refined_single,refined_6.0000Hz,6.0,u,1,1,1,3.0,90,5,6,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,21.243509402970098,0.08966037890329502,0.47095795954746966,0.004977552436054169,0.4276901771890067,0.007977748866845201,0.46287358500429904,0.0026051257762682994,0.3688954020698919,0.004656312421771067,0.7984395698922971,0.03600656973557632,0.41505502051208853,0.0024513795746813095,0.7984395698922971,0.03600656973557632
refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,1,3.0,90,5,6.01,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,21.665727214294282,0.09346795565056999,0.48419999959595883,0.005448801385681101,0.43431298517290057,0.007568641641972504,0.47488140234983467,0.0031085391850583888,0.37874890988684623,0.005200660693202784,0.799704943484306,0.03714046860709267,0.4239810382122847,0.0028719274197866705,0.799704943484306,0.03714046860709267
refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,1,3.0,90,5,6.02,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.6,0.4898979485566356,23.19828372043493,0.9810876437402333,0.47512757970024433,0.022090556243022474,0.42446971670826966,0.01796162245089636,0.4656757422207985,0.02081332865523328,0.3663865805402585,0.021446961660034177,0.8093819168874304,0.036755351552752315,0.41397947553355713,0.01682433831773893,0.8093819168874304,0.036755351552752315
refined_single,refined_6.0300Hz,6.03,u,1,1,1,3.0,90,5,6.03,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,23.52726717898593,0.10848237127896367,0.4590429967386268,0.004149653263777755,0.4147102333892584,0.00835358780269647,0.45076041114128823,0.0018503903926512474,0.3488523641167991,0.0033434153178014186,0.8164887077050395,0.030932981761174386,0.39912516051388963,0.0016025108957198196,0.8164887077050395,0.030932981761174386
refined_single,refined_6.0400Hz,6.04,u,1,1,1,3.0,90,5,6.04,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,23.617406139705036,0.10278139144431722,0.46218805723850576,0.004104321798423725,0.4161512035075792,0.008222211133423285,0.45358802047929797,0.0018464671625538708,0.348945482631642,0.0035349669568880827,0.8153342040432712,0.03140738307452075,0.3990827385911902,0.0016564531770566478,0.8153342040432712,0.03140738307452075
refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,1,3.0,90,5,6.05,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,23.952992240752703,0.11263877309956723,0.46554734719773344,0.004059348816752043,0.41763548521134314,0.008095281474132153,0.4565979955953533,0.0018441527556567112,0.3493928658280698,0.0037562926672395857,0.8139951492155608,0.03191853395462245,0.3993364572577578,0.0017373980751950297,0.8139951492155608,0.03191853395462245
refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,1,3.0,90,5,6.06,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.8,0.39999999999999997,23.251158441020507,2.0040278295940177,0.4750641581002311,0.012638730286310606,0.4205956987125702,0.009553940260052955,0.46489098530278106,0.011062052153561337,0.35378936583565135,0.010318945668478812,0.8115249681030903,0.03317920426274292,0.40298661928645896,0.007744150966491341,0.8115249681030903,0.03317920426274292
refined_single,refined_6.0700Hz,6.07,u,1,1,1,3.0,90,5,6.07,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.4,0.48989794855663565,20.778828945299974,2.9354418798880473,0.48387271710622287,0.011436706895079399,0.42352716460795586,0.007402289205904224,0.4726007659494697,0.009226405258041873,0.35850595214279624,0.008033522175541036,0.8087173461611366,0.0348515524503865,0.40689559411252907,0.005526573980899802,0.8087173461611366,0.0348515524503865
refined_single,refined_6.0800Hz,6.08,u,1,1,1,3.0,90,5,6.08,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.4,0.48989794855663565,20.329474855766254,3.366974048132902,0.4817293541681023,0.007862510396465346,0.4239487297914555,0.007317853656109294,0.4709381496798734,0.00602176033754861,0.357494461204464,0.006768009709371255,0.8070079000120043,0.03492813811612311,0.4058079788469591,0.0041849637450293775,0.8070079000120043,0.03492813811612311
refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,1,3.0,90,5,6.09,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.8,0.39999999999999997,22.944975095305647,3.036692740870186,0.4776623880426329,0.004579170437245868,0.42412390960914886,0.007943550342286455,0.4676647742103846,0.0032788526032490753,0.3549014254668717,0.006493393028596259,0.8061730677325831,0.0346289231695753,0.4034016691421921,0.003917647893266396,0.8061730677325831,0.0346289231695753
refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,1,3.0,90,5,6.1,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,24.212234002428005,0.1270800100355758,0.4771583762097623,0.003779488067560323,0.42545881615321957,0.007553572023736704,0.4675042593847495,0.0018160751247529093,0.35493084237032035,0.004952934984832745,0.8047782583262209,0.03463965862243552,0.4032786367641162,0.0023467324021353634,0.8047782583262209,0.03463965862243552
refined_single,refined_6.1100Hz,6.11,u,1,1,1,3.0,90,5,6.11,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,23.759616232147362,0.12373915685237705,0.4768981236599429,0.0037072758018355956,0.4272298466997987,0.007469105789037316,0.467623013219734,0.0018018006418435487,0.3559629280155181,0.0051227877667435456,0.8027747425007116,0.035101586918561696,0.4039826485054652,0.0024438687473424554,0.8027747425007116,0.035101586918561696
refined_single,refined_6.1200Hz,6.12,u,1,1,1,3.0,90,5,6.12,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,23.191957381978195,0.1179407936770581,0.475628165823944,0.0036305633463141343,0.429216007860178,0.007392248150047851,0.4669604154702546,0.001785249680506737,0.3568393728867745,0.0052487533534574795,0.8009978659218862,0.035499410233467366,0.4045723390949029,0.002517074148743181,0.8009978659218862,0.035499410233467366
refined_single,refined_6.1300Hz,6.130000000000001,u,1,1,1,3.0,90,5,6.13,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,22.56795982755057,0.11016384910768115,0.473544333066296,0.003549319539245042,0.43153888956195574,0.007320816558811739,0.46569845496269896,0.0017674410230407152,0.3576526865645039,0.005331941489908237,0.7996345001318013,0.03582800326784063,0.40515038925419383,0.0025673904282991376,0.7996345001318013,0.03582800326784063
refined_single,refined_6.1400Hz,6.140000000000001,u,1,1,1,3.0,90,5,6.14,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,21.9401426242388,0.10129527955883957,0.4709570029329006,0.0034620270246036706,0.43434933003570314,0.00725154903658848,0.4641177697836179,0.0017491335889439996,0.35857458951386983,0.0053802661764449115,0.7988772399317161,0.03609061537203236,0.40589075352561166,0.002600611103842937,0.7988772399317161,0.03609061537203236
refined_single,refined_6.1500Hz,6.15,u,1,1,1,3.0,90,5,6.15,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,21.344982192786706,0.09239284919913857,0.4682301522982174,0.0033654386373571424,0.4378228504850952,0.0071808203291287565,0.4625472110867288,0.0017306458917072203,0.3598226171792841,0.005407079527226786,0.7989176968490156,0.036295941199689964,0.4070081431887682,0.0026261751246454564,0.7989176968490156,0.036295941199689964
refined_single,refined_6.1600Hz,6.16,u,1,1,1,3.0,90,5,6.16,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,20.806055247477403,0.08436008899445131,0.46571306980692884,0.0032550265183903895,0.4421553658417913,0.007105529935205748,0.4613074851526404,0.001712226771129868,0.3616227563427693,0.005428357250522356,0.7999660339527377,0.03645243430051582,0.40872680220235014,0.002655262970574789,0.7999660339527377,0.03645243430051582
refined_single,refined_6.1700Hz,6.17,u,1,1,1,3.0,90,5,6.17,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,20.349567015242844,0.07762136637626794,0.46369470216493414,0.0031259218207324016,0.4475598409939813,0.0070236998260343525,0.4606733851591242,0.001694949739869624,0.3641849081380679,0.0054598154599764725,0.8022871476640402,0.036562699707991135,0.41126252281557046,0.0026989466061743297,0.8022871476640402,0.036562699707991135
refined_single,refined_6.1800Hz,6.180000000000001,u,1,1,1,3.0,90,5,6.18,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,20.027535215985232,0.07168472385740984,0.46239234136037544,0.0029740292231048445,0.45425909546223775,0.006934655084991733,0.46086324417469104,0.0016818780902609844,0.36769289458902266,0.005515130533219044,0.8062256471180312,0.03662061672754995,0.41481642742661123,0.0027670732494796298,0.8062256471180312,0.03662061672754995
refined_single,refined_6.1900Hz,6.19,u,1,1,1,3.0,90,5,6.19,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,19.934784817250016,0.06518146965049657,0.4619654492774198,0.0027973429347658953,0.4624677376767533,0.00683895693599614,0.4620468137987567,0.0016792701893728029,0.3722977631192182,0.005605391426101917,0.8121896901053788,0.03661240634036253,0.4195672548344703,0.00286793698769798,0.8121896901053788,0.03661240634036253
refined_single,refined_6.2000Hz,6.2,u,1,1,1,3.0,90,5,6.2,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,20.164414192186218,0.059043074078530045,0.4625370938889232,0.0025979182851437214,0.47236385113185053,0.006738272834508274,0.464357426037518,0.0016975540625761695,0.37810362487553967,0.005739195802727524,0.8205815778221002,0.03652129278844143,0.42565124349127925,0.003008430686116883,0.8205815778221002,0.03652129278844143
refined_single,refined_6.2100Hz,6.210000000000001,u,1,1,1,3.0,90,5,6.21,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,20.693973819444587,0.05666839864859309,0.4642073415881017,0.0023853411206585704,0.48406559351876544,0.006635258438451291,0.46789852744623095,0.0017515175174698731,0.38514708061539105,0.005922746886040011,0.8317031416188506,0.0363332312332859,0.4331335750772986,0.003194365707877805,0.8317031416188506,0.0363332312332859
refined_single,refined_6.2200Hz,6.220000000000001,u,1,1,1,3.0,90,5,6.22,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,21.390107479009075,0.057304213689112635,0.4670517199835122,0.002182864964653227,0.49763185354544215,0.006533425216833854,0.47274255133341053,0.0018588987180109707,0.39338249444585593,0.006159637032492405,0.8456967272549741,0.03603929449263067,0.4419888743731665,0.003430678631229853,0.8456967272549741,0.03603929449263067
refined_single,refined_6.2300Hz,6.23,u,1,1,1,3.0,90,5,6.23,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,22.108925738306123,0.0586254260762929,0.4711102316260103,0.002036120579371684,0.5130864926487968,0.006436811988329057,0.4789264977349138,0.0020370423531299686,0.4026816342891695,0.00645032422862324,0.8625539542583611,0.035632067939877415,0.4521018382262407,0.003721267571251087,0.8625539542583611,0.035632067939877415
refined_single,refined_6.2400Hz,6.24,u,1,1,1,3.0,90,5,6.24,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,22.7370415488053,0.059822000728103925,0.4763774541610532,0.0020160507070537815,0.5304416159292783,0.00634911590359617,0.4864482152019816,0.002298905181528452,0.4128404162916136,0.006791291688832882,0.8821520483775712,0.03509849024116696,0.4632771816171948,0.004068291960376673,0.8821520483775712,0.03509849024116696
refined_single,refined_6.2500Hz,6.25,u,1,1,1,3.0,90,5,6.25,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,23.194842141975023,0.06135986570697608,0.48279787618016295,0.002194284143571975,0.5496952416454539,0.0062720929425154745,0.4952621693770457,0.0026507035802032603,0.42357885360653763,0.0071737169559724055,0.904250521276964,0.03441443794580841,0.47523925041206666,0.004470811123339437,0.904250521276964,0.03441443794580841
refined_single,refined_6.2600Hz,6.260000000000001,u,1,1,1,3.0,90,5,6.26,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,23.436935433235867,0.06443127194446209,0.4902637655357675,0.0025967543768260714,0.5707979513691323,0.006203642595426141,0.505271489584209,0.0030918922833985917,0.4345309663048851,0.007581643699780154,0.9284231831117564,0.03354484920095839,0.48761570504235896,0.004922666001792703,0.9284231831117564,0.03354484920095839
refined_single,refined_6.2700Hz,6.2700000000000005,u,1,1,1,3.0,90,5,6.27,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,23.45428028249127,0.07036165505419693,0.4986132912657862,0.003196160893812434,0.5935993090208211,0.006136692114211441,0.5163164509279403,0.0036159280351549194,0.4452363356662182,0.007990221709952419,0.9539568630167562,0.032450638461336584,0.49991907279096814,0.005409792708155656,0.9539568630167562,0.032450638461336584
refined_single,refined_6.2800Hz,6.28,u,1,1,1,3.0,90,5,6.28,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,23.27512047268785,0.07998303464291814,0.5076308589932741,0.003943623058181303,0.6177924751150063,0.006060164269596637,0.5281644221490848,0.004210217769155702,0.45515294943252205,0.008365381732530774,0.9797841341334103,0.03110186396789205,0.5115509410068091,0.005907937047510892,0.9797841341334103,0.03110186396789205
refined_single,refined_6.2900Hz,6.29,u,1,1,1,3.0,90,5,6.29,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,22.961114611679072,0.0934688373693443,0.5170552699341502,0.004788099947543031,0.6428831703415874,0.005962376961620885,0.5405107200488526,0.004855243410749947,0.46371012169629255,0.0086669873058021,1.0045329332957456,0.02949396286913252,0.5218544762870632,0.006382912784499577,1.0045329332957456,0.02949396286913252
refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,1,3.0,90,5,6.3,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,22.597580251307956,0.11060423647484563,0.5266027840283997,0.005679091585230812,0.6682168993163967,0.005835330103084621,0.5530024529857945,0.005524416772481942,0.47040644099684653,0.008856867005564352,1.0267517719008334,0.027659774432173632,0.5302260208889364,0.006795877545553014,1.0267517719008334,0.027659774432173632
refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,1,3.0,90,5,6.31,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,22.283927172910996,0.13015976920857647,0.5360074485384461,0.006567761492511866,0.6930841608950812,0.005677039717054193,0.5652909509516701,0.0061865271611260455,0.47492517648604016,0.008909885311456511,1.0452665783019117,0.025668918294100108,0.5362564580614477,0.007113552083792402,1.0452665783019117,0.025668918294100108
refined_single,refined_6.3200Hz,6.32,u,1,1,1,3.0,90,5,6.32,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,22.136458010280194,0.1454360436382032,0.5450673602259555,0.007411462092948064,0.716872807065878,0.005490333657119977,0.5770978118262737,0.00681093816315602,0.47720778676521247,0.008822281087423027,1.0594912148485842,0.023613070176681558,0.5398302460742499,0.007318591988907612,1.0594912148485842,0.023613070176681558
refined_single,refined_6.3300Hz,6.33,u,1,1,1,3.0,90,5,6.33,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,22.28048223754498,0.14216036836695842,0.5536742237802565,0.008179001108088994,0.7391919654103183,0.005279602284862921,0.5882620538908059,0.007373244968923171,0.47743898159217874,0.008611982648104357,1.0695088366883183,0.02158573264529524,0.5411208955924814,0.007413714019933774,1.0695088366883183,0.02158573264529524
refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,1,3.0,90,5,6.34,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,22.74206957476805,0.12749248572545538,0.5618105957013577,0.008853140510671351,0.7599103536463125,0.005048423432672887,0.5987450153823982,0.007858671802514308,0.4759548529781756,0.008311219832147047,1.0759088042072764,0.01966671327738482,0.540491492235706,0.007417625187250556,1.0759088042072764,0.01966671327738482
refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,1,3.0,90,5,6.35,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,23.42301953069376,0.1186355552076907,0.5695188020263797,0.00942956054852921,0.779113169986277,0.004799473494339504,0.6085970268285127,0.008262399688712533,0.47312852007000294,0.007956399283156888,1.0795184986518893,0.01791448150464336,0.5383638225458701,0.007356383100468809,1.0795184986518893,0.01791448150464336
refined_single,refined_6.3600Hz,6.36,u,1,1,1,3.0,90,5,6.36,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,24.239821762305198,0.11562383322181932,0.5768577701666244,0.009913749677199908,0.7970196305992904,0.004536052326668866,0.6179069134317379,0.00858785240348505,0.46928052903891204,0.007579895708789542,1.0811709253522452,0.016363575258131344,0.5351134187830864,0.007255070833381579,1.0811709253522452,0.016363575258131344
refined_single,refined_6.3700Hz,6.37,u,1,1,1,3.0,90,5,6.37,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.6,0.48989794855663565,22.79619059349189,2.772215035544753,0.5955974845321735,0.00646351655916294,0.8511207812105095,0.042191754226655574,0.643265196837682,0.012452337286130872,0.4598405229746354,0.01205522503401466,1.0935873595238015,0.02192540412885341,0.5279977808203522,0.010220451414791172,1.0935873595238015,0.02192540412885341
refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,1,3.0,90,5,6.38,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,19.136704522607925,0.07581772937014811,0.6137728878963278,0.010431397909667565,0.9177700552258342,0.0038619395030515652,0.6704576930081939,0.00830139539288259,0.44495460075025184,0.008358216440765426,1.0938066262256363,0.015664113958711777,0.51476111667193,0.007859159243043541,1.0938066262256363,0.015664113958711777
refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,1,3.0,90,5,6.39,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,18.9347486692021,0.07236012751111516,0.6138806607740461,0.010901548734246369,0.9260835587802736,0.003329279083719259,0.6720955043087599,0.008706972162208407,0.4368547869059425,0.007498610647601374,1.084011758974469,0.013880706347094842,0.5064840183277675,0.00721089697158078,1.084011758974469,0.013880706347094842
