sample,Q_extra,D,horizon_steps,lag_stride_frames,target_delay_frames_min,target_delay_frames_max,target_delay_set_frames,max_lag_frames,number_of_terms,status,selected_alpha,min_cv_train_rows,window_rows,terms_per_min_cv_train_row,train_nmse_x_mean,train_nmse_x_std,val_nmse_x_mean,val_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,val_nmse_y_mean,val_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,val_nmse_2d_mean,val_nmse_2d_std,train_val_gap_2d
sample_3,7,1,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,8,ok,0.01,444,592,0.018018018018018018,0.3178075285168781,0.046131906829046776,0.4202978289694938,0.1220665390117099,0.8952459062916986,0.01139874176762339,0.9226451242279792,0.03947380440309498,0.3971583762883887,0.04721289256100274,0.4978054046102677,0.11852406704558327,0.100647028321879
sample_3,8,1,5,1,5,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",8,9,ok,0.01,443,591,0.020316027088036117,0.3170682462622863,0.04633442908732306,0.4202215834483075,0.12323500778396301,0.8833960838174487,0.013408908263242033,0.9133206363188193,0.04549615596573174,0.39481457624361166,0.04684731121318721,0.49578793619206496,0.11808474111118956,0.1009733599484533
sample_3,9,1,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,10,ok,0.01,442,590,0.02262443438914027,0.3159159949184411,0.04680700731206027,0.42176253735576036,0.1268332058259978,0.8745766443135881,0.01840691784609206,0.9095791692806348,0.06072846911651511,0.3922817646123603,0.04650831622282613,0.4953852909366849,0.11910428658661798,0.10310352632432457
sample_3,10,1,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,11,ok,0.01,441,589,0.024943310657596373,0.3151707615069231,0.0468240785724433,0.4243185253052002,0.12936083450401373,0.8727239041411254,0.018039661838591806,0.9126174638115275,0.0584751743049109,0.3914005607660147,0.046519658303658326,0.49816936902926506,0.12121945705706237,0.10676880826325036
sample_3,0,2,5,1,5,5,[5],0,2,ok,0.0001,449,599,0.004454342984409799,0.37494736965383996,0.05919276865281441,0.4890218734076237,0.15065539430790714,0.9570327176782361,0.01211120186749152,0.9723152861513015,0.029281071374850347,0.4559217330548092,0.061965789588911746,0.5657316438160516,0.15249704537114828,0.10980991076124236
sample_3,1,2,5,1,5,6,"[5, 6]",1,5,ok,1.0,448,598,0.011160714285714286,0.36677678123312235,0.06106209685465184,0.4850257659206329,0.15371657133949868,0.9445305135832206,0.008312909638304987,0.961924221852092,0.020437056510040495,0.44691913281565915,0.06290708047926893,0.5600007547004726,0.15293535610101555,0.11308162188481347
sample_3,2,2,5,1,5,7,"[5, 6, 7]",2,9,ok,0.01,447,597,0.020134228187919462,0.3407424539402155,0.0558167005826575,0.45312236717657206,0.14844175997080236,0.930348028165431,0.009056690615456078,0.9664238505367215,0.015951317741893463,0.4225280527340892,0.05866219779227926,0.534184896274928,0.1483609915511971,0.11165684354083882
sample_3,3,2,5,1,5,8,"[5, 6, 7, 8]",3,14,ok,0.01,447,596,0.03131991051454139,0.3377615724779769,0.055501716863564504,0.46120918313733716,0.1547147066840193,0.910769919218705,0.009820422419457834,0.9688915934256862,0.019347334485642666,0.41721081505408253,0.05830761874749006,0.5412585750426779,0.15441007704757898,0.12404775998859541
sample_3,4,2,5,1,5,9,"[5, 6, 7, 8, 9]",4,20,ok,1.0,446,595,0.04484304932735426,0.34379849907221094,0.054462214955687274,0.4693747629961608,0.1428045469178882,0.9074289248727193,0.00849983521585486,0.9508407718711525,0.024474249438243282,0.42163183939797094,0.056746437286022786,0.5446491053227221,0.14168006982643522,0.1230172659247512
sample_3,5,2,5,1,5,10,"[5, 6, 7, 8, 9, 10]",5,27,ok,1.0,445,594,0.060674157303370786,0.33474597491537045,0.05106776401333321,0.4597801246202012,0.1330887909288057,0.9039330584300415,0.008275271148216226,0.9575193846127529,0.018112184977744823,0.41342964240182956,0.054054054192650934,0.5381565420296168,0.13440328497051116,0.12472689962778727
sample_3,6,2,5,1,5,11,"[5, 6, 7, 8, 9, 10, 11]",6,35,ok,1.0,444,593,0.07882882882882883,0.33390702461334787,0.05097015332653783,0.4623254263212594,0.131581223127049,0.8852497726222864,0.0070735956758043545,0.9463198329425156,0.01768448143156228,0.409910052525322,0.05311711086698207,0.5380955967863463,0.13165663840751352,0.12818554426102435
sample_3,7,2,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,44,ok,1.0,444,592,0.0990990990990991,0.3229431390308455,0.04778569710334706,0.4485641500649139,0.12328363165878951,0.8682867833101927,0.0050535392274500875,0.9377907087711854,0.016785720964011215,0.3980075920799625,0.04994082377387687,0.5250537559069741,0.12370663503022683,0.12704616382701162
sample_3,8,2,5,1,5,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",8,54,ok,1.0,443,591,0.12189616252821671,0.3200154972148071,0.04782844813645496,0.44657247702653136,0.12496694639037541,0.8569794620280025,0.007138683605558877,0.9395295322021067,0.017683762182523485,0.39387649646442147,0.04968732808961637,0.5235969385889792,0.1255485321284377,0.1297204421245577
sample_3,9,2,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,65,ok,1.0,442,590,0.14705882352941177,0.3165880045632328,0.047782196295605615,0.44876461867794537,0.12537570867903186,0.8359245579144592,0.00877121392397873,0.9368979758305995,0.03484944726401621,0.38771169515769194,0.04874662205752905,0.5236871303174777,0.12275525960031665,0.13597543515978577
sample_3,10,2,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,77,ok,1.0,441,589,0.1746031746031746,0.31298652098645724,0.047621895316250794,0.4532155038103802,0.12588521323429921,0.8307654326243775,0.007854328238142794,0.944583334159927,0.029649680439629927,0.38392428418087704,0.04867045711646801,0.5289565021281817,0.12421389588502206,0.14503221794730464
sample_4,0,1,5,1,5,5,[5],0,1,ok,1e-10,449,599,0.0022271714922048997,0.3725258751253143,0.05788545995899004,0.4843362126526984,0.14728043095339477,0.9568119408061768,0.012019596151952422,0.9709978289127068,0.02934100765989649,0.4534337692175616,0.06066391411980863,0.5613796608683044,0.14929119607300442,0.10794589165074275
sample_4,1,1,5,1,5,6,"[5, 6]",1,2,ok,1.0,448,598,0.004464285714285714,0.3649071033784694,0.05941193840711406,0.4782844553502811,0.14962033112275216,0.94492161420644,0.008252622334172531,0.9595575744629774,0.021040954118226023,0.44494782804082217,0.06135563407940263,0.5537788037102281,0.14941780679204905,0.10883097566940597
sample_4,2,1,5,1,5,7,"[5, 6, 7]",2,3,ok,0.01,447,597,0.006711409395973154,0.3417974735368456,0.05409585122369979,0.44725795996635387,0.1429314191987668,0.9406870626126824,0.005664555138969779,0.9585977357996558,0.008484160457478138,0.4244712887792192,0.05663794529303887,0.5276346207242322,0.14246628910783704,0.10316333194501298
sample_4,3,1,5,1,5,8,"[5, 6, 7, 8]",3,4,ok,0.0001,447,596,0.008948545861297539,0.3415106225656299,0.05381251212598881,0.4487145225873438,0.14269806838253335,0.9283446268493045,0.002250074550426261,0.9487381922752666,0.007834105457126818,0.42232524394006826,0.05569577436033064,0.5267010907564911,0.1402121958755066,0.10437584681642281
sample_4,4,1,5,1,5,9,"[5, 6, 7, 8, 9]",4,5,ok,0.01,446,595,0.011210762331838564,0.3383670075495063,0.05136049327247184,0.44798107759071326,0.13716659158975852,0.9234904616934076,0.0015874471801222664,0.9469364678879788,0.0101903502156668,0.41872120918397027,0.053156477399282046,0.5253829662735174,0.13462732198861307,0.10666175708954717
sample_4,5,1,5,1,5,10,"[5, 6, 7, 8, 9, 10]",5,6,ok,0.01,445,594,0.01348314606741573,0.32828615074365786,0.048530829587960976,0.43516685595232474,0.12791171698957715,0.9223925449204724,0.0017239601401008566,0.9464029233227165,0.009049472537066347,0.40994323585269254,0.05082876793999001,0.5150650475998292,0.12769846947583766,0.10512181174713664
sample_4,6,1,5,1,5,11,"[5, 6, 7, 8, 9, 10, 11]",6,7,ok,0.01,444,593,0.015765765765765764,0.3272554669965166,0.04778982292410567,0.43562072344198083,0.12608615616097138,0.8998319493960549,0.008814948893775132,0.9249862358144798,0.030839260642777876,0.4055967351976038,0.04863325366262102,0.5108626392471325,0.12220689103633774,0.10526590404952868
sample_4,7,1,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,8,ok,0.01,444,592,0.018018018018018018,0.31613138722851725,0.044980919222579366,0.4174099703006118,0.11807910342018867,0.896156863473156,0.010989015388418464,0.9220360129161983,0.03767809157401005,0.39545857882434526,0.04606857930935543,0.49522667471798354,0.11516611913822186,0.09976809589363828
sample_4,8,1,5,1,5,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",8,9,ok,0.01,443,591,0.020316027088036117,0.3152790442594333,0.045195226862939815,0.4174517779735817,0.11974424072520747,0.8850473575078599,0.013838835098893023,0.9144369444187822,0.0463111840108499,0.3930651197872681,0.045712326892643214,0.49344168881742484,0.11525997825403626,0.10037656903015674
sample_4,9,1,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,10,ok,0.01,442,590,0.02262443438914027,0.31376471252091764,0.04562226047073318,0.41821695932846553,0.12307721739575493,0.8756293900458784,0.01951601993511059,0.910370181356225,0.06296076861960938,0.3901164429905552,0.04518922120305421,0.4922906916060271,0.11575753143379068,0.10217424861547192
sample_4,10,1,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,11,ok,0.01,441,589,0.024943310657596373,0.3136654449603453,0.04579283198800968,0.4210041465457662,0.12493790645576519,0.8736588884082308,0.0190711437689319,0.9136724169534007,0.06079695634649634,0.3898405814617776,0.04532397151144205,0.49538637130802843,0.1173647404620148,0.10554578984625085
sample_4,0,2,5,1,5,5,[5],0,2,ok,0.01,449,599,0.004454342984409799,0.37233541725501323,0.057917311219271315,0.4858405557626856,0.14819646080473234,0.9566785740222269,0.01205720699673579,0.9714172564278487,0.029450257134069298,0.4532513022125685,0.060702365113945805,0.5626601932029958,0.15002313182712304,0.10940889099042728
sample_4,1,2,5,1,5,6,"[5, 6]",1,5,ok,1.0,448,598,0.011160714285714286,0.364063529697331,0.059599378686027965,0.4818066693507713,0.1509574174283834,0.9443069956123301,0.008217350794996834,0.9611045415328154,0.021127025608919114,0.44413484673336456,0.06152359255206066,0.5569057612923609,0.15037090128310168,0.11277091455899635
sample_4,2,2,5,1,5,7,"[5, 6, 7]",2,9,ok,0.01,447,597,0.020134228187919462,0.33876111189753155,0.05443426976476023,0.45042776168548737,0.145217479890695,0.9301734331750803,0.008971054152505615,0.966871122291611,0.017736788815691965,0.42045174223137205,0.057340399482300915,0.5318157260481892,0.14530002387178373,0.11136398381681711
sample_4,3,2,5,1,5,8,"[5, 6, 7, 8]",3,14,ok,0.01,447,596,0.03131991051454139,0.3353730603251284,0.05403131149858873,0.4588086983346624,0.15217821463108364,0.9110785582235184,0.010046473945513579,0.9679127577868393,0.022628845939382875,0.4147713011585521,0.05692704548366945,0.5388825381231759,0.15210958198198515,0.12411123696462378
sample_4,4,2,5,1,5,9,"[5, 6, 7, 8, 9]",4,20,ok,1.0,446,595,0.04484304932735426,0.3418896263039365,0.05329308468142241,0.46781870139009124,0.14081727951091655,0.9075124226695592,0.008990073635898418,0.9499270118287351,0.0262997195531687,0.4196273849073518,0.05562450537746617,0.5429959013861736,0.13975674158001497,0.1233685164788218
sample_4,5,2,5,1,5,10,"[5, 6, 7, 8, 9, 10]",5,27,ok,1.0,445,594,0.060674157303370786,0.33309828401244407,0.050011131973813926,0.45706918130072227,0.13022339914541933,0.9037309240638354,0.00879813816284691,0.9547627318998715,0.020553210685941802,0.4116100640829081,0.05298244318219129,0.5353152276422424,0.13175885291385817,0.12370516355933425
sample_4,6,2,5,1,5,11,"[5, 6, 7, 8, 9, 10, 11]",6,35,ok,1.0,444,593,0.07882882882882883,0.33201471497859314,0.04987687527227027,0.45979720913357003,0.12937879802163685,0.8841355660846474,0.00701184560699124,0.9431562629693439,0.01833822096222204,0.4076910394096339,0.051979624210817074,0.535237487725479,0.12946165323184358,0.12754644831584505
sample_4,7,2,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,44,ok,0.01,444,592,0.0990990990990991,0.3039359462318941,0.04180214835913614,0.4381688132427598,0.12445157661920825,0.8426724739358217,0.005884717964928939,0.9728184145707746,0.015045266020394837,0.37782264892335093,0.04465010118350563,0.5221885929863604,0.12669650799696258,0.1443659440630095
sample_4,8,2,5,1,5,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",8,54,ok,1.0,443,591,0.12189616252821671,0.31815006444758553,0.046697571352157,0.4444421896586281,0.12265884661667471,0.8563850920795636,0.007221902563457057,0.935204755452477,0.01825412735385775,0.3917785147074301,0.04859415917551474,0.520889129441921,0.1234761398307661,0.12911061473449092
sample_4,9,2,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,65,ok,1.0,442,590,0.14705882352941177,0.31417607911675244,0.04657611228739461,0.44606782764630387,0.12314998834618984,0.8347932686321363,0.008347270126129805,0.9310802834338555,0.03189815869703245,0.38506705094199756,0.047536429622292035,0.5203272099392592,0.12087486639444513,0.13526015899726163
sample_4,10,2,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,77,ok,1.0,441,589,0.1746031746031746,0.31129429185807667,0.04671662212441866,0.4511597621498386,0.12403295464267827,0.829456305618733,0.008028061511838951,0.9388823699783778,0.027082263974525192,0.38193264103473235,0.04771317427755119,0.526198803630963,0.1227181809407087,0.1442661625962307
sample_0,0,3,5,1,5,5,[5],0,3,ok,0.01,449,599,0.0066815144766146995,0.3566128959199662,0.054178492555501084,0.48204461549939037,0.15128628524888826,0.952889650298892,0.012952963239372974,0.9697775885842315,0.033207953503957596,0.4374326294736581,0.05925132211622744,0.5585024588812174,0.15533916366342465,0.12106982940755934
sample_0,1,3,5,1,5,6,"[5, 6]",1,9,ok,1.0,448,598,0.020089285714285716,0.3456862881847271,0.055719817089455684,0.47639526847449043,0.15941696836242453,0.9358341959210008,0.009385323741761853,0.9526429183900129,0.024100799462212785,0.42562767697656373,0.06003492023264078,0.5502654883319483,0.15923735003422354,0.1246378113553846
sample_0,2,3,5,1,5,7,"[5, 6, 7]",2,19,ok,1.0,447,597,0.042505592841163314,0.3230352072172722,0.05109838181913824,0.44809561934674413,0.1438856229593046,0.9251993288768698,0.008362328703528444,0.9470383699717143,0.018124742345972757,0.40458585403758063,0.05611402431402877,0.5261899031757638,0.14606781531905072,0.12160404913818312
sample_0,3,3,5,1,5,8,"[5, 6, 7, 8]",3,34,ok,1.0,447,596,0.07606263982102908,0.31884580609314106,0.051029505205079026,0.4565429879392681,0.15092323682053466,0.9044252257342835,0.007326523452166668,0.9483659256766809,0.012142970650574906,0.3980541745097057,0.0555645410865483,0.5325699796592882,0.1493852095890245,0.1345158051495825
sample_0,4,3,5,1,5,9,"[5, 6, 7, 8, 9]",4,55,ok,1.0,446,595,0.12331838565022421,0.31387943489907594,0.0492532685956128,0.4626240612595025,0.1478717613942993,0.8924572200429691,0.007017798187086402,0.950922168024146,0.017928433479374128,0.39205668594711707,0.05363785713293071,0.537566330646284,0.14504359420573018,0.14550964469916694
sample_0,5,3,5,1,5,10,"[5, 6, 7, 8, 9, 10]",5,83,ok,1.0,445,594,0.18651685393258427,0.30192953414594337,0.047021811897064586,0.4582984939642028,0.14096954351721508,0.8828393416316991,0.006387593886946671,0.9870085617655475,0.0281081257470583,0.3802638516191197,0.05166743545549722,0.5393661829308362,0.1380411136602578,0.15910233131171647
sample_0,6,3,5,1,5,11,"[5, 6, 7, 8, 9, 10, 11]",6,119,ok,1.0,444,593,0.268018018018018,0.2978346443671507,0.04749497960572185,0.46901557502584657,0.14529593931370902,0.8509387235548562,0.006742272025862517,0.9771931183602525,0.05317428950939427,0.3722847052756,0.050653922552966676,0.5453522067965382,0.1360129731143981,0.1730675015209382
sample_0,7,3,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,164,ok,1.0,444,592,0.36936936936936937,0.28311446642776894,0.04461035846546271,0.45924430553361933,0.14062947715126034,0.8318537889201855,0.008349113253730155,0.9818748362777996,0.06635720952103666,0.3568787812751667,0.04792940081283693,0.5374974717367504,0.13235711999769867,0.18061869046158374
sample_0,8,3,5,1,5,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",8,219,ok,1.0,443,591,0.49435665914221216,0.27683687638849025,0.043091723664470144,0.47781318026028624,0.14150555576199364,0.8044626402518347,0.01395107296653013,0.9964406527563796,0.09076422804857678,0.34769455856166004,0.046004819817043206,0.5543338069115825,0.12877981267953728,0.20663924834992248
sample_0,9,3,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,285,too_many_terms,nan,442,590,0.6447963800904978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sample_0,10,3,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,363,too_many_terms,nan,441,589,0.8231292517006803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sample_1,0,3,5,1,5,5,[5],0,3,ok,1.0,449,599,0.0066815144766146995,0.36296223278262096,0.05623094941467289,0.49370773468600565,0.15097365154546602,0.9528343218209523,0.011863636764957745,0.9650960539182096,0.03138440866855761,0.44387229157863395,0.060077264285356036,0.5689672899793685,0.1536693003894147,0.12509499840073457
sample_1,1,3,5,1,5,6,"[5, 6]",1,9,ok,1.0,448,598,0.020089285714285716,0.3521390842844911,0.0579972119057325,0.48827664488360706,0.16072992674650544,0.9357963857009942,0.008169047783679325,0.9480564595704091,0.020132030250165314,0.43209088402273654,0.060940830192748194,0.5608205714113681,0.15861851362165486,0.12872968738863155
sample_1,2,3,5,1,5,7,"[5, 6, 7]",2,19,ok,1.0,447,597,0.042505592841163314,0.3289717642516451,0.05332950197893009,0.459430865686716,0.14507312510867013,0.9220785833695029,0.007550503330248688,0.939215830678829,0.015073514051621616,0.4101400762169415,0.05696187779514864,0.5358066618562861,0.14554406948773643,0.12566658563934463
sample_1,3,3,5,1,5,8,"[5, 6, 7, 8]",3,34,ok,1.0,447,596,0.07606263982102908,0.32493859834030414,0.05319498678808129,0.4686461916819964,0.1517196434831955,0.9026945561762261,0.006853258742037865,0.9426542300319646,0.004921526575594675,0.4039780414945044,0.05654211107398662,0.5433842611487633,0.14867938415696838,0.13940621965425887
sample_1,4,3,5,1,5,9,"[5, 6, 7, 8, 9]",4,55,ok,1.0,446,595,0.12331838565022421,0.3201403452493433,0.051054573600900106,0.4758182614619771,0.1469821541867974,0.889790716054106,0.00650221147347328,0.9409217280988327,0.008773649280298518,0.3978655379410721,0.05422442701070004,0.5486972315152505,0.14321109819531896,0.15083169357417842
sample_1,5,3,5,1,5,10,"[5, 6, 7, 8, 9, 10]",5,83,ok,1.0,445,594,0.18651685393258427,0.3075463826392107,0.04902973452207856,0.4712139665964902,0.13951666982326977,0.8806158575144132,0.006315463241122009,0.9762497317768173,0.020664753331305994,0.3856129211030386,0.05242399383196145,0.5504450092555278,0.13617380137501622,0.16483208815248918
sample_1,6,3,5,1,5,11,"[5, 6, 7, 8, 9, 10, 11]",6,119,ok,1.0,444,593,0.268018018018018,0.30306356201217477,0.04914308816549087,0.4810135592064875,0.1411060429168644,0.8460180055827373,0.007495990565662815,0.9614944997762815,0.04610883520761769,0.37688110925514423,0.05119724787261204,0.5550248665491516,0.13184139905838113,0.1781437572940074
sample_1,7,3,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,164,ok,1.0,444,592,0.36936936936936937,0.2877152335769957,0.04571315147762303,0.47047855208306244,0.13590926485686197,0.8252243077456137,0.009566774955608504,0.9645047208072445,0.059655613512892704,0.36064841002696835,0.04797039772340973,0.5464331789591472,0.1275174243408782,0.18578476893217888
sample_1,8,3,5,1,5,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",8,219,ok,1.0,443,591,0.49435665914221216,0.281240433938028,0.044058924989211164,0.4908304484188982,0.1381550331216371,0.7982131494845004,0.014365414131839813,0.982587287464225,0.07694517933303498,0.3513784903432879,0.046235205247858555,0.5656831536064628,0.1257910275032429,0.21430466326317493
sample_1,9,3,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,285,too_many_terms,nan,442,590,0.6447963800904978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sample_1,10,3,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,363,too_many_terms,nan,441,589,0.8231292517006803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sample_2,0,3,5,1,5,5,[5],0,3,ok,0.01,449,599,0.0066815144766146995,0.36725820677259985,0.05744707925911263,0.4915043328257037,0.15696269371584337,0.955747915867827,0.011917905085921473,0.9717057565146233,0.029352130881863253,0.44833955579692747,0.0607318643907115,0.5668767677963609,0.15701992294005654,0.1185372119994334
sample_2,1,3,5,1,5,6,"[5, 6]",1,9,ok,1.0,448,598,0.020089285714285716,0.356414297685329,0.059250249795644284,0.48644506783020114,0.1671695370184081,0.9381319197480904,0.008595504873620223,0.9536724822646112,0.02041193371078919,0.43638991760446383,0.06162879579707021,0.5587895758231447,0.16229966114502042,0.12239965821868087
sample_2,2,3,5,1,5,7,"[5, 6, 7]",2,19,ok,1.0,447,597,0.042505592841163314,0.3318465857952917,0.05413610760518874,0.4563036171277612,0.1499043236321665,0.9259447250511149,0.007889166196206632,0.9458535568051825,0.015978940842906388,0.41347323801773295,0.05727834146282939,0.5328977322830439,0.14791001021904343,0.11942449426531099
sample_2,3,3,5,1,5,8,"[5, 6, 7, 8]",3,34,ok,1.0,447,596,0.07606263982102908,0.3282329962834337,0.054148579102095085,0.46605515394491825,0.15662196196277467,0.906846434499069,0.0075533386823840405,0.9498561299981634,0.013203995443383656,0.40769530751451405,0.0569621054106375,0.5409955198309278,0.151009522815183,0.1333002123164137
sample_2,4,3,5,1,5,9,"[5, 6, 7, 8, 9]",4,55,ok,1.0,446,595,0.12331838565022421,0.32320076962746974,0.05182344183736623,0.47278126230020556,0.15246355257600713,0.8924898961433029,0.007532832843323437,0.9492456470686859,0.018136172552082084,0.4011260630609662,0.05447473078179564,0.5459884382333368,0.1457691408327721,0.14486237517237055
sample_2,5,3,5,1,5,10,"[5, 6, 7, 8, 9, 10]",5,83,ok,1.0,445,594,0.18651685393258427,0.31017104028952475,0.04951003598929261,0.46693724909410333,0.14381566374940244,0.8823868088848166,0.007759423134623391,0.9834391389796588,0.028710024038362886,0.3884791493182498,0.05243471529947197,0.5464941960557752,0.1371252637092856,0.15801504673752542
sample_2,6,3,5,1,5,11,"[5, 6, 7, 8, 9, 10, 11]",6,119,ok,1.0,444,593,0.268018018018018,0.30566816199404884,0.04954733739177187,0.4766457630820804,0.1459549016510938,0.8474599307715709,0.008086760136329292,0.9700486897398202,0.04926580334283203,0.37960897223892043,0.051211409886027674,0.5512931457944585,0.1336706533623742,0.1716841735555381
sample_2,7,3,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,164,ok,1.0,444,592,0.36936936936936937,0.2898606957651557,0.04606463091761056,0.46559038221219157,0.14059073443207848,0.8258934440430299,0.010403208847214079,0.972046531505701,0.06379424248830752,0.3628983022179784,0.04789825841420931,0.5420503975434664,0.12861247457265498,0.17915209532548798
sample_2,8,3,5,1,5,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",8,219,ok,1.0,443,591,0.49435665914221216,0.2837727280845306,0.04435643821948005,0.48636442337874697,0.14219158151790673,0.7991947938151645,0.015259141621029003,0.991671922638218,0.08424182104896438,0.35399127995882224,0.04604961766355003,0.5617535563425151,0.12603300032824724,0.20776227638369288
sample_2,9,3,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,285,too_many_terms,nan,442,590,0.6447963800904978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sample_2,10,3,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,363,too_many_terms,nan,441,589,0.8231292517006803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sample_3,0,3,5,1,5,5,[5],0,3,ok,0.01,449,599,0.0066815144766146995,0.37355768077046086,0.06042773983999462,0.49824380621582426,0.16202559585478585,0.9567049510438916,0.01187852062697939,0.9726510935980885,0.029527840911878236,0.45465703730588386,0.06303228388920311,0.5729468540534328,0.1610503094806775,0.11828981674754896
sample_3,1,3,5,1,5,6,"[5, 6]",1,9,ok,1.0,448,598,0.020089285714285716,0.3627283656133274,0.06199742091509062,0.4930449300236001,0.17191167934065282,0.9396224495526238,0.008492047825254083,0.9555590552718707,0.020951350157612875,0.44273862822980325,0.06375934332466526,0.5647960702963719,0.1660577095044157,0.12205744206656866
sample_3,2,3,5,1,5,7,"[5, 6, 7]",2,19,ok,1.0,447,597,0.042505592841163314,0.3368791527094418,0.05601234909252172,0.46051082694171164,0.15282678864205357,0.926618621415342,0.007399971719190795,0.9471994290431587,0.015003477411100485,0.41865444086053377,0.058620425844652234,0.5369269804950305,0.14993541361180826,0.11827253963449674
sample_3,3,3,5,1,5,8,"[5, 6, 7, 8]",3,34,ok,1.0,447,596,0.07606263982102908,0.3336246980441968,0.0562977469115689,0.47070874893098724,0.16041355833429047,0.9078711230443649,0.006472794862726223,0.9519135631819922,0.014180781985127773,0.41316820587051467,0.05842215540887321,0.5454009883151383,0.15357127832342418,0.1322327824446236
sample_3,4,3,5,1,5,9,"[5, 6, 7, 8, 9]",4,55,ok,1.0,446,595,0.12331838565022421,0.32803991027035234,0.05370698365323939,0.4781426264981429,0.15656101795212038,0.8934121325484854,0.007632527588849743,0.953705694084103,0.021645285470928286,0.40609302580139184,0.0558178333724393,0.5513103355334763,0.14868753639656612,0.14521730973208447
sample_3,5,3,5,1,5,10,"[5, 6, 7, 8, 9, 10]",5,83,ok,1.0,445,594,0.18651685393258427,0.31551809668566433,0.0513175106409699,0.47281470475054443,0.1471439400002927,0.8837363689591884,0.007720488525068086,0.9858666820530165,0.032264755431100446,0.39400049639638657,0.053674780372977224,0.5521261523914305,0.13919748173711,0.1581256559950439
sample_3,6,3,5,1,5,11,"[5, 6, 7, 8, 9, 10, 11]",6,119,ok,1.0,444,593,0.268018018018018,0.3109312751855531,0.05150687211404688,0.4847700133075712,0.1517726074403922,0.8505739175209033,0.00783734062008777,0.9743052326310433,0.04944283864242712,0.38521114996961225,0.0525587031565251,0.5589685833351882,0.1377207588893865,0.17375743336557592
sample_3,7,3,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,164,ok,1.0,444,592,0.36936936936936937,0.29400823537023135,0.04773324905608824,0.4716982654638547,0.14634093321154212,0.829535658779122,0.01011703780777485,0.9762742860700167,0.06131622206125735,0.36765070065681704,0.04912103633338272,0.5481838091127246,0.13298340886330834,0.18053310845590753
sample_3,8,3,5,1,5,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",8,219,ok,1.0,443,591,0.49435665914221216,0.28828195981178223,0.04610592209265782,0.49349177915673115,0.14819028851040328,0.8022750815294644,0.014473753912231118,0.9918480236546852,0.08344832211323515,0.3589262974264502,0.047267799466111746,0.5678270160263013,0.1302612616453188,0.20890071859985104
sample_3,9,3,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,285,too_many_terms,nan,442,590,0.6447963800904978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
