train_nmse_x_mean,train_nmse_x_std,val_nmse_x_mean,val_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,val_nmse_y_mean,val_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,val_nmse_2d_mean,val_nmse_2d_std,train_validation_gap_2d,topology,amplitude,sample,H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,selected_alpha,min_training_rows_per_fold,terms_per_training_row,overparameterized,condition_warning,num_usable_rows
0.3109376473772538,0.044248245043976765,0.43881176365936647,0.11758062173643782,0.8702427894590312,0.004588664863279024,0.942391725022494,0.013086102165428798,0.3862483052688306,0.04875054466798579,0.5173233154241836,0.1236604097788039,0.13107501015535306,topology_17_prestress,amp=1,sample_0,7,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",44,1.0,443,0.09932279909706546,False,,591
0.3075319293267952,0.043686402600378954,0.4334288158520445,0.1145610026702031,0.8585836605224881,0.004036678995522482,0.9427588148770388,0.013313358348506566,0.38164154949124196,0.0478105671249573,0.5128204063284978,0.12096082644051848,0.13117885683725583,topology_17_prestress,amp=1,sample_0,8,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",54,1.0,442,0.12217194570135746,False,,590
0.3050678736885754,0.0435283933776099,0.43414177672751075,0.11324678007618616,0.8388012843265729,0.00550300718636282,0.9426337927580928,0.03244937593582829,0.3767590168717267,0.04697973458488708,0.5124314257397122,0.11745163428902332,0.13567240886798554,topology_17_prestress,amp=1,sample_0,9,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",65,1.0,441,0.1473922902494331,False,,589
0.30149108255254015,0.04328116893800859,0.43663390478945674,0.11371371294566035,0.833863690367169,0.0057083515579384216,0.947281960677048,0.028185819390039224,0.3728557985947723,0.04674254383289765,0.5153779355657506,0.11867632760860543,0.14252213697097832,topology_17_prestress,amp=1,sample_0,10,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",77,1.0,441,0.1746031746031746,False,,588
0.2985131116105417,0.04327766932549326,0.44232345907068094,0.11559099482126795,0.8108827122186092,0.011507092454587756,0.9468881750761061,0.04608180228659625,0.36714939273312586,0.04576967384041656,0.5193108480421362,0.11733103639560818,0.15216145530901037,topology_17_prestress,amp=1,sample_0,11,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",90,1.0,440,0.20454545454545456,False,,587
0.2902681799050789,0.04138348106542115,0.44387645310946994,0.11598476619063802,0.7947748189858665,0.01054978383634346,0.9504511147196633,0.057612731548972215,0.3577880347766179,0.04384693383031499,0.5205017804491442,0.11570344741269498,0.16271374567252628,topology_17_prestress,amp=1,sample_0,12,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",104,1.0,439,0.23690205011389523,False,,586
0.2843048070141587,0.041431715495403316,0.4599732868799075,0.1251439268116936,0.7872657395264923,0.010744033599852376,0.9535252213878926,0.04969705427019017,0.3515629738846213,0.04379214431588917,0.534478682662866,0.12270817525543494,0.1829157087782447,topology_17_prestress,amp=1,sample_0,13,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",119,1.0,438,0.271689497716895,False,,585
0.27885414486675913,0.03884965655964027,0.4770767898253178,0.12322507223629006,0.7595855317912867,0.016999814697072593,0.9440165391196265,0.0769816468921211,0.3430871794849503,0.040174696554377144,0.5462296660170498,0.11533657568263486,0.2031424865320995,topology_17_prestress,amp=1,sample_0,14,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",135,1.0,438,0.3082191780821918,False,,584
0.2748810703449987,0.0377402738396146,0.4897598212930534,0.10864991953021404,0.7468880413004223,0.016366480143452152,0.944868345110351,0.07575265200692514,0.3378831917314324,0.039054486012029904,0.5577409280573906,0.10325682847915685,0.21985773632595823,topology_17_prestress,amp=1,sample_0,15,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",152,1.0,437,0.34782608695652173,False,,583
0.2700632824249172,0.03660678084362097,0.4984402336431855,0.1052467179577718,0.7128154379661548,0.023905575086475707,0.9209835209163034,0.10431113051563164,0.32898899527851355,0.036264461404076076,0.5598684933328928,0.09533337244937347,0.23087949805437924,topology_17_prestress,amp=1,sample_0,16,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",170,1.0,436,0.38990825688073394,False,,582
0.2606302535037641,0.03314746540501949,0.5018215655979126,0.09921108293296231,0.687310840709062,0.022974401503799584,0.9052087115045242,0.11787251342091513,0.31750639438835987,0.03308944796166649,0.5598663479286551,0.08804069741220326,0.24235995354029521,topology_17_prestress,amp=1,sample_0,17,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",189,1.0,435,0.43448275862068964,False,,581
0.2544909525285852,0.03210478471677743,0.5299238176045689,0.1101188833630029,0.6650754726578335,0.023024754234553205,0.8982598912252703,0.11853687962458562,0.3091587918951788,0.03165778171837055,0.5817557795233884,0.09587958760054419,0.2725969876282096,topology_17_prestress,amp=1,sample_0,18,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",209,1.0,435,0.4804597701149425,False,,580
0.2486129810691979,0.03128116580976095,0.5627955371901816,0.11711345216537447,0.6365223915433148,0.026832614096619443,0.9021118693633423,0.13552077676756957,0.30023334435431503,0.03015951551668054,0.6089273703970355,0.09745271706738282,0.30869402604272045,topology_17_prestress,amp=1,sample_0,19,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",230,1.0,434,0.5299539170506913,False,,579
0.23888271476509162,0.03197603032132233,0.5846802202968486,0.11206473973383399,0.6086011437169819,0.02597104793690584,0.901015631367609,0.12883107204877436,0.2879670079702468,0.030786592799876587,0.627387210380455,0.09347382810911448,0.33942020241020815,topology_17_prestress,amp=1,sample_0,20,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",252,1.0,433,0.581986143187067,False,,578
