topology,amplitude,sample,H,D,fold,selected_alpha,number_of_terms,min_training_rows_per_fold,terms_per_training_row,overparameterized,condition_warning,train_nmse_x,val_nmse_x,train_nmse_y,val_nmse_y,train_nmse_2d,val_nmse_2d
topology_17_prestress,amp=1,sample_2,13,2,0,1.0,119,438,0.271689497716895,False,,0.26285055700486853,0.4988195963154628,0.7831358016327666,0.9194897196019841,0.32836446469877445,0.5727240723597697
topology_17_prestress,amp=1,sample_2,13,2,1,1.0,119,438,0.271689497716895,False,,0.2419645562197263,0.6380105907747212,0.80445978177275,0.8784883697061396,0.30941591333368873,0.689058530154016
topology_17_prestress,amp=1,sample_2,13,2,2,1.0,119,438,0.271689497716895,False,,0.35485520572515133,0.275736701159504,0.7781779814177138,1.0063371962318122,0.4235541618931931,0.34895531801635093
topology_17_prestress,amp=1,sample_2,13,2,3,1.0,119,438,0.271689497716895,False,,0.3023994644380063,0.4611820787368883,0.7773654565963234,0.9255088610065819,0.368057575754319,0.5417205201582278
topology_17_prestress,amp=1,sample_2,14,2,0,1.0,135,438,0.3082191780821918,False,,0.2607472436674925,0.5006425386636006,0.753404965150459,0.9115447490548846,0.3227823154347276,0.5730742300802931
topology_17_prestress,amp=1,sample_2,14,2,1,1.0,135,438,0.3082191780821918,False,,0.23864711144942957,0.6579889123970026,0.7859613563280833,0.826303258709236,0.30417631455974353,0.6937182034167054
topology_17_prestress,amp=1,sample_2,14,2,2,1.0,135,438,0.3082191780821918,False,,0.34510312668835424,0.30332490514438487,0.7376182564712971,1.0276992703663304,0.40872429532224336,0.37591955771556634
topology_17_prestress,amp=1,sample_2,14,2,3,1.0,135,438,0.3082191780821918,False,,0.29566808376020864,0.49226214300668264,0.7488613814520586,0.905767051277328,0.3582819206301957,0.5639854251947178
topology_17_prestress,amp=1,sample_2,15,2,0,1.0,152,437,0.34782608695652173,False,,0.25806226954036876,0.5052643817566648,0.7451595838520256,0.897002565353575,0.3191376957555379,0.5754893169588131
topology_17_prestress,amp=1,sample_2,15,2,1,1.0,152,437,0.34782608695652173,False,,0.236316301264462,0.6500667928159088,0.7710756663329456,0.8329037813444745,0.30044311671024565,0.6884058311016175
topology_17_prestress,amp=1,sample_2,15,2,2,1.0,152,437,0.34782608695652173,False,,0.3405640435196357,0.33567105542065806,0.7237356419422247,1.043716540655957,0.4027786303835406,0.4056003654203047
topology_17_prestress,amp=1,sample_2,15,2,3,1.0,152,437,0.34782608695652173,False,,0.2907143403796788,0.5133165952071623,0.7309437761878165,0.9232394466618091,0.3513190495393677,0.5845248904058193
