topology,amplitude,frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,number_drive_channels,K,filter_length_s,num_samples,selected_frequencies_hz,mechanical_degree,number_linear_features_mean,number_linear_features_std,number_candidate_features_mean,number_candidate_features_std,number_raw_features_mean,number_raw_features_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,condition_number_mean,condition_number_std
topology_10_prestress,amp=2.5,refined_single,refined_6.1200Hz,6.12,u,1,1,3.0,5,6.12,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3670704012973168,0.009583885387360472,0.5861999526517866,0.07586394044699918,0.3739405824432739,0.006821021945701333,45.382921600341795,3.426797718603792
topology_10_prestress,amp=2.5,refined_single,refined_6.1300Hz,6.130000000000001,u,1,1,3.0,5,6.13,2,10.0,0.0,65.0,0.0,65.0,0.0,0.36966319641298406,0.010240316777958001,0.5882235218261719,0.07643933417398734,0.3765165244572037,0.007424975501943896,45.65564193725586,3.6520582764120317
topology_10_prestress,amp=2.5,refined_single,refined_6.1400Hz,6.140000000000001,u,1,1,3.0,5,6.14,2,10.0,0.0,65.0,0.0,65.0,0.0,0.37155343443526967,0.01106523770701594,0.5895850821812906,0.0766836141729612,0.3783911077926546,0.00820023726416792,46.14462814331055,3.8322100144540223
topology_10_prestress,amp=2.5,refined_single,refined_6.1500Hz,6.15,u,1,1,3.0,5,6.15,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3726723620972395,0.011855690639879348,0.5905539144667271,0.07661776635760341,0.37950598771988264,0.00895011856655963,46.90856857299805,3.8108814714244224
topology_10_prestress,amp=2.5,refined_single,refined_6.1600Hz,6.16,u,1,1,3.0,5,6.16,2,10.0,0.0,65.0,0.0,65.0,0.0,0.37341441335564757,0.012410411931350838,0.5923040115048879,0.07609169662575335,0.38027954765726196,0.009486277156005906,47.92444686889648,3.644158589576986
topology_10_prestress,amp=2.5,refined_single,refined_6.1700Hz,6.17,u,1,1,3.0,5,6.17,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3744171877146456,0.01258832355260489,0.5962431817846066,0.07503698993157104,0.3813730911752613,0.009679961202997146,49.11824340820313,3.5049879188377506
topology_10_prestress,amp=2.5,refined_single,refined_6.1800Hz,6.180000000000001,u,1,1,3.0,5,6.18,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3758905371857214,0.012380877265205264,0.602483565716456,0.07374581199061873,0.38299359625900864,0.009510958826227225,50.438046264648435,3.5127228477448464
topology_10_prestress,amp=2.5,refined_single,refined_6.1900Hz,6.19,u,1,1,3.0,5,6.19,2,10.0,0.0,65.0,0.0,65.0,0.0,0.377237923009958,0.011762168957243434,0.6094809725068597,0.07305937649131629,0.38451571585371386,0.008923559821625276,51.85020065307617,3.6564660052316533
topology_10_prestress,amp=2.5,refined_single,refined_6.2000Hz,6.2,u,1,1,3.0,5,6.2,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3706348135531917,0.0067680330703527225,0.6105169152327228,0.07639234295309515,0.3781491897752497,0.003984524088376636,44.577127838134764,0.6961754151125221
topology_10_prestress,amp=2.5,refined_single,refined_6.2100Hz,6.210000000000001,u,1,1,3.0,5,6.21,2,10.0,0.0,65.0,0.0,65.0,0.0,0.373389222767683,0.006650370536815934,0.6164168472107677,0.07796057937415223,0.38100237844668633,0.0038477229934070238,45.26259918212891,0.7461332261939717
