topology,amplitude,sample,candidate_id,mode_index,raw_feature_name,drive_channel,frequency_hz,decay_time_s,phase,product_degree,factor_indices,number_factors,loading
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,cos*sin,2,0 3,2,-0.050749097019433975
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,cos*cos,2,0 4,2,0.11521381884813309
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,cos*sin,2,0 5,2,-0.09027840197086334
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,cos*cos,2,0 6,2,0.12387095391750336
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,cos*sin,2,0 7,2,-0.14137966930866241
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,cos*cos,2,0 8,2,0.12019021064043045
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,cos*sin,2,0 9,2,-0.18388882279396057
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.200s_sin,u*u,5.82*5.82,0.2*0.2,sin*sin,2,1 1,2,0.12253157794475555
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.2*0.5,sin*cos,2,1 2,2,-0.11596452444791794
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,sin*sin,2,1 3,2,0.13882339000701904
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,sin*cos,2,1 4,2,-0.15762871503829956
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,sin*sin,2,1 5,2,0.1280788630247116
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,sin*cos,2,1 6,2,-0.1457304209470749
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,sin*sin,2,1 7,2,0.08528154343366623
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,sin*cos,2,1 8,2,-0.10634486377239227
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,sin*sin,2,1 9,2,0.02258630096912384
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.5*0.5,cos*cos,2,2 2,2,0.15164311230182648
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.5*0.5,cos*sin,2,2 3,2,-0.14787206053733826
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.5*1.0,cos*cos,2,2 4,2,0.16120843589305878
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.5*1.0,cos*sin,2,2 5,2,-0.1644078940153122
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.5*2.0,cos*cos,2,2 6,2,0.13690142333507538
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,cos*sin,2,2 7,2,-0.16300150752067566
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,cos*cos,2,2 8,2,0.09582778066396713
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,cos*sin,2,2 9,2,-0.14347945153713226
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.5*0.5,sin*sin,2,3 3,2,0.15383945405483246
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.5*1.0,sin*cos,2,3 4,2,-0.181437149643898
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.5*1.0,sin*sin,2,3 5,2,0.142242431640625
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.5*2.0,sin*cos,2,3 6,2,-0.150669127702713
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,sin*sin,2,3 7,2,0.09800093621015549
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,sin*cos,2,3 8,2,-0.09132883697748184
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,sin*sin,2,3 9,2,0.0321836844086647
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,1.0*1.0,cos*cos,2,4 4,2,0.13226045668125153
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,1.0*1.0,cos*sin,2,4 5,2,-0.15622569620609283
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,1.0*2.0,cos*cos,2,4 6,2,0.0628860667347908
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,1.0*2.0,cos*sin,2,4 7,2,-0.08404620736837387
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,1.0*5.0,cos*cos,2,4 8,2,-0.01568557322025299
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,1.0*5.0,cos*sin,2,4 9,2,0.006874081213027239
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,1.0*1.0,sin*sin,2,5 5,2,0.1246405839920044
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,1.0*2.0,sin*cos,2,5 6,2,-0.07963286340236664
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,1.0*2.0,sin*sin,2,5 7,2,0.06999129801988602
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,1.0*5.0,sin*cos,2,5 8,2,0.014480394311249256
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,1.0*5.0,sin*sin,2,5 9,2,-0.004473899956792593
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,2.0*2.0,cos*cos,2,6 6,2,-0.04604639858007431
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,cos*sin,2,6 7,2,0.060174182057380676
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,cos*cos,2,6 8,2,-0.1500488668680191
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,cos*sin,2,6 9,2,0.21121421456336975
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,sin*sin,2,7 7,2,-0.0011190100340172648
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,sin*cos,2,7 8,2,0.20052343606948853
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,sin*sin,2,7 9,2,-0.08667385578155518
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,5.0*5.0,cos*cos,2,8 8,2,-0.26354312896728516
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,cos*sin,2,8 9,2,0.3879128098487854
topology_10_prestress,amp=2.5,sample_2,K1_L3,9,u_f=5.8200Hz_Td=5.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,sin*sin,2,9 9,2,-0.17636902630329132
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_cos,u,5.82,0.2,cos,1,0,1,0.09904322028160095
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_sin,u,5.82,0.2,sin,1,1,1,-0.07515724748373032
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_cos,u,5.82,0.5,cos,1,2,1,0.09909605979919434
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_sin,u,5.82,0.5,sin,1,3,1,-0.13303522765636444
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_cos,u,5.82,1.0,cos,1,4,1,0.0594346784055233
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_sin,u,5.82,1.0,sin,1,5,1,-0.10677817463874817
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=2.000s_cos,u,5.82,2.0,cos,1,6,1,-0.01093992032110691
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=2.000s_sin,u,5.82,2.0,sin,1,7,1,0.003880757372826338
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=5.000s_cos,u,5.82,5.0,cos,1,8,1,-0.08365798741579056
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=5.000s_sin,u,5.82,5.0,sin,1,9,1,0.13962481915950775
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_cos,u*u,5.82*5.82,0.2*0.2,cos*cos,2,0 0,2,0.21742285788059235
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_sin,u*u,5.82*5.82,0.2*0.2,cos*sin,2,0 1,2,0.29024121165275574
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.2*0.5,cos*cos,2,0 2,2,0.05166442319750786
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,cos*sin,2,0 3,2,0.057764507830142975
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,cos*cos,2,0 4,2,-0.005650813691318035
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,cos*sin,2,0 5,2,-0.04693780094385147
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,cos*cos,2,0 6,2,0.022345704957842827
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,cos*sin,2,0 7,2,-0.012814883142709732
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,cos*cos,2,0 8,2,0.08221666514873505
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,cos*sin,2,0 9,2,0.09786935150623322
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.200s_sin,u*u,5.82*5.82,0.2*0.2,sin*sin,2,1 1,2,0.33992642164230347
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.2*0.5,sin*cos,2,1 2,2,0.1254773586988449
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,sin*sin,2,1 3,2,0.11633007228374481
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,sin*cos,2,1 4,2,0.06088585406541824
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,sin*sin,2,1 5,2,-0.0020577595569193363
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,sin*cos,2,1 6,2,0.0752614289522171
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,sin*sin,2,1 7,2,0.008751248940825462
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,sin*cos,2,1 8,2,0.11656902730464935
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,sin*sin,2,1 9,2,0.10037361830472946
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.5*0.5,cos*cos,2,2 2,2,-0.09303299337625504
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.5*0.5,cos*sin,2,2 3,2,-0.10153327882289886
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.5*1.0,cos*cos,2,2 4,2,-0.12430743873119354
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.5*1.0,cos*sin,2,2 5,2,-0.17591466009616852
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.5*2.0,cos*cos,2,2 6,2,-0.07511578500270844
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,cos*sin,2,2 7,2,-0.0955452099442482
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,cos*cos,2,2 8,2,0.0026164609007537365
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,cos*sin,2,2 9,2,0.05986941605806351
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.5*0.5,sin*sin,2,3 3,2,-0.10049711912870407
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.5*1.0,sin*cos,2,3 4,2,-0.1529327780008316
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.5*1.0,sin*sin,2,3 5,2,-0.1954955905675888
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.5*2.0,sin*cos,2,3 6,2,-0.11530695855617523
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,sin*sin,2,3 7,2,-0.14792224764823914
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,sin*cos,2,3 8,2,-0.04609076306223869
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,sin*sin,2,3 9,2,-0.009172315709292889
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,1.0*1.0,cos*cos,2,4 4,2,-0.12629984319210052
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,1.0*1.0,cos*sin,2,4 5,2,-0.2000359296798706
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,1.0*2.0,cos*cos,2,4 6,2,-0.05957552045583725
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,1.0*2.0,cos*sin,2,4 7,2,-0.08333908021450043
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,1.0*5.0,cos*cos,2,4 8,2,0.023391326889395714
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,1.0*5.0,cos*sin,2,4 9,2,0.10127986967563629
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,1.0*1.0,sin*sin,2,5 5,2,-0.24924802780151367
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,1.0*2.0,sin*cos,2,5 6,2,-0.14526322484016418
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,1.0*2.0,sin*sin,2,5 7,2,-0.15813222527503967
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,1.0*5.0,sin*cos,2,5 8,2,-0.06737737357616425
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,1.0*5.0,sin*sin,2,5 9,2,0.009217649698257446
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,2.0*2.0,cos*cos,2,6 6,2,0.013093880377709866
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,cos*sin,2,6 7,2,-0.01793457381427288
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,cos*cos,2,6 8,2,0.09066520631313324
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,cos*sin,2,6 9,2,0.1669624149799347
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,sin*sin,2,7 7,2,-0.037442050874233246
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,sin*cos,2,7 8,2,0.04882180690765381
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,sin*sin,2,7 9,2,0.12929613888263702
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,5.0*5.0,cos*cos,2,8 8,2,0.15563246607780457
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,cos*sin,2,8 9,2,0.21128682792186737
topology_10_prestress,amp=2.5,sample_2,K1_L3,10,u_f=5.8200Hz_Td=5.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,sin*sin,2,9 9,2,0.26808229088783264
topology_10_prestress,amp=2.5,sample_2,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos,u,5.82,0.2,cos,1,0,1,-0.16350343823432922
topology_10_prestress,amp=2.5,sample_2,K1_L3,11,u_f=5.8200Hz_Td=0.200s_sin,u,5.82,0.2,sin,1,1,1,0.3018236458301544
topology_10_prestress,amp=2.5,sample_2,K1_L3,11,u_f=5.8200Hz_Td=0.500s_cos,u,5.82,0.5,cos,1,2,1,-0.27193647623062134
topology_10_prestress,amp=2.5,sample_2,K1_L3,11,u_f=5.8200Hz_Td=0.500s_sin,u,5.82,0.5,sin,1,3,1,0.2314019650220871
topology_10_prestress,amp=2.5,sample_2,K1_L3,11,u_f=5.8200Hz_Td=1.000s_cos,u,5.82,1.0,cos,1,4,1,-0.16624687612056732
