topology,amplitude,sample,K,frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,drive_smoothing_frames,number_drive_channels,filter_length_s,filter_length_frames,selected_frequencies_hz,decay_times_s,mechanical_degree,number_linear_features,number_candidate_features,number_raw_features,svd_rank,condition_number,train_nmse_x,train_nmse_y,train_nmse_2d,validation_nmse_x,validation_nmse_y,validation_nmse_2d,selection_metric_value
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.8300Hz,5.83,u,1,1,3.0,90,5.83,0.2 0.5 1 2 5,2,10,65,65,20,39.626766204833984,0.4442930197283474,0.6646465661520556,0.45240827869283806,0.3219651981717487,0.5444761058478731,0.3287420590218741,0.3287420590218741
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.8400Hz,5.840000000000001,u,1,1,3.0,90,5.84,0.2 0.5 1 2 5,2,10,65,65,20,39.502559661865234,0.43941628378939834,0.6615340195834434,0.44759651494895925,0.3247862191261187,0.542692159294586,0.33142282966517084,0.33142282966517084
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.8500Hz,5.8500000000000005,u,1,1,3.0,90,5.85,0.2 0.5 1 2 5,2,10,65,65,20,39.45507049560547,0.4349347090141408,0.65860280202814,0.44317203728210597,0.32889292398324627,0.5416933647278841,0.3353740398567692,0.3353740398567692
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.8600Hz,5.86,u,1,1,3.0,90,5.86,0.2 0.5 1 2 5,2,10,65,65,20,39.886444091796875,0.4310681460769352,0.6560552914243207,0.4393540528744812,0.3339681957931317,0.5415357689869231,0.34028993783815525,0.34028993783815525
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.8700Hz,5.87,u,1,1,3.0,90,5.87,0.2 0.5 1 2 5,2,10,65,65,20,40.98704147338867,0.4277353267413292,0.6538950105142425,0.43606441620202413,0.3395837339109205,0.5422182699127599,0.34575523385335466,0.34575523385335466
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.8800Hz,5.880000000000001,u,1,1,3.0,90,5.88,0.2 0.5 1 2 5,2,10,65,65,20,42.32051086425781,0.4247117429751901,0.6519938478331553,0.4330821693597523,0.3452662670040198,0.5435480900084289,0.351305199376566,0.351305199376566
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.8900Hz,5.890000000000001,u,1,1,3.0,90,5.89,0.2 0.5 1 2 5,2,10,65,65,20,43.63040542602539,0.42180046677883526,0.6501814721981234,0.43021136386503195,0.3505978503922957,0.545153258969504,0.3565232899374263,0.3565232899374263
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.9000Hz,5.9,u,1,1,3.0,90,5.9,0.2 0.5 1 2 5,2,10,65,65,20,44.797142028808594,0.4189559536879862,0.6483254054321639,0.42740325362782033,0.35532643293639676,0.5465890491840488,0.3611515861824924,0.3611515861824924
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.9100Hz,5.91,u,1,1,3.0,90,5.91,0.2 0.5 1 2 5,2,10,65,65,20,45.737850189208984,0.4163129983979484,0.6464010147442529,0.4247867618911205,0.3593735767367167,0.5474415633256351,0.3651014333563637,0.3651014333563637
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.9200Hz,5.92,u,1,1,3.0,90,5.92,0.2 0.5 1 2 5,2,10,65,65,20,46.38148498535156,0.4140971083005133,0.6445300027933749,0.42258357308901723,0.36274900207050775,0.5474319823140767,0.3683737638926058,0.3683737638926058
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.9300Hz,5.930000000000001,u,1,1,3.0,90,5.93,0.2 0.5 1 2 5,2,10,65,65,20,46.666316986083984,0.41250584162610493,0.6429294521896639,0.4209919645027507,0.3655575427427536,0.5466392485055138,0.37107262303825034,0.37107262303825034
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.9400Hz,5.94,u,1,1,3.0,90,5.94,0.2 0.5 1 2 5,2,10,65,65,20,46.55793380737305,0.4116645308472465,0.6417746718385766,0.42013910915473296,0.3680044472740462,0.5456014598088619,0.37341339667754336,0.37341339667754336
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.9500Hz,5.95,u,1,1,3.0,90,5.95,0.2 0.5 1 2 5,2,10,65,65,20,46.0648078918457,0.4116394695422031,0.6411499466592525,0.4200919632147459,0.37014537849958384,0.5448466050866388,0.3754661329528888,0.3754661329528888
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.9600Hz,5.960000000000001,u,1,1,3.0,90,5.96,0.2 0.5 1 2 5,2,10,65,65,20,45.22979736328125,0.4124384967567787,0.6411106522594447,0.4208601164220418,0.3716795077115185,0.5443725566039286,0.3769391004854208,0.3769391004854208
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.9700Hz,5.970000000000001,u,1,1,3.0,90,5.97,0.2 0.5 1 2 5,2,10,65,65,20,44.11358642578125,0.41399654542820813,0.6416857546855051,0.42238196479872325,0.37212114669887214,0.5436961019816247,0.37734668646886005,0.37734668646886005
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.9800Hz,5.98,u,1,1,3.0,90,5.98,0.2 0.5 1 2 5,2,10,65,65,20,42.784828186035156,0.41620056120504906,0.6428436017582435,0.4245474519015665,0.3711933605123509,0.5423049170623173,0.37640478686757173,0.37640478686757173
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_5.9900Hz,5.99,u,1,1,3.0,90,5.99,0.2 0.5 1 2 5,2,10,65,65,20,41.312347412109375,0.4189501947156713,0.6445098744352127,0.42725718701318555,0.3690359678553318,0.540061899290647,0.37424478638564507,0.37424478638564507
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.0000Hz,6.0,u,1,1,3.0,90,6,0.2 0.5 1 2 5,2,10,65,65,20,39.75634765625,0.4221934366037732,0.6466175667522044,0.4304586084768544,0.3660768204394429,0.5372404943509398,0.3712898340971054,0.3712898340971054
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,3.0,90,6.01,0.2 0.5 1 2 5,2,10,65,65,20,38.16347122192383,0.42590688055669795,0.649132367489019,0.43412790837009624,0.3627852294492562,0.5342805348427285,0.3680083433776434,0.3680083433776434
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,3.0,90,6.02,0.2 0.5 1 2 5,2,10,65,65,20,36.572566986083984,0.4300434999037569,0.652034781639546,0.43821907396817916,0.3595374307883306,0.5315555443126532,0.3647764675224408,0.3647764675224408
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.0300Hz,6.03,u,1,1,3.0,90,6.03,0.2 0.5 1 2 5,2,10,65,65,20,35.277645111083984,0.4344886746224705,0.6552791770102868,0.4426200259569834,0.3566235968765557,0.5292998531050234,0.36188267820790415,0.36188267820790415
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.0400Hz,6.04,u,1,1,3.0,90,6.04,0.2 0.5 1 2 5,2,10,65,65,21,46.901493072509766,0.4389071013584177,0.6559339021638021,0.44689984174928044,0.3525915805217016,0.5318475092256145,0.3580510543878303,0.3580510543878303
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,3.0,90,6.05,0.2 0.5 1 2 5,2,10,65,65,21,44.6640510559082,0.44326523140726726,0.6598920850535372,0.45124324240157154,0.35068308979427565,0.5315007674667852,0.3561901287688004,0.3561901287688004
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,3.0,90,6.06,0.2 0.5 1 2 5,2,10,65,65,21,42.45054244995117,0.44715957414357654,0.663996980255848,0.455145339439162,0.34972010589572444,0.5314301218385573,0.35525432219990255,0.35525432219990255
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.0700Hz,6.07,u,1,1,3.0,90,6.07,0.2 0.5 1 2 5,2,10,65,65,21,40.42203903198242,0.45029561854239475,0.6679438518772858,0.4583112452719974,0.3499761484908594,0.5316640033355245,0.35550968984979425,0.35550968984979425
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.0800Hz,6.08,u,1,1,3.0,90,6.08,0.2 0.5 1 2 5,2,10,65,65,21,38.86492156982422,0.4524322442370174,0.6713975168588445,0.46049637535900806,0.3517031911541796,0.5324046502525112,0.3572066905399557,0.3572066905399557
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,3.0,90,6.09,0.2 0.5 1 2 5,2,10,65,65,21,38.2606086730957,0.45341890658069356,0.6740821702311227,0.46154557192162543,0.35489028732170724,0.5337813717336986,0.36033864937752447,0.36033864937752447
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,3.0,90,6.1,0.2 0.5 1 2 5,2,10,65,65,21,38.21956253051758,0.4532622966138576,0.6758183574219807,0.4614586705633015,0.3590332764175222,0.5356618253186296,0.364412729993814,0.364412729993814
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.1100Hz,6.11,u,1,1,3.0,90,6.11,0.2 0.5 1 2 5,2,10,65,65,21,38.145023345947266,0.4522044047886044,0.6765760022076752,0.46046764196760087,0.3631835173715021,0.5376748607497387,0.36849787955704877,0.36849787955704877
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.1200Hz,6.12,u,1,1,3.0,90,6.12,0.2 0.5 1 2 5,2,10,65,65,22,47.140174865722656,0.44985351591819345,0.6763665065597797,0.4581956170902034,0.3731105046848729,0.5383982994560034,0.37814456075469216,0.37814456075469216
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.1300Hz,6.130000000000001,u,1,1,3.0,90,6.13,0.2 0.5 1 2 5,2,10,65,65,22,47.585166931152344,0.44787515848337095,0.6761192404474796,0.45628101290374684,0.37676187576347353,0.5407808315089112,0.381757287680482,0.381757287680482
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.1400Hz,6.140000000000001,u,1,1,3.0,90,6.14,0.2 0.5 1 2 5,2,10,65,65,22,48.230751037597656,0.4458048733972874,0.675732526910642,0.4542727309908774,0.3795271267817925,0.5429554024730241,0.3845045487648424,0.3845045487648424
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.1500Hz,6.15,u,1,1,3.0,90,6.15,0.2 0.5 1 2 5,2,10,65,65,22,49.04397201538086,0.44371157069093686,0.675014012072625,0.45223005946225886,0.3812547869388443,0.545438725231369,0.38625522361520487,0.38625522361520487
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.1600Hz,6.16,u,1,1,3.0,90,6.16,0.2 0.5 1 2 5,2,10,65,65,22,50.026771545410156,0.44160548319143533,0.673679616490225,0.45015239210779145,0.38228107728094446,0.5496293695197879,0.3873778884973165,0.3873778884973165
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.1700Hz,6.17,u,1,1,3.0,90,6.17,0.2 0.5 1 2 5,2,10,65,65,22,51.1972770690918,0.4394848516368595,0.6715262745198884,0.44803055588236235,0.3832529694263895,0.5567607983944822,0.388537377393641,0.388537377393641
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.1800Hz,6.180000000000001,u,1,1,3.0,90,6.18,0.2 0.5 1 2 5,2,10,65,65,22,52.55403137207031,0.4374692866025378,0.668791111076327,0.44598848922128603,0.38418801474885317,0.5660414428744837,0.3897265988587136,0.3897265988587136
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.1900Hz,6.19,u,1,1,3.0,90,6.19,0.2 0.5 1 2 5,2,10,65,65,22,54.06647872924805,0.4358726931510052,0.6660923925680318,0.4443513063152513,0.3847629263411643,0.5752805476488155,0.39056538979153227,0.39056538979153227
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.2000Hz,6.2,u,1,1,3.0,90,6.2,0.2 0.5 1 2 5,2,10,65,65,21,44.805721282958984,0.4377135325482254,0.6658412683308059,0.4461151021299501,0.3756977862833391,0.5777142263335585,0.3818504613047843,0.3818504613047843
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.2100Hz,6.210000000000001,u,1,1,3.0,90,6.21,0.2 0.5 1 2 5,2,10,65,65,21,45.526466369628906,0.4356954331308838,0.6637311809984174,0.4440936149488789,0.37854687711506174,0.58334904100856,0.3847843950012904,0.3847843950012904
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.2200Hz,6.220000000000001,u,1,1,3.0,90,6.22,0.2 0.5 1 2 5,2,10,65,65,21,45.736019134521484,0.433635853319316,0.6616268338286188,0.44203238642908255,0.3816589762118712,0.5880348368580101,0.3879444230918927,0.3879444230918927
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.2300Hz,6.23,u,1,1,3.0,90,6.23,0.2 0.5 1 2 5,2,10,65,65,21,45.58038330078125,0.43130783272806944,0.6595467734340141,0.43971349780435653,0.3852209116418243,0.5913131794436781,0.39149772133068994,0.39149772133068994
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.2400Hz,6.24,u,1,1,3.0,90,6.24,0.2 0.5 1 2 5,2,10,65,65,21,45.44981384277344,0.42875068729025667,0.6575566170209317,0.4371772336404797,0.3892408638697387,0.5931740347271276,0.3954519154359697,0.3954519154359697
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.2500Hz,6.25,u,1,1,3.0,90,6.25,0.2 0.5 1 2 5,2,10,65,65,21,45.7952766418457,0.4261737406091538,0.6556957603963137,0.43462665937926626,0.39342808946986707,0.5939634216167589,0.3995356554120777,0.3995356554120777
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.2600Hz,6.260000000000001,u,1,1,3.0,90,6.26,0.2 0.5 1 2 5,2,10,65,65,21,46.94993591308594,0.423819668237142,0.6539622174469348,0.4322954400860519,0.3974089878799917,0.5941037445040793,0.40339958406923976,0.40339958406923976
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.2700Hz,6.2700000000000005,u,1,1,3.0,90,6.27,0.2 0.5 1 2 5,2,10,65,65,20,41.158935546875,0.42190658676770865,0.6530040919156328,0.430417528074353,0.400929940045784,0.5956093943434494,0.40685915756564545,0.40685915756564545
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.2800Hz,6.28,u,1,1,3.0,90,6.28,0.2 0.5 1 2 5,2,10,65,65,20,41.292236328125,0.4205823908204459,0.651459838869039,0.4290852277857852,0.40379848038462723,0.5958507780983207,0.4096476844130737,0.4096476844130737
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.2900Hz,6.29,u,1,1,3.0,90,6.29,0.2 0.5 1 2 5,2,10,65,65,20,41.32015609741211,0.4198920689450967,0.650200656693286,0.42837395572049175,0.40643535893370325,0.5958669168281715,0.412204744901702,0.412204744901702
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,3.0,90,6.3,0.2 0.5 1 2 5,2,10,65,65,20,41.24142837524414,0.419784478217477,0.6492863464440658,0.4282366548387325,0.4090758045097883,0.5956745958457685,0.4147589148655561,0.4147589148655561
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,3.0,90,6.31,0.2 0.5 1 2 5,2,10,65,65,20,40.96329879760742,0.42018306436408137,0.648777562258731,0.42860182402727176,0.41180424328571963,0.595312679871047,0.41739323284380886,0.41739323284380886
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.3200Hz,6.32,u,1,1,3.0,90,6.32,0.2 0.5 1 2 5,2,10,65,65,20,40.50302505493164,0.4210437860561398,0.6487271887702264,0.4294289915812114,0.41451329457699765,0.5948596942387555,0.42000598016303486,0.42000598016303486
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.3300Hz,6.33,u,1,1,3.0,90,6.33,0.2 0.5 1 2 5,2,10,65,65,20,39.91627883911133,0.4223671830969957,0.6491856763818366,0.43072053542926414,0.4169518384903541,0.5944002023104166,0.4223562606027358,0.4223562606027358
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,3.0,90,6.34,0.2 0.5 1 2 5,2,10,65,65,20,39.328330993652344,0.42417322461495094,0.6501991574575241,0.4324973882487007,0.4188210818013221,0.5940085718683387,0.4241566460451882,0.4241566460451882
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,3.0,90,6.35,0.2 0.5 1 2 5,2,10,65,65,20,39.467376708984375,0.42646451343058,0.651797141519835,0.4347631437897091,0.41986302873390347,0.5937509862858525,0.4251590140145767,0.4251590140145767
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.3600Hz,6.36,u,1,1,3.0,90,6.36,0.2 0.5 1 2 5,2,10,65,65,20,40.49276351928711,0.4291918758167835,0.6539757435586534,0.43747029623420414,0.4199136997285061,0.5936817913588249,0.4252060343356911,0.4252060343356911
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.3700Hz,6.37,u,1,1,3.0,90,6.37,0.2 0.5 1 2 5,2,10,65,65,20,41.69401550292969,0.4322268628887507,0.656681150307392,0.44049314540453066,0.41890419129443934,0.5938250449103561,0.42423163477629144,0.42423163477629144
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,3.0,90,6.38,0.2 0.5 1 2 5,2,10,65,65,20,42.91483688354492,0.4353459903494731,0.6597958069550947,0.4436121082125577,0.4168198848489683,0.5941423052328841,0.4222204711892043,0.4222204711892043
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,3.0,90,6.39,0.2 0.5 1 2 5,2,10,65,65,20,44.054927825927734,0.43822990906844594,0.6631252350575759,0.44651243430993187,0.41363927290520064,0.5945049078893097,0.41914777248240287,0.41914777248240287
topology_10_prestress,amp=2.5,sample_0,1,refined_single,refined_6.4000Hz,6.4,u,1,1,3.0,90,6.4,0.2 0.5 1 2 5,2,10,65,65,20,45.01873779296875,0.44048406739012,0.6663836454640095,0.44880357758540323,0.40932970463179896,0.5946839550242143,0.41497491086464117,0.41497491086464117
topology_10_prestress,amp=2.5,sample_1,1,fft_prefix,fft_prefix_K1,nan,u,1,1,3.0,90,0.20046978,0.2 0.5 1 2 5,2,10,65,65,12,33.35080337524414,0.39557764894798547,0.6026974308228245,0.40363818375979044,1.479088004797307,1.6094523072219722,1.4831468969668387,1.4831468969668387
topology_10_prestress,amp=2.5,sample_1,2,fft_prefix,fft_prefix_K2,nan,u,1,1,3.0,90,0.20046978 0.70164423,0.2 0.5 1 2 5,2,20,230,230,24,40.41261291503906,0.3261343221334001,0.5591881985080234,0.3352041408949845,0.8264181503300518,0.8843696030042916,0.828222468637268,0.828222468637268
topology_10_prestress,amp=2.5,sample_1,3,fft_prefix,fft_prefix_K3,nan,u,1,1,3.0,90,0.20046978 0.70164423 1.1025838,0.2 0.5 1 2 5,2,30,495,495,36,44.48003005981445,0.15336651599754006,0.4452877896053218,0.16472729267914085,2.47169532759574,2.400022909427415,2.4694638070685375,2.4694638070685375
topology_10_prestress,amp=2.5,sample_1,4,fft_prefix,fft_prefix_K4,nan,u,1,1,3.0,90,0.20046978 0.70164423 1.1025838 1.6037582,0.2 0.5 1 2 5,2,40,860,860,50,37.5302848815918,0.08739906990775646,0.3883747873916457,0.0991122207537382,2.1835152815510006,1.9093052349941457,2.1749777525643355,2.1749777525643355
topology_10_prestress,amp=2.5,sample_1,5,fft_prefix,fft_prefix_K5,nan,u,1,1,3.0,90,0.20046978 0.70164423 1.1025838 1.6037582 6.1143283,0.2 0.5 1 2 5,2,50,1325,1325,50,15.166659355163574,0.22262238379040453,0.46780554136703506,0.23216424096611804,0.5939906224618257,0.74664282179342,0.5987434482354836,0.5987434482354836
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.4000Hz,5.4,u,1,1,3.0,90,5.4,0.2 0.5 1 2 5,2,10,65,65,22,41.38312530517578,0.4601802405896368,0.6671661243176877,0.4682355644521849,0.36823262339148183,0.5695075581831451,0.37449931788954877,0.37449931788954877
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.4100Hz,5.41,u,1,1,3.0,90,5.41,0.2 0.5 1 2 5,2,10,65,65,22,40.61438751220703,0.46338455115381694,0.6704244944992757,0.47144197886865813,0.37243217225668446,0.5739780437140448,0.37870730236703487,0.37870730236703487
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.4200Hz,5.42,u,1,1,3.0,90,5.42,0.2 0.5 1 2 5,2,10,65,65,22,40.0570182800293,0.46580549447967945,0.6731004407466536,0.47387284621002174,0.3776700094702074,0.5785750388241252,0.3839251869635668,0.3839251869635668
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.4300Hz,5.430000000000001,u,1,1,3.0,90,5.43,0.2 0.5 1 2 5,2,10,65,65,22,39.76359558105469,0.4673657155714014,0.6748969814462137,0.47544226421383257,0.3837590884855618,0.5834724046415732,0.38997716199203675,0.38997716199203675
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.4400Hz,5.44,u,1,1,3.0,90,5.44,0.2 0.5 1 2 5,2,10,65,65,22,39.70795822143555,0.46793316631762455,0.6754330210310143,0.4760084925236576,0.3903156813323257,0.5887495539299805,0.3964939193674042,0.3964939193674042
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.4500Hz,5.45,u,1,1,3.0,90,5.45,0.2 0.5 1 2 5,2,10,65,65,22,39.82754898071289,0.46738225537125766,0.6743672755473227,0.4754375456267274,0.39678381345046077,0.5943279707596453,0.40293435020267065,0.40293435020267065
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.4600Hz,5.46,u,1,1,3.0,90,5.46,0.2 0.5 1 2 5,2,10,65,65,22,40.07492446899414,0.4656729886488665,0.6716097360572983,0.47368748299841473,0.4025482414855427,0.5998277496482415,0.4086905383873611,0.4086905383873611
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.4700Hz,5.470000000000001,u,1,1,3.0,90,5.47,0.2 0.5 1 2 5,2,10,65,65,22,40.43365478515625,0.4629146411799213,0.6674121009807452,0.4708731223965841,0.40712872320122345,0.604617732382095,0.41327754291662167,0.41327754291662167
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.4800Hz,5.48,u,1,1,3.0,90,5.48,0.2 0.5 1 2 5,2,10,65,65,22,40.89545822143555,0.45936808352507585,0.6622430975158019,0.4672634235931041,0.4103569543853545,0.6081111954740797,0.416514032095418,0.416514032095418
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.4900Hz,5.49,u,1,1,3.0,90,5.49,0.2 0.5 1 2 5,2,10,65,65,22,41.41933059692383,0.45536547824539275,0.6565297655429206,0.4631942415145313,0.41247866692082946,0.6101376992058107,0.41863278030506995,0.41863278030506995
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.5000Hz,5.5,u,1,1,3.0,90,5.5,0.2 0.5 1 2 5,2,10,65,65,23,48.39064025878906,0.44932563150795723,0.6384512821812772,0.4566858840017473,0.4138411794342344,0.6109348919055961,0.4199776915877537,0.4199776915877537
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.5100Hz,5.510000000000001,u,1,1,3.0,90,5.51,0.2 0.5 1 2 5,2,10,65,65,23,48.806827545166016,0.4465280791592277,0.6365033538145753,0.4539213966921082,0.41599193027311016,0.6098557992282719,0.4220278812583274,0.4220278812583274
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.5200Hz,5.5200000000000005,u,1,1,3.0,90,5.52,0.2 0.5 1 2 5,2,10,65,65,23,48.9212760925293,0.4427072530120101,0.6369716574019897,0.45026749173042585,0.42628517750643363,0.6126547335441535,0.43208779308118284,0.43208779308118284
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.5300Hz,5.53,u,1,1,3.0,90,5.53,0.2 0.5 1 2 5,2,10,65,65,23,48.41706848144531,0.4389124443862744,0.6329527838854441,0.446463963112635,0.4355782527435393,0.6253170499602093,0.4414857696324071,0.4414857696324071
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.5400Hz,5.54,u,1,1,3.0,90,5.54,0.2 0.5 1 2 5,2,10,65,65,23,48.91990280151367,0.43695173868290166,0.6292623107056606,0.44443593959522315,0.4398650008563652,0.632416912825115,0.44586010406470017,0.44586010406470017
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.5500Hz,5.550000000000001,u,1,1,3.0,90,5.55,0.2 0.5 1 2 5,2,10,65,65,23,50.28471374511719,0.4353341249023085,0.6262993077066343,0.44276596694995574,0.44619121346686064,0.6399832855718546,0.45222492905736095,0.45222492905736095
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.5600Hz,5.5600000000000005,u,1,1,3.0,90,5.56,0.2 0.5 1 2 5,2,10,65,65,23,50.950706481933594,0.433456957408271,0.624110064351341,0.4408766543178689,0.4575076528387385,0.6509616004330832,0.4635308409236017,0.4635308409236017
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.5700Hz,5.57,u,1,1,3.0,90,5.57,0.2 0.5 1 2 5,2,10,65,65,23,49.91902160644531,0.43303472225089756,0.6238563590502078,0.44046097788106175,0.4618721511132317,0.6536586942800909,0.467843424566188,0.467843424566188
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.5800Hz,5.58,u,1,1,3.0,90,5.58,0.2 0.5 1 2 5,2,10,65,65,23,48.45839309692383,0.4337185739762933,0.6237819383798096,0.4411153197209808,0.460080365414268,0.6514282409456604,0.46603798095169513,0.46603798095169513
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.5900Hz,5.590000000000001,u,1,1,3.0,90,5.59,0.2 0.5 1 2 5,2,10,65,65,23,47.615638732910156,0.4347970851610744,0.6235144620636365,0.4421414487575702,0.45681324088315606,0.6486194575620774,0.46278512687085266,0.46278512687085266
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.6000Hz,5.6000000000000005,u,1,1,3.0,90,5.6,0.2 0.5 1 2 5,2,10,65,65,22,43.89479064941406,0.43615722495612447,0.6271407456570343,0.4435897806644969,0.4526467061535683,0.6512900299105835,0.4588314654498726,0.4588314654498726
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.6100Hz,5.61,u,1,1,3.0,90,5.61,0.2 0.5 1 2 5,2,10,65,65,22,44.12850570678711,0.43768430830141963,0.6261083118082649,0.44501725460861696,0.44766320320597325,0.6499602862205862,0.4539617222859319,0.4539617222859319
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.6200Hz,5.62,u,1,1,3.0,90,5.62,0.2 0.5 1 2 5,2,10,65,65,22,44.662776947021484,0.43927201481224626,0.6253076302152764,0.44651201159390497,0.44184186529933456,0.647128257276257,0.44823345650497304,0.44823345650497304
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.6300Hz,5.630000000000001,u,1,1,3.0,90,5.63,0.2 0.5 1 2 5,2,10,65,65,22,45.04890060424805,0.4408335620100417,0.6247308715115638,0.44799034178074487,0.4341175045223498,0.6429182423808375,0.4406185148765925,0.4406185148765925
topology_10_prestress,amp=2.5,sample_1,1,refined_single,refined_5.6400Hz,5.640000000000001,u,1,1,3.0,90,5.64,0.2 0.5 1 2 5,2,10,65,65,22,44.7951774597168,0.4420679616818387,0.6242157544774555,0.449156655052565,0.42486706598050633,0.638203441322151,0.4315092933943413,0.4315092933943413
