topology,amplitude,sample,time_s,target_y,mechanical_basis_fit_y,actual_readout_y,target_x,mechanical_basis_fit_x,actual_readout_x
topology_17_prestress,amp=1,sample_4,3.3700332641601562,1151.7100748644334,1175.5896177060297,1160.7095703801742,1231.9427140130351,1209.973026980689,1171.3650605930839
topology_17_prestress,amp=1,sample_4,3.40339994430542,1206.493415992938,1165.7789411313227,1203.7425117399478,1236.5233071805023,1255.0179088013676,1213.3707680517402
topology_17_prestress,amp=1,sample_4,3.4367666244506836,1234.804746244967,1183.534006095617,1232.4267173588444,1278.4470659348513,1261.1092402833012,1267.0538648953345
topology_17_prestress,amp=1,sample_4,3.4701333045959473,1190.0564356571651,1200.7110976941278,1189.6169735693902,1307.648254858918,1206.3619239228276,1290.3047799536675
topology_17_prestress,amp=1,sample_4,3.503499984741211,1144.4902162013154,1188.8286812073877,1152.3350107096155,1248.2919688681136,1193.8225781815556,1231.1367486704996
topology_17_prestress,amp=1,sample_4,3.5368666648864746,1154.711042671565,1167.3990602261713,1158.1901584947732,1205.6427596943881,1240.9092547791508,1195.7271682158455
topology_17_prestress,amp=1,sample_4,3.5702333450317383,1187.7738899778706,1164.2793950802973,1191.5129553638508,1248.7304242193463,1259.4854915040044,1220.637062114442
topology_17_prestress,amp=1,sample_4,3.603600025177002,1226.2349933503424,1183.4733800656488,1221.888743735616,1275.4927041435267,1231.738013018897,1283.9323467376762
topology_17_prestress,amp=1,sample_4,3.6369664669036865,1215.2425064046517,1201.0081376797846,1212.3782296513682,1233.3521209572023,1206.4434935944585,1283.6329024650263
topology_17_prestress,amp=1,sample_4,3.67033314704895,1164.2349900531322,1198.257310367315,1153.4194874625173,1166.241475457272,1195.9540183442143,1237.0498721947763
topology_17_prestress,amp=1,sample_4,3.703699827194214,1165.6823014515821,1170.8978128201654,1154.14952510436,1104.4381783010538,1228.4819552796391,1191.107161636023
topology_17_prestress,amp=1,sample_4,3.7370665073394775,1205.4785808188656,1155.417138076513,1192.710148936259,1103.2858653130145,1270.4965617554692,1199.8107159411782
topology_17_prestress,amp=1,sample_4,3.770433187484741,1230.3998405530083,1175.0015287167719,1220.4992066442371,1167.4889256588374,1238.023142566016,1270.5671809698676
topology_17_prestress,amp=1,sample_4,3.803799867630005,1223.6567104615433,1205.7226886517694,1204.7949197782204,1166.374802133501,1163.4809310334233,1258.4883646447113
topology_17_prestress,amp=1,sample_4,3.8371665477752686,1198.8903862572838,1215.509766555517,1175.2394793788712,1089.7026160264595,1115.3303935425786,1177.0984165875873
topology_17_prestress,amp=1,sample_4,3.8705332279205322,1167.4225865032865,1199.9023933179071,1159.1935338609992,1072.6548125061984,1121.608462085059,1112.7535579993364
topology_17_prestress,amp=1,sample_4,3.903899908065796,1182.6835490156873,1179.5952300793817,1193.2693924537145,1103.5646963359418,1145.77495073252,1120.2659172716474
topology_17_prestress,amp=1,sample_4,3.9372665882110596,1223.598430900741,1182.4207782513788,1235.3253047981382,1160.6744580658005,1148.5329768555669,1167.455856833402
topology_17_prestress,amp=1,sample_4,3.9706332683563232,1225.972833830653,1205.251977897375,1223.1339970304612,1181.539374544593,1126.5095431702641,1182.800447477125
topology_17_prestress,amp=1,sample_4,4.003999948501587,1196.305208201876,1218.884766555517,1186.9222179668154,1125.6414140558372,1098.202097644141,1149.9296159045753
topology_17_prestress,amp=1,sample_4,4.037366628646851,1184.841362060237,1205.086502052038,1170.6648433474047,1048.5043105528496,1117.373224963477,1084.4331423552449
topology_17_prestress,amp=1,sample_4,4.070733308792114,1182.9731937642298,1184.2452773816278,1179.9344931961118,1039.7154248971126,1170.355267276099,1111.144484841772
