topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,coefficient_x,coefficient_y,p_alpha_norm_sq,c_alpha_x,c_alpha_y,c_alpha
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,-0.8053976893424988,-1.6048403978347778,280.8371887207031,3.248022304116694e-05,0.0031540406800150468,0.00015510054346598072
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,7.970008850097656,-5.920551300048828,280.80419921875,0.003180276152724576,0.04292169581763386,0.004741388192877815
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,6.128547668457031,7.207268714904785,280.7867126464844,0.0018803353747916438,0.06360144148022913,0.004304847701860119
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,-11.277697563171387,10.050909042358398,280.8124084472656,0.006367967076082251,0.12370178236113583,0.010977043281790853
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,-10.25184154510498,-16.104984283447266,280.8798828125,0.005263420075550372,0.31768025543945105,0.017535696389418463
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,48.63774871826172,-7.978604793548584,281.0252380371094,0.11853207332520059,0.07800962834404812,0.11694028125310253
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,-62.570335388183594,29.558162689208984,281.3564453125,0.19639818117702373,1.0719159077360942,0.2307900392390494
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,34.982154846191406,-24.303829193115234,281.7177429199219,0.06146826334464468,0.7256255832942817,0.08755751726339123
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,-5.643523216247559,1.2719435691833496,281.91436767578125,0.0016008899174626177,0.0019888492929097637,0.0016161296360536384
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,19.885244369506836,17.61783218383789,281.9668273925781,0.019879410872834524,0.38163828261481386,0.03408992813845986
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,-20.61492919921875,-10.945609092712402,282.0014343261719,0.02136774241776387,0.14732625939855767,0.026315611896925627
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,-1.6420871019363403,-15.933979988098145,281.998046875,0.00013557577867128782,0.3122077018737315,0.012394311313310133
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-8.782938957214355,11.685089111328125,281.929443359375,0.003877606992722217,0.16786241565023463,0.01031921530354732
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,59.79703140258789,18.78376579284668,281.7173767089844,0.17960420952256562,0.4334389564990895,0.18957527958134848
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-62.339839935302734,-14.937634468078613,281.5548400878906,0.19509133946257032,0.27395272863251346,0.1981891519004363
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,28.508682250976562,-20.564472198486328,281.4793701171875,0.04078913399949742,0.5190756815599828,0.05957706091141095
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-6.095087051391602,25.061689376831055,281.3512268066406,0.001863598129649376,0.7705813189651911,0.03206016633466346
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,40.40227508544922,-2.662863254547119,281.0673522949219,0.08180232971069484,0.008690747045308153,0.07893037966623348
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-66.86504364013672,-6.445036888122559,280.719482421875,0.22377648436196354,0.050847820985799756,0.21698354589221622
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-14.615206718444824,2.7830827236175537,280.30072021484375,0.010675242906800601,0.009467284358480061,0.010627792195434738
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,33.38414764404297,9.086575508117676,279.835205078125,0.055606628339547486,0.10075156658316288,0.05737999998148485
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,82.08611297607422,-7.717549800872803,279.42919921875,0.335702670075759,0.07257376343972666,0.3253665092711018
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-224.87815856933594,9.995421409606934,279.1335754394531,2.5168090016214535,0.12160831570523994,2.4227213555107965
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,267.02734375,-48.961883544921875,278.91937255859375,3.5459595584929526,2.9157070711867266,3.5212021453314133
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-223.99185180664062,83.14742279052734,278.6312255859375,2.4925154155720346,8.399943165369837,2.7245694454558147
topology_11_prestress,amp=2.5,sample_3,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,216.57888793945312,-64.16575622558594,278.1801452636719,2.326494315674709,4.994381818466575,2.431293573917117
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,-17.41973114013672,6.102441310882568,281.33538818359375,0.015227545227407215,0.045753665833211186,0.016425427946335277
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,14.949912071228027,-4.459415435791016,281.1612548828125,0.011208703687199598,0.024417750275145516,0.011727043008646415
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,-0.9315114617347717,-2.1683037281036377,281.18646240234375,4.352045754768178e-05,0.005773364138160066,0.00026836660867832093
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,5.338212013244629,-5.225172519683838,281.1600341796875,0.001429117254378577,0.033523485363856055,0.002688539944530342
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,9.897336959838867,6.473047733306885,281.1413879394531,0.0049122915612993786,0.05144423494198944,0.006738262557537585
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,-15.38698959350586,9.856348991394043,281.1653137207031,0.011873853907729328,0.1192856486920872,0.01608882555259552
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,-5.999766826629639,-15.153922080993652,281.2309875488281,0.0018057372428829863,0.28203797045910006,0.01280239658886289
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,45.07265853881836,-8.477118492126465,281.370361328125,0.1019594154501706,0.0883017203719546,0.10142347060719988
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,-60.96587371826172,28.66109275817871,281.6917724609375,0.1867542119649883,1.0105410524055185,0.21908062621811275
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,35.60816192626953,-22.277578353881836,282.0616455078125,0.06379193653676278,0.6113280229821094,0.08527792961174516
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,-5.993775367736816,-0.9824177026748657,282.27032470703125,0.0018087926587571702,0.0011897395293758357,0.0017845002484846628
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,18.241838455200195,19.312564849853516,282.3289794921875,0.016757734592100938,0.45986428079621616,0.034145783378126085
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,-18.459321975708008,-12.22613525390625,282.36444091796875,0.01716185121008567,0.18432434734509245,0.02372151425927545
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,-2.594980478286743,-15.052308082580566,282.36376953125,0.00033915623057120743,0.2793891121702137,0.01128942155430117
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-8.344589233398438,10.987102508544922,282.30035400390625,0.003506258954699777,0.1488236956518904,0.009208694859555305
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,58.50383758544922,19.620864868164062,282.09661865234375,0.1722222380663606,0.47427308947826574,0.1840750869696384
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-61.700199127197266,-15.866199493408203,281.92425537109375,0.19143802800491852,0.3099363915527615,0.19608805031689971
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,29.479795455932617,-19.56485939025879,281.84552001953125,0.043690066567338294,0.47114968745172836,0.060464110655980015
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-7.529336929321289,24.362010955810547,281.7218017578125,0.0028487645703351907,0.7301986654045161,0.03139087406647748
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,40.777427673339844,-3.1124908924102783,281.4461975097656,0.08347523998825734,0.011907096499644406,0.08066681754185998
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-66.22772216796875,-4.918524265289307,281.0990295410156,0.21991842742379641,0.029697732572192034,0.21245393214489416
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-14.951674461364746,1.1056280136108398,280.6866455078125,0.011192421429757097,0.0014984219544180695,0.010812016903457794
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,33.29399871826172,10.477774620056152,280.21563720703125,0.055404740191036826,0.1343460126270702,0.058502493334400114
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,82.7558822631836,-8.429465293884277,279.8062744140625,0.34180454535853344,0.08682640346735453,0.3317988877835006
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-226.5183563232422,10.15565013885498,279.5012512207031,2.558074557608101,0.12589066503211999,2.4626326542036443
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,270.16632080078125,-49.05195236206055,279.28656005859375,3.636093920321104,2.9346542509796913,3.6085685603474253
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-227.14329528808594,83.25516510009766,279.0041809082031,2.5676344500039177,8.445539418607831,2.7982907091570475
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,217.61981201171875,-64.16671752929688,278.56072998046875,2.3530946266631,5.008801811675065,2.4573078604552143
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,-13.236979484558105,-7.032673358917236,279.6419982910156,0.008613961901776865,0.05829817945901023,0.010603186603061865
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,5.686797142028809,21.983001708984375,279.44195556640625,0.001588729073180139,0.5692162659635719,0.024315034790105768
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,7.714951992034912,-16.94533920288086,279.4607238769531,0.0029242196671825276,0.33824626985147216,0.01634962793377616
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,-5.977907657623291,0.6859213709831238,279.44586181640625,0.0017555728066005242,0.0005541891948103312,0.0017074725833548005
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,18.14546775817871,0.5984750390052795,279.42230224609375,0.01617410137647053,0.00042185660461953675,0.015543423146210435
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,-2.1214284896850586,-0.627788245677948,279.44049072265625,0.00022108989187481266,0.0004642237954924386,0.0002308243305069375
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,-24.92011070251465,0.1645268201828003,279.5013732910156,0.0305145267437739,3.189106753128144e-05,0.02929408261022982
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,33.86420822143555,4.8892741203308105,279.62420654296875,0.05637406794881783,0.028175734186959057,0.0552450812240183
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,-35.33676528930664,-3.170271635055542,279.91937255859375,0.06144821872198892,0.011858714372437162,0.05946278608710893
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,39.061222076416016,-0.4435134828090668,280.3013916015625,0.07518646481304819,0.00023240775232482563,0.0721855025538567
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,-25.084848403930664,-3.329206943511963,280.52618408203125,0.031032668625365717,0.013105895188443304,0.03031492801701283
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,4.595905780792236,-0.14166131615638733,280.59442138671875,0.001041943150695132,2.3735221015607077e-05,0.001001176797427526
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,22.6925106048584,6.478143215179443,280.629638671875,0.025405128119890444,0.04964166388638483,0.026375494928319112
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,-20.690532684326172,-7.061635971069336,280.63677978515625,0.02112081586107549,0.05898844431262896,0.022636935578733117
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-6.458707809448242,6.422776699066162,280.58740234375,0.0020577006833814027,0.048789404517148305,0.003928714541900552
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19.28939437866211,-9.901823997497559,280.4059143066406,0.018342017889104802,0.11588554764799026,0.02224740290645735
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-10.430516242980957,13.904003143310547,280.2234802246094,0.005359680335939597,0.228347331028857,0.014287516269531432
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,40.1146240234375,-13.6970853805542,280.14862060546875,0.07925318031439464,0.22154222703520007,0.08495005751958098
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-44.53705978393555,4.425381183624268,280.0373840332031,0.0976521603601697,0.023116872874517656,0.09466796452749823
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5.962688446044922,-8.469867706298828,279.7909240722656,0.0017488018998956,0.08460549669275433,0.005066164878570326
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4.468080043792725,19.073007583618164,279.460693359375,0.000980811117339774,0.4285197056715636,0.01809833800256547
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.04869595542550087,-1.8158314228057861,279.06817626953125,1.1633726639363084e-07,0.003878582838924395,0.0001553998809654992
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-36.84220886230469,-3.7310118675231934,278.6079406738281,0.06648253470729261,0.016347767552086185,0.06447527119139994
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,59.01032638549805,-21.88982582092285,278.2030944824219,0.17031023493283248,0.5618990151768686,0.18598841429653457
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-111.80519104003906,34.26656723022461,277.8824768066406,0.6106717860208393,1.3753526333547788,0.6412875852605873
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,219.36087036132812,-21.084880828857422,277.6838073730469,2.3490466133852004,0.5203607843916928,2.2758308680082435
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-282.9077453613281,24.300899505615234,277.42730712890625,3.903567016858352,0.690566661501079,3.7749269781025503
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,265.0556335449219,-38.10000991821289,277.01123046875,3.4213240723079683,1.6949592314770043,3.3522049887508008
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,-14.080117225646973,-7.622213840484619,278.5038757324219,0.009656103561838927,0.06942843985858578,0.011996905374206836
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,8.003607749938965,24.50518035888672,278.23583984375,0.0031170430022404196,0.7169234454288529,0.031071100414096504
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,5.244161128997803,-21.617755889892578,278.21075439453125,0.0013380862208812628,0.557877744375072,0.023133269765226817
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,-5.424698352813721,5.777738094329834,278.20184326171875,0.0014317570193903373,0.03984920039167691,0.0029362593802472656
