topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,IPC_alpha_raw,IPC_alpha_clipped
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,14,28,0.19194425566545315,0.1886649821345746,0.8080557443345469,0.8113350178654254,0.1886649821345746,0.1886649821345746
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,14,28,0.20570058472720298,0.20655920788618198,0.794299415272797,0.793440792113818,0.20655920788618198,0.20655920788618198
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,14,28,0.2205769809148046,0.2492836474997262,0.7794230190851954,0.7507163525002738,0.2492836474997262,0.2492836474997262
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,14,28,0.22873758513716258,0.2817177078316472,0.7712624148628374,0.7182822921683528,0.2817177078316472,0.2817177078316472
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,14,28,0.2303190448252469,0.28506083200925536,0.7696809551747531,0.7149391679907446,0.28506083200925536,0.28506083200925536
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,14,28,0.22807693362506254,0.28098096866523203,0.7719230663749375,0.719019031334768,0.28098096866523203,0.28098096866523203
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,14,28,0.23607900383474023,0.2946827109117429,0.7639209961652598,0.7053172890882571,0.2946827109117429,0.2946827109117429
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.25229864121164014,0.319938365166229,0.7477013587883599,0.680061634833771,0.319938365166229,0.319938365166229
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.26239037548721567,0.33123795912702503,0.7376096245127843,0.668762040872975,0.33123795912702503,0.33123795912702503
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.2819598422630867,0.3128220103506606,0.7180401577369133,0.6871779896493394,0.3128220103506606,0.3128220103506606
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3092426527348211,0.29422750642125084,0.6907573472651789,0.7057724935787492,0.29422750642125084,0.29422750642125084
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3350349141823974,0.321977763356178,0.6649650858176026,0.678022236643822,0.321977763356178,0.321977763356178
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3721323698661153,0.37907193891700275,0.6278676301338847,0.6209280610829973,0.37907193891700275,0.37907193891700275
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.42420490282057866,0.4220862304188604,0.5757950971794213,0.5779137695811396,0.4220862304188604,0.4220862304188604
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.4661414607788663,0.4806905439901421,0.5338585392211337,0.5193094560098579,0.4806905439901421,0.4806905439901421
