topology,amplitude,sample,hidden_node,reference_node,horizon_steps,group_type,group_value,c_alpha_sum,IPC_alpha_clipped_sum,weighted_contribution_sum,num_terms,basis_nmse_2d,basis_adequacy_label
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,19,0.005103500888335957,0.2908434023356411,0.0014843195621865965,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,24,0.005103500888335957,0.2908434023356411,0.0014843195621865965,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,18,0.06174851627612825,0.29658601659484796,0.018313746472979012,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,23,0.06174851627612825,0.29658601659484796,0.018313746472979012,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,17,0.037729151916589015,0.30216634092723815,0.011400479780923596,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,22,0.037729151916589015,0.30216634092723815,0.011400479780923596,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,16,0.02916595209100205,0.324163441590692,0.009454535407088464,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,21,0.02916595209100205,0.324163441590692,0.009454535407088464,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,15,0.1944239733633974,0.3420908077226904,0.06651065408853946,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,20,0.1944239733633974,0.3420908077226904,0.06651065408853946,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,14,0.03931961086841217,0.3594479404288413,0.014133353145114241,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,19,0.03931961086841217,0.3594479404288413,0.014133353145114241,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,13,0.1163347128655425,0.3741790935620325,0.043530017409828016,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,18,0.1163347128655425,0.3741790935620325,0.043530017409828016,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,12,0.12421684822202442,0.385073670015595,0.04783263762262508,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,17,0.12421684822202442,0.385073670015595,0.04783263762262508,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,11,0.0013519479497510123,0.4178804630392805,0.000564952635246959,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,16,0.0013519479497510123,0.4178804630392805,0.000564952635246959,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,10,0.0013594503768488877,0.4789082656407435,0.000651052022201356,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,15,0.0013594503768488877,0.4789082656407435,0.000651052022201356,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,9,0.09536074107394928,0.5375234348722001,0.051258633094027714,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,14,0.09536074107394928,0.5375234348722001,0.051258633094027714,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,8,0.05901279877568192,0.585877268779444,0.03457425736972744,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,13,0.05901279877568192,0.585877268779444,0.03457425736972744,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,7,0.027110315237222266,0.6344156970318033,0.017199209537974283,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,12,0.027110315237222266,0.6344156970318033,0.017199209537974283,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,6,0.22795906214801245,0.6871542293868902,0.15664303368207572,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,11,0.22795906214801245,0.6871542293868902,0.15664303368207572,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,5,0.002347631551129755,0.7524861342396788,0.00176656019052873,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,10,0.002347631551129755,0.7524861342396788,0.00176656019052873,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,4,0.5353054009938113,0.8181713596036403,0.43797154773427843,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,9,0.5353054009938113,0.8181713596036403,0.43797154773427843,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,3,0.9182512804414413,0.8760070446319571,0.8043945904090175,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,8,0.9182512804414413,0.8760070446319571,0.8043945904090175,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,2,0.9257757562929722,0.9301048279466758,0.8610685005240786,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,7,0.9257757562929722,0.9301048279466758,0.8610685005240786,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,1,1.415243986944748,0.9779584748777332,1.3840498510523682,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,6,1.415243986944748,0.9779584748777332,1.3840498510523682,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,0,2.2124171714162832,0.9999974886521369,2.2124116152671474,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,5,2.2124171714162832,0.9999974886521369,2.2124116152671474,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,degree,1,8.035866255148012,12.024536603375223,6.828203839531147,28,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,27,0.040843390152336886,0.17602369900210368,0.007189404614400434,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,32,0.040843390152336886,0.17602369900210368,0.007189404614400434,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,26,0.05046195470489448,0.17070831747548354,0.008614275384196598,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,31,0.05046195470489448,0.17070831747548354,0.008614275384196598,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,25,0.00911040249742279,0.17118790865577804,0.001559590750546185,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,30,0.00911040249742279,0.17118790865577804,0.001559590750546185,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,24,0.0491552813132693,0.1540317570881159,0.007571474350843499,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,29,0.0491552813132693,0.1540317570881159,0.007571474350843499,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,23,0.02063681350486771,0.1685773307680265,0.0034788989362081603,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,28,0.02063681350486771,0.1685773307680265,0.0034788989362081603,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,22,0.03409151510726056,0.1886649821345746,0.006431875088651893,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,27,0.03409151510726056,0.1886649821345746,0.006431875088651893,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,21,0.023486344837736706,0.20655920788618198,0.004851320785824613,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,26,0.023486344837736706,0.20655920788618198,0.004851320785824613,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,20,0.0023714543010877414,0.2492836474997262,0.0005911647780540661,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,25,0.0023714543010877414,0.2492836474997262,0.0005911647780540661,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,19,0.005806149212289267,0.2817177078316472,0.0016356950474146561,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,24,0.005806149212289267,0.2817177078316472,0.0016356950474146561,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,18,0.13324031426769029,0.28506083200925536,0.03798159484232245,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,23,0.13324031426769029,0.28506083200925536,0.03798159484232245,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,17,0.11607405708328239,0.28098096866523203,0.032614600996164124,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,22,0.11607405708328239,0.28098096866523203,0.032614600996164124,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,16,0.002252821595092918,0.2946827109117429,0.0006638675748424979,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,21,0.002252821595092918,0.2946827109117429,0.0006638675748424979,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,15,0.09382385510512316,0.319938365166229,0.03001785081592625,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,20,0.09382385510512316,0.319938365166229,0.03001785081592625,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,14,0.014332428538597727,0.33123795912702503,0.004747444378459041,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,19,0.014332428538597727,0.33123795912702503,0.004747444378459041,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,13,0.15276247510651375,0.3128220103506606,0.04778746456896238,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,18,0.15276247510651375,0.3128220103506606,0.04778746456896238,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,12,0.15938372205564558,0.29422750642125084,0.04689507510457032,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,17,0.15938372205564558,0.29422750642125084,0.04689507510457032,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,11,0.0013472337745941221,0.321977763356178,0.0004337793174617167,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,16,0.0013472337745941221,0.321977763356178,0.0004337793174617167,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,10,0.0034074866161134757,0.37907193891700275,0.001291682558403872,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,15,0.0034074866161134757,0.37907193891700275,0.001291682558403872,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,9,0.08520556158588227,0.4220862304188604,0.03596409430050711,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,14,0.08520556158588227,0.4220862304188604,0.03596409430050711,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,8,0.06003138844397631,0.4806905439901421,0.028856520767618504,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,13,0.06003138844397631,0.4806905439901421,0.028856520767618504,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,7,0.007340950394991401,0.5636211638753295,0.004137515005576113,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,12,0.007340950394991401,0.5636211638753295,0.004137515005576113,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,6,0.18290590821938585,0.655252304162734,0.11984951780573011,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,11,0.18290590821938585,0.655252304162734,0.11984951780573011,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,readout_time_delay,5,0.015078988595684382,0.7374179473771441,0.011119516818752942,1,0.2858257219810729,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_2,10,0,5,target_time_delay,10,0.015078988595684382,0.7374179473771441,0.011119516818752942,1,0.2858257219810729,fixed common H27 dictionary
