topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,IPC_alpha_raw,IPC_alpha_clipped
topology_15_prestress,amp=2.5,sample_2,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999987304874095,0.9999991172883094,1.2695125905242734e-06,8.827116906522084e-07,0.9999991172883094,0.9999991172883094
topology_15_prestress,amp=2.5,sample_3,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9605139072387552,0.9782828568681523,0.03948609276124485,0.021717143131847704,0.9782828568681523,0.9782828568681523
topology_15_prestress,amp=2.5,sample_3,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999986710216066,0.9999992282071755,1.328978393458006e-06,7.717928245339915e-07,0.9999992282071755,0.9999992282071755
topology_15_prestress,amp=2.5,sample_4,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9586252583700814,0.979079269437524,0.04137474162991862,0.020920730562475967,0.979079269437524,0.979079269437524
topology_15_prestress,amp=2.5,sample_4,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999973730950105,0.9999978489361367,2.626904989491119e-06,2.151063863289985e-06,0.9999978489361367,0.9999978489361367
topology_16_prestress,amp=2.5,sample_0,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9362007156114981,0.965842776561587,0.06379928438850188,0.034157223438413035,0.965842776561587,0.965842776561587
topology_16_prestress,amp=2.5,sample_0,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999984923189862,0.9999988290487347,1.5076810137687601e-06,1.1709512652479761e-06,0.9999988290487347,0.9999988290487347
topology_16_prestress,amp=2.5,sample_1,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9379966076973782,0.9673122170663718,0.06200339230262171,0.03268778293362818,0.9673122170663718,0.9673122170663718
topology_16_prestress,amp=2.5,sample_1,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999928207127687,0.9999905142305555,7.1792872312283634e-06,9.48576944451044e-06,0.9999905142305555,0.9999905142305555
topology_16_prestress,amp=2.5,sample_2,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9353966088160269,0.9687282082981488,0.0646033911839731,0.031271791701851286,0.9687282082981488,0.9687282082981488
topology_16_prestress,amp=2.5,sample_2,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999953780153993,0.99999737379531,4.621984600735779e-06,2.6262046900588343e-06,0.99999737379531,0.99999737379531
topology_16_prestress,amp=2.5,sample_3,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9347999166417094,0.9675306442933088,0.06520008335829061,0.03246935570669123,0.9675306442933088,0.9675306442933088
