topology,amplitude,sample,H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_train_rows,num_validation_rows,terms_per_train_row,condition_number,overparameterized,ill_conditioned,condition_warning,train_nmse_x,train_nmse_y,train_nmse_2d,validation_nmse_x,validation_nmse_y,validation_nmse_2d,train_validation_gap_2d
topology_10_prestress,amp=2.5,sample_0,25,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",26,299,299,0.08695652173913043,35934.43400483911,False,False,,0.41595556495847136,0.5658997473738054,0.4214777627640812,0.25489153226318934,0.43677811472748374,0.2604311261318166,-0.1610466366322646
topology_10_prestress,amp=2.5,sample_0,26,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",27,299,299,0.0903010033444816,37236.231399524564,False,False,,0.41379976987396977,0.5658112548932296,0.41939810303687713,0.2568824033051617,0.43712753445065006,0.262372004626026,-0.15702609841085113
topology_10_prestress,amp=2.5,sample_0,27,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",28,299,299,0.09364548494983277,38433.88415524,False,False,,0.4115029802804753,0.5625700716697537,0.417066532978098,0.25951893458199654,0.44176346005979084,0.2650694300734705,-0.15199710290462748
topology_10_prestress,amp=2.5,sample_0,28,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",29,299,299,0.09698996655518395,39669.16766797655,False,False,,0.41149887782325295,0.5625519755416611,0.41706191515697616,0.25955605653751357,0.441672216348641,0.26510264248464205,-0.1519592726723341
topology_10_prestress,amp=2.5,sample_0,29,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",30,299,299,0.10033444816053512,40909.7062331318,False,False,,0.4105462776994408,0.5621463996881298,0.4161294610380059,0.25983182346327754,0.4424294365220979,0.2653930726990491,-0.1507363883389568
topology_10_prestress,amp=2.5,sample_0,30,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",31,299,299,0.10367892976588629,42271.216221143295,False,False,,0.40876324585715046,0.5558632317044787,0.4141806965775874,0.2604476511238614,0.4386792582976267,0.2658759279374586,-0.14830476864012876
topology_10_prestress,amp=2.5,sample_0,0,2,5,1,[0],[5],2,299,299,0.006688963210702341,3.101831487424173,False,False,,0.4469064241797773,0.6718841282356922,0.4551919832700752,0.2841363533029892,0.47185581819560374,0.2898535952383323,-0.1653383880317429
topology_10_prestress,amp=2.5,sample_0,1,2,5,1,"[0, 1]","[5, 6]",5,299,299,0.016722408026755852,14500.178842114034,False,False,,0.43540870817771476,0.6437677627615271,0.4430822297206479,0.28436756881855313,0.45347835621907545,0.2895180591313093,-0.15356417058933863
topology_10_prestress,amp=2.5,sample_0,2,2,5,1,"[0, 1, 2]","[5, 6, 7]",9,299,299,0.030100334448160536,337076.9909208929,False,False,,0.4333525496081187,0.6159398415620588,0.44007693948919674,0.2852807293920469,0.41508297505116876,0.2892340266306076,-0.15084291285858914
topology_10_prestress,amp=2.5,sample_0,3,2,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",14,299,299,0.046822742474916385,2836595.4396032905,False,False,,0.42839861102430227,0.5921990949676057,0.434431113642403,0.28756060475227196,0.41202982644364167,0.2913514777676013,-0.1430796358748017
