H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_topology_sample_pairs,overparameterized_fraction,ill_conditioned_fraction,num_train_rows_mean,num_train_rows_std,num_validation_rows_mean,num_validation_rows_std,terms_per_train_row_mean,terms_per_train_row_std,condition_number_mean,condition_number_std,train_nmse_x_mean,train_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,train_validation_gap_2d_mean,train_validation_gap_2d_std
5,3,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",83,5,0.0,0.0,299.0,0.0,299.0,0.0,0.27759197324414714,0.0,1598463510.517163,1153380158.7074986,0.31410152005037734,0.004056135930934782,0.4158179521895162,0.00820731946046504,0.31798146626955875,0.004219694655863861,0.5415886459832858,0.01414114683090361,0.9008484205470613,0.0997869507620588,0.5528202150516976,0.015191236095546283,0.2348387487821389,0.013392449546240987
6,3,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",119,5,0.0,0.0,299.0,0.0,299.0,0.0,0.3979933110367893,0.0,8293260561.689957,11605208829.524485,0.27328849256897697,0.004810635571059158,0.3702622969332042,0.005218669574762078,0.27698344019239424,0.004789143332381193,0.5993201020582488,0.024072655122986706,0.8785779230500129,0.09262001107635634,0.6080739406538435,0.022351355954992925,0.33109050046144917,0.022432858945211288
7,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",164,5,0.0,0.0,299.0,0.0,299.0,0.0,0.5484949832775919,0.0,17205767561.44062,15801588562.250498,0.21688515948912643,0.0060290584879902,0.26536841033352615,0.009098899919532838,0.21873620993021636,0.006099835894666735,0.7249029805970336,0.06923963036950534,1.0283124960300314,0.14146033220772425,0.7343859025727335,0.07074702738334361,0.5156496926425171,0.0719600141144271
8,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",219,5,0.0,0.0,299.0,0.0,299.0,0.0,0.7324414715719063,0.0,29319205977.31129,29288154315.48183,0.15453311059948957,0.005379296044478923,0.195824651409149,0.00596866004216504,0.15611155038092225,0.005333617304036543,0.975222205515174,0.19548455679677146,1.5796043930542611,0.3701836652051933,0.9940753275966472,0.2008870768921841,0.8379637772157249,0.20405765622935063
9,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",285,5,1.0,0.0,299.0,0.0,299.0,0.0,0.9531772575250838,1.1102230246251565e-16,10978391449.963268,5675840650.2508545,0.09299464734787113,0.0036439621342316854,0.11802193482541061,0.007042783160540234,0.0939509296447543,0.0036849536701106375,1.8298369000088321,0.18086494354450408,2.960435862079634,0.20876805071669102,1.8650548367000155,0.17699221115612648,1.7711039070552612,0.17824730958989518
10,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",363,5,1.0,0.0,299.0,0.0,299.0,0.0,1.214046822742475,0.0,25707883058.373028,32876076428.078827,0.02391563044608875,0.001527971716163543,0.041362806434059,0.006937771068724791,0.024585707761482674,0.0017369134364490335,4.984000136167161,0.8056323619432659,6.699477061763798,0.7177705714583374,5.0372632798441055,0.8005806095727183,5.012677572082623,0.8018118154462324
11,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",454,5,1.0,0.0,299.0,0.0,299.0,0.0,1.5183946488294315,0.0,82128748521.5391,125310399235.26617,0.0010908428658314017,0.0002229439765515317,0.0020548991479996913,0.0007652658397315245,0.0011272512708980936,0.0002402924558463357,10.109882700857948,0.5151704102147849,15.572554751039984,2.099135428273778,10.280372192572397,0.5619837511078115,10.279244941301497,0.5621153248833672
12,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",559,5,1.0,0.0,299.0,0.0,299.0,0.0,1.8695652173913042,2.220446049250313e-16,45916648424.75142,31051833170.18852,2.8953429933825665e-05,9.83898104018384e-06,6.486009319548616e-05,1.936536119311617e-05,3.031704069835843e-05,1.0130390030888721e-05,8.217073296090707,0.8411651510982466,13.728996763423021,1.146136501326542,8.388208798577597,0.8496376560978216,8.388178481536901,0.8496452427794312
13,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",679,5,1.0,0.0,299.0,0.0,299.0,0.0,2.270903010033445,0.0,98305505015.27438,47340968297.11785,1.2747372900698775e-06,9.540990807024896e-08,3.854725187623714e-06,1.9002859531704876e-06,1.374783427201615e-06,1.6673687908871548e-07,6.743420620932365,0.8406191269567015,12.165328227079423,1.6698377955776376,6.911621575592908,0.8594895655900816,6.91162020080948,0.859489427510587
14,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",815,5,1.0,0.2,299.0,0.0,299.0,0.0,2.725752508361204,0.0,452870262777.4183,773002414047.1262,1.6163497509816193e-07,1.937439096178295e-08,3.776700837539648e-07,6.309033214271182e-08,1.6989266209456145e-07,2.0947950126708113e-08,5.852562287532594,0.22824959079996313,8.730248040466744,0.590959039463736,5.942118271075536,0.2063530573651897,5.942118101182873,0.20635307112041978
15,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",968,5,1.0,0.0,299.0,0.0,299.0,0.0,3.2374581939799336,4.440892098500626e-16,141618370338.58902,116821057402.3743,2.1474216644270608e-08,2.2890160804641347e-09,5.153187945693193e-08,1.4212805666053865e-08,2.2631082443830377e-08,2.7761338510588966e-09,4.772745801718568,0.18216933349082406,8.562998390464873,1.031398339105017,4.890971182771625,0.18630620592103747,4.890971160140543,0.18630620445183477
