topology,amplitude,sample,time_s,target_y,mechanical_basis_fit_y,actual_readout_y,target_x,mechanical_basis_fit_x,actual_readout_x
topology_17_prestress,amp=1,sample_4,3.2365665435791016,1221.5032754110177,1189.5651620598624,1223.9223802576403,1223.4980887608913,1206.1856910965241,1184.4448175735854
topology_17_prestress,amp=1,sample_4,3.2699332237243652,1217.84756744877,1211.9900615187864,1229.2708323920372,1305.1149047911128,1165.0673879145052,1232.538548298904
topology_17_prestress,amp=1,sample_4,3.303299903869629,1180.156452246938,1204.7729518451881,1189.4213083996367,1288.4890665075468,1176.4299195311696,1262.3878579381403
topology_17_prestress,amp=1,sample_4,3.3366665840148926,1146.3429750703935,1178.453591317337,1155.789936341567,1246.6790284953574,1227.3596250439175,1191.616954566161
topology_17_prestress,amp=1,sample_4,3.3700332641601562,1151.7100748644334,1168.759181405315,1160.142361437519,1231.9427140130351,1253.5994756810342,1170.9121447715336
topology_17_prestress,amp=1,sample_4,3.40339994430542,1206.493415992938,1188.0571775581157,1203.4033128411606,1236.5233071805023,1233.6657499574333,1208.3800505737706
topology_17_prestress,amp=1,sample_4,3.4367666244506836,1234.804746244967,1207.878422365565,1232.879613084006,1278.4470659348513,1212.451667469511,1266.219693373191
topology_17_prestress,amp=1,sample_4,3.4701333045959473,1190.0564356571651,1198.8698807881754,1188.3367180652165,1307.648254858918,1216.4435523569582,1292.715090372596
topology_17_prestress,amp=1,sample_4,3.503499984741211,1144.4902162013154,1173.4911345199062,1152.2728315571467,1248.2919688681136,1246.7943654996018,1227.3172570243664
topology_17_prestress,amp=1,sample_4,3.5368666648864746,1154.711042671565,1163.1682143841792,1156.8122543398993,1205.6427596943881,1268.7263767179772,1198.8036670501226
topology_17_prestress,amp=1,sample_4,3.5702333450317383,1187.7738899778706,1180.2124015853724,1191.1577699405211,1248.7304242193463,1244.1995669372789,1223.9594721817127
topology_17_prestress,amp=1,sample_4,3.603600025177002,1226.2349933503424,1202.8403498034695,1220.1642547760343,1275.4927041435267,1199.6247770250695,1276.2979814402318
