topology,amplitude,sample,mode_index,raw_R2_train,raw_R2_validation,raw_R2_trainval,capacity_validation,capacity_used,capacity_target_window,c_mech_x,c_mech_y,c_mech_2d,contribution_x,contribution_y,contribution_2d,dominant_raw_feature_name,dominant_product_degree,dominant_frequency_hz,dominant_decay_time_s,dominant_phase,dominant_raw_feature_loading
topology_10_prestress,amp=2.5,sample_3,13,0.10042318547517703,-0.03887594612940792,0.026652105566278284,0.0,0.0,validation,0.00264122080989182,0.00017664031474851072,0.0025415089912712574,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.200s_sin,2,5.82*5.82,0.2*0.2,sin*sin,0.4194929897785187
topology_10_prestress,amp=2.5,sample_3,14,0.09774146536972916,-1.4030055933084515,-1.1050636909148213,0.0,0.0,validation,0.0004955732729285955,0.0005398034118115902,0.0004973626928403974,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,2,5.82*5.82,0.2*5.0,cos*cos,0.4178737998008728
topology_10_prestress,amp=2.5,sample_3,15,0.07645864614857956,-0.21797460473867392,-0.10463133487002252,0.0,0.0,validation,0.00039242664934135973,0.0013218352105468512,0.00043002853635698557,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_sin,2,5.82*5.82,0.2*5.0,sin*sin,0.3460851013660431
topology_10_prestress,amp=2.5,sample_3,16,0.09401617932143702,-5.693762457443975,-3.8121054456072283,0.0,0.0,validation,0.0009849861962720752,2.776010660454631e-06,0.0009452480007894337,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,2,5.82*5.82,0.2*5.0,cos*cos,-0.34275633096694946
topology_10_prestress,amp=2.5,sample_3,17,0.09030692273071528,-0.052193380921726984,-0.014625652986967497,0.0,0.0,validation,5.651876927004196e-05,0.006950912065804005,0.0003354513901285827,0.0,0.0,0.0,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,2,5.82*5.82,5.0*5.0,cos*sin,-0.29331427812576294
topology_10_prestress,amp=2.5,sample_3,18,0.11154217955739221,-0.06208983328842699,-0.008422345885188198,0.0,0.0,validation,0.002835111226886511,0.0016851364634931087,0.0027885858435183764,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_sin,1,5.82,0.2,sin,0.542847752571106
topology_10_prestress,amp=2.5,sample_3,19,0.10033554385104115,-0.1722004745134118,-0.08996885840505375,0.0,0.0,validation,0.01650078594684601,0.016848446801304817,0.01651485078036785,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_cos,1,5.82,0.2,cos,-0.6193186044692993
topology_10_prestress,amp=2.5,sample_4,0,0.49359956953088624,0.5035498694961114,0.5208171876208838,0.5035498694961114,0.5035498694961114,validation,0.0575968399643898,0.04816901311278343,0.05724319443106651,0.029002880677580833,0.024255501106381416,0.028824802488088608,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=1.000s_sin,2,5.82*5.82,0.5*1.0,cos*sin,0.1691286563873291
topology_10_prestress,amp=2.5,sample_4,1,0.12057044853527354,0.012082523082284857,0.06421705152789214,0.012082523082284857,0.012082523082284857,validation,0.0027471547946333885,0.0008823719690553844,0.0026772047858685255,3.319255847600289e-05,1.0661279702617321e-05,3.234738687751815e-05,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,2,5.82*5.82,1.0*5.0,sin*sin,0.20483030378818512
topology_10_prestress,amp=2.5,sample_4,2,0.7707082174637427,0.8376552557353448,0.8145181386055336,0.8376552557353448,0.8376552557353448,validation,0.32976898550987244,0.1411830484867096,0.32269489765167236,0.2762327194213867,0.11826272308826447,0.2703070640563965,u_f=5.8200Hz_Td=0.500s_sin,1,5.82,0.5,sin,0.34001556038856506
topology_10_prestress,amp=2.5,sample_4,3,0.2047099147297674,0.33288419964578053,0.3060377651717432,0.33288419964578053,0.33288419964578053,validation,0.003069797996431589,0.0011612187372520566,0.0029982051346451044,0.0010218871757388115,0.00038655137177556753,0.0009980550967156887,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,2,5.82*5.82,5.0*5.0,cos*sin,0.31118226051330566
topology_10_prestress,amp=2.5,sample_4,4,0.188113455589355,0.30993582830202326,0.2981749282154751,0.30993582830202326,0.30993582830202326,validation,0.0002012524491874501,0.00047515338519588113,0.0002115267707267776,6.23753439867869e-05,0.0001472670555813238,6.555972504429519e-05,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_sin,2,5.82*5.82,0.2*0.2,cos*sin,0.23445996642112732
topology_10_prestress,amp=2.5,sample_4,5,0.27452609657649574,0.17311497296627332,0.23016253513003715,0.17311497296627332,0.17311497296627332,validation,0.0009502989705651999,0.00017135903181042522,0.0009210800635628402,0.00016451097326353192,2.966481406474486e-05,0.00015945274208206683,u_f=5.8200Hz_Td=5.000s_sin,1,5.82,5.0,sin,-0.45483919978141785
topology_10_prestress,amp=2.5,sample_4,6,0.07908121253647749,-0.11469849526121534,-0.031045648514955504,0.0,0.0,validation,0.0003126655356027186,0.00011081712727900594,0.0003050939994864166,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_cos,2,5.82*5.82,0.2*5.0,sin*cos,0.33680373430252075
topology_10_prestress,amp=2.5,sample_4,7,0.05620666448628919,-0.036194564329001366,0.001287794166456524,0.0,0.0,validation,0.0002864583220798522,0.002489835489541292,0.0003691093879751861,0.0,0.0,0.0,u_f=5.8200Hz_Td=5.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,2,5.82*5.82,5.0*5.0,sin*sin,-0.3873765766620636
topology_10_prestress,amp=2.5,sample_4,8,0.4181509117813096,0.538046707896037,0.4977596991342148,0.538046707896037,0.538046707896037,validation,0.11584069579839706,0.11416720598936081,0.11577793210744858,0.062327705323696136,0.061427291482686996,0.06229393556714058,u_f=5.8200Hz_Td=5.000s_cos,1,5.82,5.0,cos,0.4567541778087616
topology_10_prestress,amp=2.5,sample_4,9,0.07856966461062065,-0.02354623938726652,0.018212893461228674,0.0,0.0,validation,0.0013085375539958477,0.00046795615344308317,0.0012770064640790224,0.0,0.0,0.0,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,2,5.82*5.82,5.0*5.0,cos*sin,-0.3424455225467682
topology_10_prestress,amp=2.5,sample_4,10,0.14653930310206353,-0.8681595982976777,-0.30053572547798835,0.0,0.0,validation,0.004876526538282633,0.0014655633131042123,0.00474857771769166,0.0,0.0,0.0,u_f=5.8200Hz_Td=5.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,2,5.82*5.82,5.0*5.0,sin*sin,-0.31581634283065796
topology_10_prestress,amp=2.5,sample_4,11,0.11673490125495845,0.03965193770933029,0.07161994116384285,0.03965193770933029,0.03965193770933029,validation,0.0041518243961036205,0.002199281472712755,0.0040785823948681355,0.00016462788335047662,8.720577170606703e-05,0.00016172369942069054,u_f=5.8200Hz_Td=0.200s_sin,1,5.82,0.2,sin,-0.4132879972457886
topology_10_prestress,amp=2.5,sample_4,12,0.10657682124559287,-0.06155807159343696,-0.007468879190033251,0.0,0.0,validation,0.005096465349197388,0.000519026885740459,0.004924760665744543,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_sin,2,5.82*5.82,0.2*5.0,sin*sin,0.34662264585494995
topology_10_prestress,amp=2.5,sample_4,13,0.06684434215818691,-0.03349143662796128,0.026042897739620652,0.0,0.0,validation,0.002188253216445446,0.0005673751584254205,0.002127452287822962,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.200s_sin,2,5.82*5.82,0.2*0.2,sin*sin,0.42009440064430237
topology_10_prestress,amp=2.5,sample_4,14,0.06682785600447061,-0.042447285275817315,-0.014416342608440269,0.0,0.0,validation,0.0006462678429670632,0.0005385359982028604,0.0006422266596928239,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,2,5.82*5.82,0.2*5.0,cos*cos,-0.4191734790802002
topology_10_prestress,amp=2.5,sample_4,15,0.05333090090723569,-0.0432936090263385,-0.0008806045528377826,0.0,0.0,validation,0.0008141612051986158,0.00179901416413486,0.0008511040941812098,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_sin,2,5.82*5.82,0.2*5.0,sin*sin,0.34831157326698303
topology_10_prestress,amp=2.5,sample_4,16,0.09480679233315581,-0.23756058455874007,-0.09666325979668766,0.0,0.0,validation,0.0005162109155207872,0.00025131492293439806,0.000506274402141571,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,2,5.82*5.82,0.2*5.0,cos*cos,-0.32704806327819824
topology_10_prestress,amp=2.5,sample_4,17,0.1035760493918002,-0.03300087302708321,0.0026144742252558473,0.0,0.0,validation,6.613839650526643e-05,0.004964888095855713,0.0002498958492651582,0.0,0.0,0.0,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_cos,2,5.82*5.82,0.2*0.5,sin*cos,-0.29300910234451294
topology_10_prestress,amp=2.5,sample_4,18,0.09390281724990346,0.01793535641608579,0.04548410010325332,0.01793535641608579,0.01793535641608579,validation,0.002459048992022872,0.0014934757491573691,0.0024228293914347887,4.4103919208282605e-05,2.6786019589053467e-05,4.345430716057308e-05,u_f=5.8200Hz_Td=0.200s_sin,1,5.82,0.2,sin,0.5475261211395264
topology_10_prestress,amp=2.5,sample_4,19,0.13829427839085073,0.005591106041458405,0.04764910298658609,0.005591106041458405,0.005591106041458405,validation,0.017177565023303032,0.018209731206297874,0.017216283828020096,9.604159276932478e-05,0.0001018125403788872,9.625806706026196e-05,u_f=5.8200Hz_Td=0.200s_cos,1,5.82,0.2,cos,-0.6187816858291626
topology_17_prestress,amp=1,sample_0,0,0.8924981031876577,0.7505992072973597,0.8106154927187793,0.7505992072973597,0.7505992072973597,validation,0.06608795811230643,0.03010615491421901,0.05944002373644046,0.04960556897099832,0.0225976560133843,0.044615634698308454,u_f=5.9138Hz_Td=1.000s_cos,1,5.91381623393926,1.0,cos,-0.3248454004754442
topology_17_prestress,amp=1,sample_0,1,0.8127429300780831,-0.10849051449893454,0.42807121032517337,0.0,0.0,validation,0.04689212809749411,0.5127668581779113,0.1329663199855069,0.0,0.0,0.0,u_f=5.9138Hz_Td=100.000s_sin,1,5.91381623393926,100.0,sin,0.34250345617131284
topology_17_prestress,amp=1,sample_0,2,0.8286595045190254,0.6218486968285032,0.7014677454986344,0.6218486968285032,0.6218486968285032,validation,0.4277955401943738,0.0738619564696616,0.3624033966971847,0.2660240991789169,0.045930961375862694,0.22536007996236737,u_f=5.9138Hz_Td=0.500s_sin,1,5.91381623393926,0.5,sin,0.47152473804548983
topology_17_prestress,amp=1,sample_0,3,0.15939984262878515,0.08702672676452528,0.1064518513208057,0.08702672676452528,0.08702672676452528,validation,0.00821188710423602,0.0018584670065460204,0.0070380404340392305,0.0007146536552414768,0.00016173630037956573,0.000612497621810813,u_f=5.9138Hz_Td=0.500s_sin,1,5.91381623393926,0.5,sin,0.5060435719150422
topology_17_prestress,amp=1,sample_0,4,0.07786410721292947,-0.07726318756655659,-0.04364168054347961,0.0,0.0,validation,0.0019270542228083222,0.0059878515612766525,0.002677319963277483,0.0,0.0,0.0,u_f=5.9138Hz_Td=2.000s_sin,1,5.91381623393926,2.0,sin,-0.524943765048771
topology_17_prestress,amp=1,sample_1,0,0.8979374453108511,0.7256766535568622,0.798360357728346,0.7256766535568622,0.7256766535568622,validation,0.056552192110830304,0.02770202473311704,0.051376228762055574,0.04103860552229212,0.020102712605077802,0.0372825297604203,u_f=5.9138Hz_Td=1.000s_cos,1,5.91381623393926,1.0,cos,-0.3256191629109244
topology_17_prestress,amp=1,sample_1,1,0.8249121945367481,-30.763413207672052,-12.165190102215213,0.0,0.0,validation,0.05450723641891031,0.5222621571556053,0.13842641422626153,0.0,0.0,0.0,u_f=5.9138Hz_Td=100.000s_sin,1,5.91381623393926,100.0,sin,0.3412475199016279
topology_17_prestress,amp=1,sample_1,2,0.8272920750388364,-4.317641692349228,-2.397123508479711,0.0,0.0,validation,0.43759888559709637,0.07080302684399986,0.3717926149944867,0.0,0.0,0.0,u_f=5.9138Hz_Td=0.500s_sin,1,5.91381623393926,0.5,sin,0.47034258574350274
topology_17_prestress,amp=1,sample_1,3,0.1784620642574235,-17.6881109949038,-13.220247788540043,0.0,0.0,validation,0.007784026394584874,0.0025303244336073705,0.006841467953263246,0.0,0.0,0.0,u_f=5.9138Hz_Td=0.500s_sin,1,5.91381623393926,0.5,sin,0.5077246586471593
topology_17_prestress,amp=1,sample_1,4,0.06845083266137808,-0.12132235387268864,-0.08223881246215714,0.0,0.0,validation,0.0018998668253914755,0.009359319807059912,0.0032381556030451645,0.0,0.0,0.0,u_f=5.9138Hz_Td=2.000s_sin,1,5.91381623393926,2.0,sin,0.5261395708313675
topology_17_prestress,amp=1,sample_2,0,0.9035403595607057,0.7574242962136496,0.818361590579587,0.7574242962136496,0.7574242962136496,validation,0.0489096506862981,0.032896268971617015,0.04600617889367721,0.037045357749124784,0.024916433373881938,0.03484619767002272,u_f=5.9138Hz_Td=1.000s_cos,1,5.91381623393926,1.0,cos,-0.32549752260726794
topology_17_prestress,amp=1,sample_2,1,0.8192986082289446,-0.09588979689410548,0.4403116464488138,0.0,0.0,validation,0.05727223804647035,0.5163800021413266,0.14051551960770137,0.0,0.0,0.0,u_f=5.9138Hz_Td=100.000s_sin,1,5.91381623393926,100.0,sin,0.34553002911171127
topology_17_prestress,amp=1,sample_2,2,0.837946560598902,0.6412420836653236,0.7176313152452147,0.6412420836653236,0.6412420836653236,validation,0.4449837193648465,0.07455234235386002,0.3778188273129033,0.28534228740265977,0.04780609935311976,0.2422733320741152,u_f=5.9138Hz_Td=0.500s_sin,1,5.91381623393926,0.5,sin,-0.4677497363829394
topology_17_prestress,amp=1,sample_2,3,0.1745185040735704,0.03365634400485806,0.07074121126544342,0.03365634400485806,0.03365634400485806,validation,0.008591535089213715,0.0032593420662848926,0.0076247266841726995,0.0002891596604923857,0.00010969753781238924,0.0002566204242255371,u_f=5.9138Hz_Td=0.500s_sin,1,5.91381623393926,0.5,sin,0.5079554911168108
topology_17_prestress,amp=1,sample_2,4,0.06331920259680945,-0.054727771780461065,-0.02291133534981271,0.0,0.0,validation,0.002321742839062643,0.009892268780837358,0.0036943953442543256,0.0,0.0,0.0,u_f=5.9138Hz_Td=2.000s_sin,1,5.91381623393926,2.0,sin,0.5250062840348066
topology_17_prestress,amp=1,sample_3,0,0.9007177000338116,0.7588373405235878,0.8186648525053106,0.7588373405235878,0.7588373405235878,validation,0.0395572107071709,0.03778799995657197,0.03922876877903437,0.030017488571560755,0.028674945390750523,0.02976825457229719,u_f=5.9138Hz_Td=1.000s_cos,1,5.91381623393926,1.0,cos,-0.3257794723147564
topology_17_prestress,amp=1,sample_3,1,0.8155757237637258,0.00937251835783215,0.48712727952607937,0.00937251835783215,0.00937251835783215,validation,0.06313165008709477,0.5253369795251916,0.1489369220391424,0.0005917025494015314,0.0049237304846479505,0.0013959140359708778,u_f=5.9138Hz_Td=100.000s_sin,1,5.91381623393926,100.0,sin,0.3457337385918868
topology_17_prestress,amp=1,sample_3,2,0.8346005035926156,0.6533441263378243,0.7228305356236815,0.6533441263378243,0.6533441263378243,validation,0.449746059885407,0.07571176902199596,0.3803091408305292,0.29383894656971005,0.04946583958516711,0.24847274335421068,u_f=5.9138Hz_Td=0.500s_sin,1,5.91381623393926,0.5,sin,-0.4744457750889438
topology_17_prestress,amp=1,sample_3,3,0.12787810008082812,0.07547830445598458,0.09045454831546862,0.07547830445598458,0.07547830445598458,validation,0.009473658603235015,0.0032744013948439892,0.008322808717290709,0.0007150556883670301,0.0002471462653911352,0.0006281914902925907,u_f=5.9138Hz_Td=0.500s_cos,1,5.91381623393926,0.5,cos,-0.5072486511577439
topology_17_prestress,amp=1,sample_3,4,0.059979123083992,-0.0851781269324261,-0.0503935567635212,0.0,0.0,validation,0.002079696263086787,0.00641573488440478,0.002884652306213938,0.0,0.0,0.0,u_f=5.9138Hz_Td=2.000s_sin,1,5.91381623393926,2.0,sin,0.5196538709397862
topology_17_prestress,amp=1,sample_4,0,0.9114076145588113,0.7189163898966381,0.7997507134551926,0.7189163898966381,0.7189163898966381,validation,0.04109608177516711,0.03727172248488999,0.04039903817858349,0.02954464674870016,0.026795252174066465,0.0290435306826437,u_f=5.9138Hz_Td=1.000s_cos,1,5.91381623393926,1.0,cos,-0.32693028827012294
topology_17_prestress,amp=1,sample_4,1,0.8256785365783408,0.005126685526710362,0.4934130951450306,0.005126685526710362,0.005126685526710362,validation,0.06079560960106282,0.5224984817332895,0.1449474912933064,0.00031167997182930224,0.0026786854040301935,0.00074310020574637,u_f=5.9138Hz_Td=100.000s_sin,1,5.91381623393926,100.0,sin,0.3450497673810363
topology_17_prestress,amp=1,sample_4,2,0.8545218434596044,0.6453004988776285,0.7247636967820553,0.6453004988776285,0.6453004988776285,validation,0.4547691793054114,0.07575850726701695,0.3856891212018559,0.29346277827995165,0.048887002533630486,0.24888538232323174,u_f=5.9138Hz_Td=0.500s_sin,1,5.91381623393926,0.5,sin,-0.4764369657816764
topology_17_prestress,amp=1,sample_4,3,0.14735469308407312,0.057237878942797304,0.08120842429696096,0.057237878942797304,0.057237878942797304,validation,0.009898148857805577,0.004208305186088794,0.008861094335492481,0.000566549046080863,0.00024087446279569648,0.0005071902448756256,u_f=5.9138Hz_Td=0.500s_cos,1,5.91381623393926,0.5,cos,0.5069554515959392
topology_17_prestress,amp=1,sample_4,4,0.07842056713714551,-0.07606876959958919,-0.040702833031744934,0.0,0.0,validation,0.002076155770731201,0.0073469933558626644,0.003036840504691412,0.0,0.0,0.0,u_f=5.9138Hz_Td=2.000s_sin,1,5.91381623393926,2.0,sin,0.5269942431784648
