train_nmse_x_mean,train_nmse_x_std,val_nmse_x_mean,val_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,val_nmse_y_mean,val_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,val_nmse_2d_mean,val_nmse_2d_std,train_validation_gap_2d,topology,amplitude,sample,H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,selected_alpha,min_training_rows_per_fold,terms_per_training_row,overparameterized,condition_warning,num_usable_rows
0.2818981239555634,0.03525744276293917,0.4124139363702742,0.11001063879643885,0.4542159520489811,0.03915072810245661,0.5785885148605519,0.13501906127829325,0.28739638334319484,0.03556606395746018,0.41836472668174013,0.11108663778087852,0.1309683433385453,topology_10_prestress,amp=2.5,sample_0,30,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",31,0.01,426,0.07276995305164319,False,,568
0.31187805244931466,0.04285373938491749,0.41237237829832823,0.12520736467721333,0.5465597872059773,0.04958201762711482,0.6175521488121288,0.1059756199429707,0.3195542523507175,0.043366590366060165,0.4199633131812766,0.12412874105298173,0.10040906083055912,topology_10_prestress,amp=2.5,sample_0,0,2,5,1,[0],[5],2,1.0,448,0.004464285714285714,False,,598
0.3038899640044237,0.0431306891058493,0.4090956026632926,0.1269499185044082,0.5219773309882831,0.047797405387433184,0.5971255592149561,0.10484778817322787,0.31101826320463066,0.04355153949361341,0.4160182343958489,0.12580920085404998,0.10499997119121823,topology_10_prestress,amp=2.5,sample_0,1,2,5,1,"[0, 1]","[5, 6]",5,0.01,447,0.011185682326621925,False,,597
0.3023178182714875,0.04338789847874566,0.40983014079187985,0.1272148433016656,0.48685991957828173,0.04644431279172583,0.5657841936622268,0.10757403112777923,0.30834433547083145,0.04370182079774475,0.41552766626751986,0.1261751023045904,0.1071833307966884,topology_10_prestress,amp=2.5,sample_0,2,2,5,1,"[0, 1, 2]","[5, 6, 7]",9,0.01,447,0.020134228187919462,False,,596
0.30106770388401416,0.04380648214792727,0.4146746888576449,0.12917935808115052,0.47234655549543736,0.045397434160677035,0.5597115079565989,0.10711689791128116,0.3066596036978255,0.04408879758926711,0.41995843601395505,0.12836051969926832,0.11329883231612953,topology_10_prestress,amp=2.5,sample_0,3,2,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",14,0.01,446,0.03139013452914798,False,,595
0.30281890446408405,0.04418073079018908,0.41808891225372435,0.12743393426601202,0.48983414634723893,0.043469119494696964,0.5785683105039985,0.0986332315948584,0.30892102896199536,0.04443723541077402,0.423945120447187,0.12659203415065115,0.11502409148519166,topology_10_prestress,amp=2.5,sample_0,4,2,5,1,"[0, 1, 2, 3, 4]","[5, 6, 7, 8, 9]",20,1.0,445,0.0449438202247191,False,,594
0.30074507745134316,0.043346687665011284,0.4219588328245097,0.12791147660856886,0.47418069616855596,0.04324077047985634,0.568828472076885,0.10039080289215739,0.3063986048177224,0.04357702814662932,0.42727173592206263,0.12703037289711736,0.12087313110434023,topology_10_prestress,amp=2.5,sample_0,5,2,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",27,1.0,444,0.060810810810810814,False,,593
0.29957857546967903,0.04315622496678444,0.42702205522949016,0.12801510983781303,0.4693617674082875,0.04207110375412856,0.5711544422605123,0.09980678393089247,0.30510829557032115,0.043329539291906076,0.4322303383915023,0.12713450339711446,0.12712204282118117,topology_10_prestress,amp=2.5,sample_0,6,2,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",35,1.0,444,0.07882882882882883,False,,592
0.2973178593080113,0.04213956509457772,0.4255904837097083,0.12489860003802279,0.4488106685774091,0.040810727580860844,0.5500429833634098,0.09655195921137794,0.30224265792491334,0.04221460508300934,0.42998582837724586,0.12393924018455282,0.12774317045233252,topology_10_prestress,amp=2.5,sample_0,7,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",44,1.0,443,0.09932279909706546,False,,591
0.29478838354916514,0.04101150693783551,0.4205062436962366,0.11972895858038048,0.44611861720431534,0.04153052946322953,0.548593252576497,0.09762076019740999,0.29971107538770103,0.04116695430947262,0.42505674251566994,0.11906747422634352,0.1253456671279689,topology_10_prestress,amp=2.5,sample_0,8,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",54,1.0,442,0.12217194570135746,False,,590
0.29242560993987393,0.0404914318174217,0.42073542034934996,0.11685152252826385,0.4365834376165453,0.040193767757321426,0.5443334264847113,0.09742626595750443,0.297111200846195,0.04059420206310072,0.4250902627392037,0.11631298253279473,0.12797906189300867,topology_10_prestress,amp=2.5,sample_0,9,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",65,1.0,441,0.1473922902494331,False,,589
0.28796996063063796,0.03982716137231721,0.42226241584724145,0.11373914826692627,0.43090692958837723,0.03939433836299125,0.5469569398874425,0.09551330467317541,0.2926141950920735,0.03989918606472477,0.42663166197047286,0.113220738125683,0.13401746687839938,topology_10_prestress,amp=2.5,sample_0,10,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",77,1.0,441,0.1746031746031746,False,,588
0.2834393411680356,0.039574984154241995,0.4259353637516079,0.11379406147752831,0.42285243256456495,0.0381274126843966,0.5525610890247943,0.09347445684173002,0.2879502783535973,0.0395895643182743,0.4303147966094572,0.11325091770467582,0.14236451825585988,topology_10_prestress,amp=2.5,sample_0,11,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",90,1.0,440,0.20454545454545456,False,,587
0.2805796293440563,0.040305061642560765,0.43748256351491666,0.1183564139832717,0.41612825754467886,0.039200150502833916,0.5585417188440017,0.09832640741135906,0.2849574228695053,0.04033584671827061,0.4416510436963457,0.11780349957012107,0.1566936208268404,topology_10_prestress,amp=2.5,sample_0,12,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",104,1.0,439,0.23690205011389523,False,,586
0.27693266832858876,0.03984372080180376,0.4505221091437948,0.11803230515150809,0.41247058103456474,0.03751806403725595,0.5627353224488263,0.09958364550737397,0.28131527365648945,0.03981487522587084,0.45437917284030455,0.11742057922107056,0.1730638991838151,topology_10_prestress,amp=2.5,sample_0,13,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",119,1.0,438,0.271689497716895,False,,585
0.2715241084946961,0.038094484106322365,0.46003168761501606,0.1117748678284875,0.4033090053409585,0.034999718505933274,0.559094439916352,0.09164414715778821,0.2757856339083853,0.03801416022298858,0.4634075834539041,0.11099748810173443,0.1876219495455188,topology_10_prestress,amp=2.5,sample_0,14,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",135,1.0,438,0.3082191780821918,False,,584
0.26556056057761834,0.03711840931871716,0.4642664687531318,0.1085867613189137,0.39370245535526394,0.034742026860483034,0.5671619887481959,0.0898045953769756,0.2696854397184581,0.03704893052334192,0.4677261356518949,0.10772649710998586,0.19804069593343682,topology_10_prestress,amp=2.5,sample_0,15,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",152,1.0,437,0.34782608695652173,False,,583
