topology,amplitude,sample,H,D,fold,selected_alpha,number_of_terms,min_training_rows_per_fold,terms_per_training_row,overparameterized,condition_warning,train_nmse_x,val_nmse_x,train_nmse_y,val_nmse_y,train_nmse_2d,val_nmse_2d
topology_11_prestress,amp=2.5,sample_2,4,1,3,0.01,5,445,0.011235955056179775,False,,0.3187603177382491,0.39720116698539265,0.502869540566599,0.5183096196193118,0.32617061296684174,0.40254203905180314
topology_11_prestress,amp=2.5,sample_2,5,1,0,0.01,6,444,0.013513513513513514,False,,0.2821432811321686,0.4352182834534868,0.44700307623085395,0.603389486224569,0.2884257846891251,0.4434716818703574
topology_11_prestress,amp=2.5,sample_2,5,1,1,0.01,6,444,0.013513513513513514,False,,0.25728637862577836,0.5819381961220924,0.40565060802575437,0.744059736986357,0.2626894783900527,0.5914612654732653
topology_11_prestress,amp=2.5,sample_2,5,1,2,0.01,6,444,0.013513513513513514,False,,0.37851728177267174,0.22657444615242384,0.560119629931503,0.3442682442316674,0.3868751542414359,0.230187417768633
topology_11_prestress,amp=2.5,sample_2,5,1,3,0.01,6,444,0.013513513513513514,False,,0.31746429852232677,0.3996071980618156,0.5024719098319369,0.5173121497439422,0.32491336280701916,0.40479797603680556
topology_11_prestress,amp=2.5,sample_2,6,1,0,0.01,7,444,0.015765765765765764,False,,0.28132494537091296,0.4325790186400777,0.446974132669596,0.6007556144668792,0.28763753121264557,0.44084746101905786
topology_11_prestress,amp=2.5,sample_2,6,1,1,0.01,7,444,0.015765765765765764,False,,0.25523472706978195,0.5868450776552409,0.40507743258655254,0.7444258805095064,0.26068943065726885,0.5961014226541518
topology_11_prestress,amp=2.5,sample_2,6,1,2,0.01,7,444,0.015765765765765764,False,,0.37609235921250356,0.22723733905297758,0.5589489616859901,0.346933617284214,0.3844993383540502,0.23091178293084583
topology_11_prestress,amp=2.5,sample_2,6,1,3,0.01,7,444,0.015765765765765764,False,,0.3167163947996786,0.3962921640859457,0.5019521983647629,0.5180950501824014,0.32417497168749393,0.4016636606067306
topology_11_prestress,amp=2.5,sample_2,7,1,0,0.01,8,443,0.01805869074492099,False,,0.2795781121284651,0.43389311086211274,0.44579038410230326,0.6035543148211651,0.28591172004272203,0.44222894672051716
topology_11_prestress,amp=2.5,sample_2,7,1,1,0.01,8,443,0.01805869074492099,False,,0.2541774113086597,0.5830084653120626,0.40132016949442334,0.750523288562118,0.25952015820758245,0.59295162054604
topology_11_prestress,amp=2.5,sample_2,7,1,2,0.01,8,443,0.01805869074492099,False,,0.37612282270630815,0.22325601287121075,0.5641934665682765,0.32934289891078283,0.38478505344799685,0.22652360870989688
topology_11_prestress,amp=2.5,sample_2,7,1,3,0.01,8,443,0.01805869074492099,False,,0.31503206781734805,0.39379764094402875,0.49945424547373796,0.5191690684962961,0.32247327221832217,0.39929833934900527
topology_11_prestress,amp=2.5,sample_2,8,1,0,0.01,9,442,0.020361990950226245,False,,0.2763711561325811,0.43097975348594064,0.44558926863165227,0.6028101822492841,0.2828162740654418,0.4394079142157105
topology_11_prestress,amp=2.5,sample_2,8,1,1,0.01,9,442,0.020361990950226245,False,,0.2532323274044509,0.5665962951877505,0.40042248458446544,0.7526469651836308,0.25857489077091483,0.577616083704913
topology_11_prestress,amp=2.5,sample_2,8,1,2,0.01,9,442,0.020361990950226245,False,,0.36703745507853397,0.22839452339527344,0.5634616464454693,0.32949904441750766,0.3760749113461018,0.23150653265176951
topology_11_prestress,amp=2.5,sample_2,8,1,3,0.01,9,442,0.020361990950226245,False,,0.3133998762917525,0.384098793644555,0.49899932957993015,0.5197603375576331,0.32088012904498375,0.390050973122676
topology_11_prestress,amp=2.5,sample_2,9,1,0,0.01,10,441,0.022675736961451247,False,,0.27582749118819855,0.4264768929995219,0.44295103031034283,0.5971891198972684,0.2821943185627685,0.434877970999248
topology_11_prestress,amp=2.5,sample_2,9,1,1,0.01,10,441,0.022675736961451247,False,,0.2524153055217423,0.5653457462659393,0.3982086967786366,0.7463852403853874,0.2577096147683293,0.5760908669546962
topology_11_prestress,amp=2.5,sample_2,9,1,2,0.01,10,441,0.022675736961451247,False,,0.36415997776356335,0.22951435666341066,0.5593633206501396,0.3282055680259554,0.3731495082388874,0.23255208395977472
topology_11_prestress,amp=2.5,sample_2,9,1,3,0.01,10,441,0.022675736961451247,False,,0.3119534329312421,0.38392650758524605,0.4954387334271314,0.5183315776747859,0.3193582102026144,0.38982355900355303
topology_11_prestress,amp=2.5,sample_2,10,1,0,0.01,11,441,0.024943310657596373,False,,0.27544527173838496,0.4285040282457154,0.4356230911131191,0.5959360351117455,0.28154749127341155,0.4367788161859527
topology_11_prestress,amp=2.5,sample_2,10,1,1,0.01,11,441,0.024943310657596373,False,,0.25201974573450886,0.5645416253020754,0.39282348806623596,0.7362581555240846,0.25713352769291126,0.5747334061091558
topology_11_prestress,amp=2.5,sample_2,10,1,2,0.01,11,441,0.024943310657596373,False,,0.3634097620421786,0.2292526794881413,0.5491329281747899,0.3293875407796016,0.3719655710879169,0.2323348425020826
topology_11_prestress,amp=2.5,sample_2,10,1,3,0.01,11,441,0.024943310657596373,False,,0.31145611687451735,0.3845027470313518,0.4920799205521638,0.5004854941576953,0.31874881837422886,0.3895915150591123
topology_11_prestress,amp=2.5,sample_2,11,1,0,0.01,12,440,0.02727272727272727,False,,0.2739459004499928,0.43163376179532853,0.4338686576593887,0.5918477159771814,0.2800377854879066,0.43940101155036626
topology_11_prestress,amp=2.5,sample_2,11,1,1,0.01,12,440,0.02727272727272727,False,,0.2505470555493404,0.5654475866078948,0.38978149189495365,0.7311648201391916,0.25557780542335445,0.5752933302255037
topology_11_prestress,amp=2.5,sample_2,11,1,2,0.01,12,440,0.02727272727272727,False,,0.3635184679417932,0.22582335612988702,0.5441092418495506,0.33031313729903,0.3718183830421277,0.2290094224874493
topology_11_prestress,amp=2.5,sample_2,11,1,3,0.01,12,440,0.02727272727272727,False,,0.31035827647472786,0.38201061522398083,0.48817740697581014,0.5032694587110702,0.31748384127272467,0.38733762233235686
topology_11_prestress,amp=2.5,sample_2,12,1,0,0.01,13,439,0.029612756264236904,False,,0.2710872839288518,0.44157560553300557,0.43240715596008045,0.5897206366260292,0.27723516763802813,0.4488175167017687
topology_11_prestress,amp=2.5,sample_2,12,1,1,0.01,13,439,0.029612756264236904,False,,0.2498311107259619,0.5543623871549337,0.38720097765806155,0.7283673008631568,0.25478925005630904,0.5647668124654853
topology_11_prestress,amp=2.5,sample_2,12,1,2,0.01,13,439,0.029612756264236904,False,,0.3591070078330895,0.22747940516309026,0.5415757835022822,0.32666655916211185,0.3675154074403245,0.23049507293044005
topology_11_prestress,amp=2.5,sample_2,12,1,3,0.01,13,439,0.029612756264236904,False,,0.3099430738753186,0.3792693180127186,0.48685981989190524,0.5000227998856791,0.31704140955857674,0.38457412414314235
topology_11_prestress,amp=2.5,sample_2,13,1,0,0.01,14,438,0.0319634703196347,False,,0.2704148028596143,0.45160956239711325,0.4227076926460754,0.5921990741296537,0.27621156699942784,0.458633181097605
topology_11_prestress,amp=2.5,sample_2,13,1,1,0.01,14,438,0.0319634703196347,False,,0.2500927936225507,0.5521034379632261,0.37968548193223517,0.7248869682664778,0.25478617866043785,0.5623903068008652
topology_11_prestress,amp=2.5,sample_2,13,1,2,0.01,14,438,0.0319634703196347,False,,0.3587270954781284,0.22784813401894033,0.5328348571734055,0.32119749330124125,0.36677402483855703,0.23068631056237818
topology_11_prestress,amp=2.5,sample_2,13,1,3,0.01,14,438,0.0319634703196347,False,,0.3095594815166297,0.38452236981966914,0.48257979824820635,0.48064138734817063,0.3165261243874615,0.38874496237374523
topology_11_prestress,amp=2.5,sample_2,14,1,0,0.01,15,438,0.03424657534246575,False,,0.2702409850520131,0.4574702820925437,0.4175012567454864,0.606039371030516,0.27584619133162863,0.46485741465167574
topology_11_prestress,amp=2.5,sample_2,14,1,1,0.01,15,438,0.03424657534246575,False,,0.24999003836701608,0.5518433802680143,0.37825546413988287,0.7160783105858233,0.2546249943476974,0.5616212982430261
topology_11_prestress,amp=2.5,sample_2,14,1,2,0.01,15,438,0.03424657534246575,False,,0.35836557057718427,0.22824673330122291,0.5268446754560422,0.3253496041171317,0.3661373738211665,0.23119903091064478
topology_11_prestress,amp=2.5,sample_2,14,1,3,0.01,15,438,0.03424657534246575,False,,0.30979263172463767,0.3851079909178967,0.48280157662883927,0.4711837203774764,0.3167434932147433,0.3888893730381928
topology_11_prestress,amp=2.5,sample_2,15,1,0,0.01,16,437,0.036613272311212815,False,,0.2693783061918312,0.4615691545632309,0.4159067024470281,0.616770618864609,0.27494955432244633,0.46922414170895094
topology_11_prestress,amp=2.5,sample_2,15,1,1,0.01,16,437,0.036613272311212815,False,,0.24946942296251653,0.5501143879882995,0.37559283574034485,0.7189934105342002,0.25399981278865336,0.5602900478260172
topology_11_prestress,amp=2.5,sample_2,15,1,2,0.01,16,437,0.036613272311212815,False,,0.3573619425779514,0.22822757916691075,0.5290661579667294,0.31553453678906823,0.36533272651901044,0.23084532069895894
topology_11_prestress,amp=2.5,sample_2,15,1,3,0.01,16,437,0.036613272311212815,False,,0.30888482994476707,0.38481951850761414,0.4804089637015581,0.48168918199633654,0.3157330209369117,0.3890930880269507
topology_11_prestress,amp=2.5,sample_2,16,1,0,0.01,17,436,0.0389908256880734,False,,0.26763167051325704,0.4744931128184801,0.415747368012704,0.6186454659018077,0.27326535630730325,0.48170221176611017
topology_11_prestress,amp=2.5,sample_2,16,1,1,0.01,17,436,0.0389908256880734,False,,0.2501059766753223,0.5421380857339259,0.37451559600194056,0.7215681162005563,0.25458062147898103,0.5529168802805641
topology_11_prestress,amp=2.5,sample_2,16,1,2,0.01,17,436,0.0389908256880734,False,,0.35449295175458123,0.23117920322238147,0.528813148265467,0.31446166138475073,0.3625851316619987,0.23367596506945015
topology_11_prestress,amp=2.5,sample_2,16,1,3,0.01,17,436,0.0389908256880734,False,,0.30930189540341724,0.3864363072343595,0.4802696516236024,0.48222798877378914,0.3161371101345946,0.39066231975148324
topology_11_prestress,amp=2.5,sample_2,17,1,0,0.01,18,435,0.041379310344827586,False,,0.2671143280307739,0.48970031172456685,0.4120078256622744,0.6336657446963556,0.27262833140015325,0.4970286975207418
topology_11_prestress,amp=2.5,sample_2,17,1,1,0.01,18,435,0.041379310344827586,False,,0.2508801745716703,0.5410351508577508,0.37410827251356127,0.7182730945136179,0.2553159888136143,0.5517138635880251
topology_11_prestress,amp=2.5,sample_2,17,1,2,0.01,18,435,0.041379310344827586,False,,0.3545034545066344,0.2329412397271631,0.5281821488897193,0.31255706800825256,0.36258209150518994,0.23532807804655373
topology_11_prestress,amp=2.5,sample_2,17,1,3,0.01,18,435,0.041379310344827586,False,,0.31007803257200545,0.39005778525332613,0.4808952546722614,0.4765316639679386,0.316919682829029,0.39387272709357124
topology_11_prestress,amp=2.5,sample_2,18,1,0,0.01,19,435,0.04367816091954023,False,,0.2669852011086015,0.49672229593552,0.41198876509942584,0.637001066316759,0.2725033931150564,0.5039274692203555
topology_11_prestress,amp=2.5,sample_2,18,1,1,0.01,19,435,0.04367816091954023,False,,0.25109419880473544,0.540486003209293,0.3737908812592516,0.7186156656337203,0.255513504765425,0.5512184426324482
topology_11_prestress,amp=2.5,sample_2,18,1,2,0.01,19,435,0.04367816091954023,False,,0.35484959239174324,0.23359400170536093,0.5279629530391964,0.31309599847711445,0.36290926485604647,0.23597742741931493
topology_11_prestress,amp=2.5,sample_2,18,1,3,0.01,19,435,0.04367816091954023,False,,0.3100218723112419,0.39378515959465865,0.47988363687094704,0.48526633558576815,0.3168327355495099,0.39782100684785154
topology_11_prestress,amp=2.5,sample_2,19,1,0,0.01,20,434,0.04608294930875576,False,,0.2669661668661616,0.4952971277011316,0.4112193012546617,0.6463858058073385,0.27244918112338107,0.5030785092969048
topology_11_prestress,amp=2.5,sample_2,19,1,1,0.01,20,434,0.04608294930875576,False,,0.2489270720224932,0.547576091153467,0.37321919895494743,0.724045228492243,0.25341485291910454,0.5580292615764911
topology_11_prestress,amp=2.5,sample_2,19,1,2,0.01,20,434,0.04608294930875576,False,,0.35394260799340393,0.23458151292204688,0.5288625892062947,0.31407791393670526,0.3620469082789748,0.23698485185073903
topology_11_prestress,amp=2.5,sample_2,19,1,3,0.01,20,434,0.04608294930875576,False,,0.3088062874962703,0.3967414630520315,0.4777160126967797,0.48966657117812057,0.3155927547598551,0.40082099468867777
topology_11_prestress,amp=2.5,sample_2,20,1,0,0.01,21,433,0.04849884526558892,False,,0.2667053344162458,0.5017374548306103,0.4097564245497467,0.641252719943551,0.2721398191942997,0.5089755169983081
topology_11_prestress,amp=2.5,sample_2,20,1,1,0.01,21,433,0.04849884526558892,False,,0.24909608573908315,0.5427336978841145,0.3698969842468917,0.7172272540838325,0.25345472606632197,0.5530796101216497
topology_11_prestress,amp=2.5,sample_2,20,1,2,0.01,21,433,0.04849884526558892,False,,0.35054713888470335,0.2408599768285563,0.5222190345214817,0.31762937712955147,0.35852013263839944,0.24317388283557254
topology_11_prestress,amp=2.5,sample_2,20,1,3,0.01,21,433,0.04849884526558892,False,,0.30953835832056975,0.3994497607496737,0.47581117914566956,0.48213008458859385,0.31622584094527545,0.40307953319364387
topology_11_prestress,amp=2.5,sample_2,21,1,0,0.01,22,432,0.05092592592592592,False,,0.26495232239003313,0.5295893096892922,0.40681669748937205,0.6591570601276968,0.27033790631667054,0.5364464852648102
topology_11_prestress,amp=2.5,sample_2,21,1,1,0.01,22,432,0.05092592592592592,False,,0.25021339382935054,0.5410529656909948,0.3722783291964709,0.714492885142245,0.2546242750347572,0.5513097287410702
topology_11_prestress,amp=2.5,sample_2,21,1,2,0.01,22,432,0.05092592592592592,False,,0.3510884078752542,0.2430587835969137,0.5233759927449423,0.31721145802097483,0.35910167094966866,0.24529381888588864
topology_11_prestress,amp=2.5,sample_2,21,1,3,0.01,22,432,0.05092592592592592,False,,0.31016694041769094,0.4035524394922726,0.47666988971526075,0.4846890430848897,0.3168722337703549,0.4071144406340627
topology_11_prestress,amp=2.5,sample_2,22,1,0,0.01,23,432,0.05324074074074074,False,,0.2648890928785257,0.5380240105609148,0.40501552609775865,0.6700889696664802,0.2702086994810579,0.5449189500620112
topology_11_prestress,amp=2.5,sample_2,22,1,1,0.01,23,432,0.05324074074074074,False,,0.2504487473439398,0.540135911184473,0.371593354809145,0.7084839964233272,0.25480846143672237,0.5500915570686044
topology_11_prestress,amp=2.5,sample_2,22,1,2,0.01,23,432,0.05324074074074074,False,,0.35084257904789046,0.2443819687267937,0.5208106917031371,0.31934329311767407,0.3587167589766196,0.2466413775292837
topology_11_prestress,amp=2.5,sample_2,22,1,3,0.01,23,432,0.05324074074074074,False,,0.3107527016042042,0.4032938192535148,0.47510272377509366,0.49199287529453795,0.3173424047119727,0.40718782177400714
topology_11_prestress,amp=2.5,sample_2,23,1,0,0.01,24,431,0.05568445475638051,False,,0.2637793894429421,0.5450561138047255,0.40328746978029395,0.6743918483095661,0.2690714094187415,0.5518241966046223
topology_11_prestress,amp=2.5,sample_2,23,1,1,0.01,24,431,0.05568445475638051,False,,0.25047229231214946,0.5367003707342373,0.37256055114151987,0.6941861831636447,0.25485139588787786,0.5460903881976323
topology_11_prestress,amp=2.5,sample_2,23,1,2,0.01,24,431,0.05568445475638051,False,,0.3496217753029241,0.24444492400855125,0.5224884859883363,0.3115914095671022,0.35762497740799476,0.24647961676910712
topology_11_prestress,amp=2.5,sample_2,23,1,3,0.01,24,431,0.05568445475638051,False,,0.31064888646204053,0.4018105333391409,0.47107806038388084,0.49608864012563475,0.31710119862710484,0.4059166669291995
topology_11_prestress,amp=2.5,sample_2,24,1,0,0.01,25,430,0.05813953488372093,False,,0.2625666089981189,0.551831574647059,0.40025551422851247,0.678088091224884,0.26779245100981375,0.5584834758810032
topology_11_prestress,amp=2.5,sample_2,24,1,1,0.01,25,430,0.05813953488372093,False,,0.2516946381629682,0.5276541837184088,0.37188458199702246,0.6893466517221198,0.2560154404279304,0.537212069291061
topology_11_prestress,amp=2.5,sample_2,24,1,2,0.01,25,430,0.05813953488372093,False,,0.349318595466847,0.24396721240259878,0.5205678871779159,0.31088704528796196,0.35722718014079374,0.24600013219054276
topology_11_prestress,amp=2.5,sample_2,24,1,3,0.01,25,430,0.05813953488372093,False,,0.3108853423713745,0.4049947390830481,0.4697929392105559,0.4927286881916182,0.317290959509099,0.40881585225239714
topology_11_prestress,amp=2.5,sample_2,25,1,0,0.01,26,429,0.06060606060606061,False,,0.2601819246425646,0.5606674661172738,0.3986230609227994,0.673286344760201,0.26543683210075397,0.5666196055946808
topology_11_prestress,amp=2.5,sample_2,25,1,1,0.01,26,429,0.06060606060606061,False,,0.2542933727054545,0.5169445066349488,0.371760817521519,0.6872611459558071,0.25852188267057513,0.5270849144785088
topology_11_prestress,amp=2.5,sample_2,25,1,2,0.01,26,429,0.06060606060606061,False,,0.34949034430559767,0.24420289485640628,0.5195344449523013,0.31035722553119394,0.3573568506880056,0.24621255988526747
topology_11_prestress,amp=2.5,sample_2,25,1,3,0.01,26,429,0.06060606060606061,False,,0.311440187802987,0.40675464277535833,0.4662079047534774,0.5069994960829519,0.3176928724793645,0.41112064855789865
topology_11_prestress,amp=2.5,sample_2,26,1,0,0.01,27,429,0.06293706293706294,False,,0.2601819912674639,0.5589068784894993,0.3979993045253508,0.6925856487583837,0.2654132198369873,0.565750070425595
topology_11_prestress,amp=2.5,sample_2,26,1,1,0.01,27,429,0.06293706293706294,False,,0.25317141014269073,0.5187650114599845,0.3720199534648876,0.6877782003776338,0.25742355918905824,0.528827813740488
topology_11_prestress,amp=2.5,sample_2,26,1,2,0.01,27,429,0.06293706293706294,False,,0.3477723059688615,0.24433036692210133,0.5200104779195939,0.311857700961068,0.35568970231307573,0.2463817416443017
topology_11_prestress,amp=2.5,sample_2,26,1,3,0.01,27,429,0.06293706293706294,False,,0.3104558567724843,0.40698133142841375,0.46744124883770916,0.5113437468659497,0.3167516978472639,0.4115266711066718
topology_11_prestress,amp=2.5,sample_2,27,1,0,0.01,28,428,0.06542056074766354,False,,0.2586557713790682,0.541631747662755,0.39489699276140006,0.6977672159859906,0.2638212568111626,0.5495291634691912
topology_11_prestress,amp=2.5,sample_2,27,1,1,0.01,28,428,0.06542056074766354,False,,0.25268890733963795,0.5034094201969611,0.3755150245531576,0.6709202582149882,0.25708459512960624,0.51331231956401
topology_11_prestress,amp=2.5,sample_2,27,1,2,0.01,28,428,0.06542056074766354,False,,0.343870972545017,0.24305181051663344,0.514224403599378,0.32720950960860307,0.35169142031886497,0.24560335950850792
topology_11_prestress,amp=2.5,sample_2,27,1,3,0.01,28,428,0.06542056074766354,False,,0.30667863016209446,0.40575585462614394,0.4685338500548734,0.5079736966403087,0.3131417819979732,0.410214285325713
topology_11_prestress,amp=2.5,sample_2,28,1,0,0.01,29,427,0.06791569086651054,False,,0.2581507857721946,0.5378651936114017,0.3943862395142134,0.6842583444222877,0.2633164661372168,0.5451885527598246
topology_11_prestress,amp=2.5,sample_2,28,1,1,0.01,29,427,0.06791569086651054,False,,0.2526732945532983,0.5023907981848541,0.3733018196464698,0.666068383842431,0.25696899536847906,0.5121346955855139
topology_11_prestress,amp=2.5,sample_2,28,1,2,0.01,29,427,0.06791569086651054,False,,0.3429776790759181,0.2431441479459534,0.5119890068474625,0.3232670787647067,0.3507099180740371,0.24556859192308736
topology_11_prestress,amp=2.5,sample_2,28,1,3,0.01,29,427,0.06791569086651054,False,,0.306733878868877,0.4051351575022182,0.46416497138178564,0.5139335088709052,0.31300377228728415,0.40988060996185305
topology_11_prestress,amp=2.5,sample_2,29,1,0,0.01,30,426,0.07042253521126761,False,,0.25731016575482757,0.5278566276698186,0.3939449283002343,0.6797998450280217,0.26249733434538536,0.5353714413237399
topology_11_prestress,amp=2.5,sample_2,29,1,1,0.01,30,426,0.07042253521126761,False,,0.25096679285233464,0.5049028814515042,0.37100263188531163,0.6712969359499867,0.2552339959280671,0.5148948321812685
topology_11_prestress,amp=2.5,sample_2,29,1,2,0.01,30,426,0.07042253521126761,False,,0.3406349646586462,0.24230649247534838,0.5097317729595916,0.3271238287927831,0.3483669231835428,0.24487298471533545
topology_11_prestress,amp=2.5,sample_2,29,1,3,0.01,30,426,0.07042253521126761,False,,0.30600523219578124,0.40399365902908946,0.46128551637883064,0.5211448134333677,0.3121920504797511,0.4091034352970489
topology_11_prestress,amp=2.5,sample_2,30,1,0,0.01,31,426,0.07276995305164319,False,,0.2556084152712044,0.5288263323550604,0.3932358278676994,0.6923237262284528,0.26083326858467215,0.5367036860586907
topology_11_prestress,amp=2.5,sample_2,30,1,1,0.01,31,426,0.07276995305164319,False,,0.24973531654559136,0.5014595891617109,0.370084543858792,0.671921678516444,0.2539942815769279,0.5116958250852769
topology_11_prestress,amp=2.5,sample_2,30,1,2,0.01,31,426,0.07276995305164319,False,,0.3399386388860195,0.23975609134860978,0.5101829613949505,0.32498451867967204,0.3476870720143856,0.24233502281319647
topology_11_prestress,amp=2.5,sample_2,30,1,3,0.01,31,426,0.07276995305164319,False,,0.3040153851449595,0.40608183465667674,0.4608810482506858,0.5265948907178613,0.3102295249759844,0.4113382468275348
topology_11_prestress,amp=2.5,sample_2,0,2,0,1.0,2,448,0.004464285714285714,False,,0.2951047737655407,0.4392297267715634,0.4845536272114511,0.6790208980810649,0.3023224109454468,0.4511577889247852
topology_11_prestress,amp=2.5,sample_2,0,2,1,1.0,2,448,0.004464285714285714,False,,0.2670755721979294,0.5972397004016009,0.45632334398878943,0.7666590888333366,0.27399839146482297,0.6071201113975053
topology_11_prestress,amp=2.5,sample_2,0,2,2,1.0,2,448,0.004464285714285714,False,,0.39046777646076875,0.2389214955598517,0.613032359967099,0.3754834874042835,0.40073120301006016,0.2431202686095537
topology_11_prestress,amp=2.5,sample_2,0,2,3,1.0,2,448,0.004464285714285714,False,,0.33018177900998436,0.41328497736398495,0.5491577145373044,0.5702984856131488,0.3390435040882601,0.42020009841848455
topology_11_prestress,amp=2.5,sample_2,1,2,0,0.01,5,447,0.011185682326621925,False,,0.2877205982667549,0.45620068600872926,0.4650099264099194,0.6598430759236531,0.2944774792222169,0.46634164882745605
topology_11_prestress,amp=2.5,sample_2,1,2,1,0.01,5,447,0.011185682326621925,False,,0.2637909433527876,0.5906131674541116,0.4362030628592222,0.7503392531072823,0.27009577455224554,0.5999481985258226
topology_11_prestress,amp=2.5,sample_2,1,2,2,0.01,5,447,0.011185682326621925,False,,0.38697849645758126,0.2327263718303154,0.5896105200569455,0.3617010265477411,0.3963218143884334,0.23669186249875163
topology_11_prestress,amp=2.5,sample_2,1,2,3,0.01,5,447,0.011185682326621925,False,,0.3249116287203577,0.4149010583478683,0.5320497545115329,0.537556254798612,0.3332934250261477,0.42030298548699274
topology_11_prestress,amp=2.5,sample_2,2,2,0,0.01,9,447,0.020134228187919462,False,,0.28563178563271424,0.4629111704234032,0.44512011175326616,0.625768072253573,0.291710231778735,0.4710312841321126
topology_11_prestress,amp=2.5,sample_2,2,2,1,0.01,9,447,0.020134228187919462,False,,0.2623500913118255,0.5886914380677151,0.4069887810328597,0.7583621284556643,0.26763388444749103,0.5986076716012242
topology_11_prestress,amp=2.5,sample_2,2,2,2,0.01,9,447,0.020134228187919462,False,,0.3857950822045574,0.23128564058419132,0.5645039296084775,0.3398337244748894,0.3940184591943436,0.23462309021480493
topology_11_prestress,amp=2.5,sample_2,2,2,3,0.01,9,447,0.020134228187919462,False,,0.32356546627640587,0.41457885697601177,0.5113393673335873,0.4992232949733453,0.33116099788284165,0.4183067307231088
topology_11_prestress,amp=2.5,sample_2,3,2,0,0.01,14,446,0.03139013452914798,False,,0.2813724434685592,0.470739824736424,0.4437959868196564,0.6163262860606721,0.28755908043922807,0.4780392344781146
topology_11_prestress,amp=2.5,sample_2,3,2,1,0.01,14,446,0.03139013452914798,False,,0.2582421759404346,0.591591638892522,0.39985903626938063,0.7617207536274911,0.2634172827643445,0.6015262685563575
topology_11_prestress,amp=2.5,sample_2,3,2,2,0.01,14,446,0.03139013452914798,False,,0.3809873752238907,0.23015525300341005,0.5590234266112424,0.3368485446035076,0.38919668019691667,0.23343012753034606
topology_11_prestress,amp=2.5,sample_2,3,2,3,0.01,14,446,0.03139013452914798,False,,0.317011065925535,0.41550801119608494,0.49917725395200563,0.5139816260074447,0.32436863496292573,0.419850688913339
topology_11_prestress,amp=2.5,sample_2,4,2,0,1.0,20,445,0.0449438202247191,False,,0.2841657959822357,0.47606048942105844,0.45371014342928107,0.633996518931878,0.2906224424621053,0.48385707109056425
topology_11_prestress,amp=2.5,sample_2,4,2,1,1.0,20,445,0.0449438202247191,False,,0.260897190039378,0.5949366342983926,0.41265441040266954,0.7505823049499896,0.2664279990604251,0.6040409176532898
topology_11_prestress,amp=2.5,sample_2,4,2,2,1.0,20,445,0.0449438202247191,False,,0.3861618258520425,0.235348439926654,0.5698277351143213,0.3532456585955887,0.39461368108888395,0.2389676561609204
topology_11_prestress,amp=2.5,sample_2,4,2,3,1.0,20,445,0.0449438202247191,False,,0.3214266619884649,0.4197137365968845,0.5130519270726291,0.5294719333714384,0.32913947379504627,0.4245540633822061
topology_11_prestress,amp=2.5,sample_2,5,2,0,0.01,27,444,0.060810810810810814,False,,0.27276242090631764,0.4850524322255667,0.4369911250350907,0.627306714636959,0.2790208747472054,0.49203389664932695
topology_11_prestress,amp=2.5,sample_2,5,2,1,0.01,27,444,0.060810810810810814,False,,0.2496839265703621,0.6154605827144681,0.3972856998886341,0.7535428355212584,0.2550592593567606,0.6235715768651231
topology_11_prestress,amp=2.5,sample_2,5,2,2,0.01,27,444,0.060810810810810814,False,,0.3719577229726401,0.23085746677476165,0.5487797255903518,0.35511834587616203,0.38009558992498693,0.23467203505724915
topology_11_prestress,amp=2.5,sample_2,5,2,3,0.01,27,444,0.060810810810810814,False,,0.3105035107587107,0.4103156015840995,0.49421439689436114,0.5137233646501205,0.31790036427698115,0.41487587480366317
topology_11_prestress,amp=2.5,sample_2,6,2,0,1.0,35,444,0.07882882882882883,False,,0.280871807089659,0.482185314138273,0.45012299118460575,0.6384834410990634,0.28732165840397783,0.48986974876702927
topology_11_prestress,amp=2.5,sample_2,6,2,1,1.0,35,444,0.07882882882882883,False,,0.2569491742946437,0.6015872024222917,0.4108159460927751,0.7515446097704164,0.2625503654185478,0.6103957468161166
topology_11_prestress,amp=2.5,sample_2,6,2,2,1.0,35,444,0.07882882882882883,False,,0.3791596432103091,0.24187218505091404,0.5657060117055215,0.3595615914445773,0.387736262307768,0.24548502185088292
topology_11_prestress,amp=2.5,sample_2,6,2,3,1.0,35,444,0.07882882882882883,False,,0.317942014812474,0.42186040027374366,0.5090674397401252,0.5353284649275677,0.32563773912496324,0.42686433190493295
topology_11_prestress,amp=2.5,sample_2,7,2,0,0.01,44,443,0.09932279909706546,False,,0.26922655915521426,0.4884955448566218,0.43008603416836183,0.6167450075714835,0.27535619586571414,0.49479672889382603
topology_11_prestress,amp=2.5,sample_2,7,2,1,0.01,44,443,0.09932279909706546,False,,0.24569037394975216,0.6097510717101264,0.3872697341091746,0.756668840931863,0.25083111411780207,0.6184716503291346
topology_11_prestress,amp=2.5,sample_2,7,2,2,0.01,44,443,0.09932279909706546,False,,0.3653130158149661,0.23421412130426691,0.5411440461228979,0.3423472867375269,0.37341150968301495,0.23754474485807617
topology_11_prestress,amp=2.5,sample_2,7,2,3,0.01,44,443,0.09932279909706546,False,,0.3039781429400003,0.4179873871596801,0.4772680264919728,0.5368303818982874,0.310970173185591,0.42320164916789343
topology_11_prestress,amp=2.5,sample_2,8,2,0,0.01,54,442,0.12217194570135746,False,,0.2627048923306598,0.48696711788317576,0.4260507526119198,0.6226760085889712,0.26892635005648746,0.49362354277578013
