H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_topology_sample_pairs,overparameterized_fraction,condition_warning,selected_alpha,selected_alpha_std_across_samples,min_training_rows_per_fold,min_training_rows_per_fold_std_across_samples,terms_per_training_row,terms_per_training_row_std_across_samples,train_nmse_x_mean,train_nmse_x_mean_std_across_samples,val_nmse_x_mean,val_nmse_x_mean_std_across_samples,train_nmse_y_mean,train_nmse_y_mean_std_across_samples,val_nmse_y_mean,val_nmse_y_mean_std_across_samples,train_nmse_2d_mean,train_nmse_2d_mean_std_across_samples,val_nmse_2d_mean,val_nmse_2d_mean_std_across_samples,train_validation_gap_2d,train_validation_gap_2d_std_across_samples
19,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",230,35,0.0,,1.0,0.0,434.0,0.0,0.5299539170506912,1.1102230246251565e-16,0.2548522799867844,0.046142759696491654,0.6122082480207869,0.20429523042036707,0.46424092142311973,0.09600570710430793,0.8076294981986855,0.17314159728941877,0.26243031140846973,0.04505410234193876,0.6203751387865382,0.1998687227582663,0.3579448273780684,0.15588549650590736
20,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",252,35,0.0,,1.0,0.0,433.0,0.0,0.5819861431870669,1.1102230246251565e-16,0.2455939187546446,0.042158077121316376,0.6301224101709995,0.2028724540391623,0.4488739367900327,0.08802817871002169,0.8205552059217813,0.16785931989453579,0.252966854853828,0.0410895685238812,0.6380836839759672,0.19812931380491614,0.3851168291221392,0.15818022203891638
21,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",275,35,0.0,,1.0,0.0,432.0,0.0,0.636574074074074,1.1102230246251565e-16,0.23577649674974716,0.04056495127679392,0.6539653144265325,0.19919399505090102,0.4359492197080662,0.08711222459055298,0.842573896888458,0.175130537134259,0.24304936609029013,0.039582540136436965,0.6617459463657811,0.1948959375042193,0.4186965802754909,0.15683858247407986
22,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",299,35,0.0,,1.0,0.0,432.0,0.0,0.6921296296296297,0.0,0.2288819287563245,0.040587679615508625,0.6854208999901514,0.19726719941710918,0.4230218168458837,0.08528691716363082,0.8642687047343941,0.1831954494221084,0.23592770176344188,0.03972990450634903,0.6926401538311548,0.1933234276560631,0.4567124520677129,0.15529464874994048
23,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",324,35,0.0,,1.0,0.0,431.0,0.0,0.7517401392111369,0.0,0.2233520986234571,0.040125908328368085,0.720412955196441,0.20515577207637428,0.4142829363173246,0.08263589294461211,0.8859930767623101,0.18258051963148,0.23026730303538778,0.03932840543655137,0.7269830527559252,0.20123214269949818,0.49671574972053734,0.16362844909935204
24,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",350,35,1.0,some_samples_overparameterized,1.0,0.0,430.0,0.0,0.813953488372093,0.0,0.21891771369090474,0.039913418832116715,0.74893397617339,0.20324198430225401,0.4024218927263085,0.08060000117566023,0.9086747484420761,0.18610632176049696,0.22553607039527293,0.039207083493323046,0.7551397223862377,0.19951345440530735,0.5296036519909647,0.1620522886912357
25,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",377,35,1.0,some_samples_overparameterized,1.0,0.0,429.0,0.0,0.8787878787878788,0.0,0.2144718291701176,0.0388393647540977,0.7719232774075065,0.20176409717273253,0.3908422205293617,0.07769772538346073,0.9338438284566654,0.18824618406758495,0.2208375113113219,0.03816012789964177,0.7781564601234442,0.1983506103791092,0.5573189488121226,0.16195565345100021
26,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",405,35,1.0,some_samples_overparameterized,1.0,0.0,429.0,0.0,0.9440559440559442,1.1102230246251565e-16,0.20844630923985696,0.03874473025366387,0.8064425437054269,0.20483262373123168,0.3788409674236518,0.07464314570768496,0.962846328388063,0.19272491774009096,0.21459601920220867,0.03809595777499869,0.8124780504972616,0.2015222371757476,0.5978820312950531,0.16499720391223435
27,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",434,35,1.0,some_samples_overparameterized,1.0,0.0,428.0,0.0,1.0140186915887852,2.220446049250313e-16,0.20020648793506024,0.039176551403747095,0.8569520165392789,0.22611240583981088,0.36693435493062465,0.07377715905706402,0.9967001537520448,0.18283043003492946,0.20621440595020457,0.038580690973879915,0.8623641299686042,0.22183635808774152,0.6561497240183995,0.18480168171345
28,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",464,35,1.0,some_samples_overparameterized,1.0,0.0,427.0,0.0,1.0866510538641685,2.220446049250313e-16,0.191888721417422,0.039198094851789475,0.915397901691725,0.22675063625313915,0.35485760930976995,0.07038176485322972,1.0328828037998987,0.18066990059903099,0.19776193177842,0.03856695372060355,0.9197480305152407,0.22250605158716594,0.7219860987368204,0.18558125351970325
29,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",495,35,1.0,some_samples_overparameterized,1.0,0.0,426.0,0.0,1.1619718309859153,2.220446049250313e-16,0.18383026172090047,0.03836794620365745,0.9635439029078211,0.2180490490278271,0.3428864155605992,0.06828560240525303,1.073525811892736,0.184629827139331,0.1895560994883084,0.03777235885018768,0.9674979901819641,0.21444182226633515,0.7779418906936558,0.17844272314013726
30,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",527,35,1.0,some_samples_overparameterized,1.0,0.0,426.0,0.0,1.2370892018779345,2.220446049250313e-16,0.17589695628815585,0.03756210883511842,0.9898049752301966,0.21108435612760168,0.33122500521447085,0.06702710605127031,1.0988581226953476,0.18165260476447168,0.18146762305049416,0.03701659662956418,0.9936451056793149,0.20766456113973905,0.8121774826288207,0.17301714650592773
