H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_topology_sample_pairs,overparameterized_fraction,ill_conditioned_fraction,num_train_rows_mean,num_train_rows_std,num_validation_rows_mean,num_validation_rows_std,terms_per_train_row_mean,terms_per_train_row_std,condition_number_mean,condition_number_std,train_nmse_x_mean,train_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,train_validation_gap_2d_mean,train_validation_gap_2d_std
5,2,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",27,5,0.0,0.0,299.0,0.0,299.0,0.0,0.0903010033444816,0.0,9991109.873626988,805717.6650990243,0.4331200962065343,0.008137475977879829,0.8670691559568112,0.003641630791471834,0.5140283362089703,0.006500717031229707,0.303181041241303,0.00423460058151242,1.0336080270650485,0.006303933462760539,0.38179534578461516,0.004782262448604389,-0.13223299042435518,0.005264924784834226
6,2,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",35,5,0.0,0.0,299.0,0.0,299.0,0.0,0.11705685618729098,0.0,21340230.20405616,1649018.362498479,0.42187166272516585,0.007117503463094775,0.8285165568515669,0.0035083626503290585,0.4976908002965798,0.005805907011636997,0.30814738567255123,0.0062065296673027605,1.017552809936659,0.015855259654366998,0.3845010112891073,0.005791889012410925,-0.11318978900747254,0.0024936346627716936
7,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",44,5,0.0,0.0,299.0,0.0,299.0,0.0,0.14715719063545152,0.0,39362901.95636332,10270067.87903927,0.40067743544373924,0.007382541862084401,0.7929151665052386,0.003411588526095593,0.4738072094141709,0.006139032250342528,0.29708365991762087,0.0059787265153264475,1.0468066143818664,0.013919120721416054,0.3777653758739038,0.006067189214848573,-0.09604183354026714,0.00278293106889473
8,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",54,5,0.0,0.0,299.0,0.0,299.0,0.0,0.1806020066889632,0.0,108653702.59001902,79164009.5552162,0.3858011498247722,0.008185686586536988,0.7462543377224603,0.004313185846609897,0.4530043451621034,0.006974924982731006,0.2967968917196401,0.005520030663473727,1.1245593232126965,0.012220522343199343,0.38587899824621946,0.005677213091686106,-0.06712534691588398,0.00493079469272666
9,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",65,5,0.0,0.0,299.0,0.0,299.0,0.0,0.21739130434782608,0.0,188332781.41116086,137691025.8149744,0.36561773639054373,0.008750361565531588,0.7204348912391111,0.00408326661572802,0.43177037182281275,0.007620336035530348,0.3127213999421115,0.00823593307456337,1.129619953031287,0.015806478046170466,0.4006290914430341,0.007360524565232971,-0.031141280379778535,0.009954843119963927
10,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",77,5,0.0,0.0,299.0,0.0,299.0,0.0,0.25752508361204013,0.0,402228871.5159505,371429077.9990379,0.35162863912588394,0.008685456397180966,0.6829796760752609,0.002984621119873498,0.4134045615678474,0.007293231100124187,0.333029289874054,0.009921211170715117,1.2246264995670728,0.020414711871169174,0.4289745093118034,0.008860664533711735,0.015569947743956114,0.009268194806347793
11,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",90,5,0.0,0.0,299.0,0.0,299.0,0.0,0.3010033444816054,0.0,733049750.9307888,449942108.5975944,0.3300704587808329,0.010273177602067658,0.640805762960091,0.004691562607023132,0.38800338795719425,0.008892274824336086,0.3536705137931465,0.016650691817227878,1.324833940153383,0.011959828274446693,0.45820899278643135,0.013777958260254863,0.07020560482923702,0.015961151199245852
12,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",104,5,0.0,0.0,299.0,0.0,299.0,0.0,0.34782608695652173,0.0,556620788.2704313,277432616.16622615,0.29559767312170715,0.01259390966020239,0.6041375863949435,0.008372243086112702,0.3531198474853356,0.01184569994742677,0.36457787392947977,0.01785097145487479,1.3150365374179038,0.02711575343599546,0.46688977416243604,0.017175910673234103,0.11376992667710042,0.021476232564864653
13,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",119,5,0.0,0.0,299.0,0.0,299.0,0.0,0.3979933110367893,0.0,1472757063.017257,1798213781.2568066,0.26762406044068837,0.007319106629515066,0.5464780385672849,0.010596671669014691,0.31962366978961737,0.007413709580236455,0.4296503131239958,0.0215572347563256,1.5334048178854052,0.019333338888205653,0.5484640705007674,0.018101745004793335,0.2288404007111501,0.011823835606311933
14,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",135,5,0.0,0.0,299.0,0.0,299.0,0.0,0.45150501672240806,5.551115123125783e-17,6935485524.534729,8365772023.074868,0.2460440430291929,0.00677029784624086,0.501420061346469,0.010756757704117326,0.2936631849349173,0.0073127877921008375,0.4643205726058349,0.01171857479062043,1.670979743865646,0.019906010880517664,0.5941942101465417,0.010193487734342106,0.30053102521162456,0.005655850209577753
15,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",152,5,0.0,0.0,299.0,0.0,299.0,0.0,0.5083612040133779,0.0,6232440809.073621,10268033227.869099,0.22810730191755413,0.004204753952566803,0.44917924449777635,0.012154524220199199,0.26933448589415077,0.0051167808157339244,0.47554230574383316,0.012908530547614998,1.8431704745768929,0.0263743337566373,0.6227745736769742,0.014817083375211787,0.3534400877828235,0.01611562060686323
0,3,5,1,[0],[5],3,5,0.0,0.0,299.0,0.0,299.0,0.0,0.010033444816053512,0.0,27.030630811135204,0.5482586965677538,0.5369715799051665,0.0124594141618346,0.9834153330787153,0.000620232306774143,0.6202106963620315,0.009906796674971016,0.32387735595894407,0.001747194600611397,0.939420932412002,0.002795004448586342,0.3901432298538766,0.0029056256988280902,-0.23006746650815488,0.008932499724315814
1,3,5,1,"[0, 1]","[5, 6]",9,5,0.0,0.0,299.0,0.0,299.0,0.0,0.030100334448160536,0.0,13050008.616033088,5156768.688507878,0.5257585414822552,0.01264343515982216,0.9537076684448126,0.002914597464388063,0.6055454227942397,0.010308906703061168,0.3331142008103063,0.004243913943432248,0.9451831665237614,0.0043181211004266,0.3989966086118566,0.004582265992030153,-0.2065488141823831,0.010010469003849517
2,3,5,1,"[0, 1, 2]","[5, 6, 7]",19,5,0.0,0.0,299.0,0.0,299.0,0.0,0.06354515050167224,0.0,1816919668.5395088,3242589638.250976,0.48883409049538057,0.011254188671901252,0.9122298673011755,0.007608631859604583,0.567777605469374,0.009750620142198314,0.31765309474203407,0.0019151851059850766,1.0260262288708515,0.01348376151182915,0.3938812802151431,0.001705863383424077,-0.17389632525423077,0.010733105389383123
3,3,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",34,5,0.0,0.0,299.0,0.0,299.0,0.0,0.11371237458193979,0.0,790407049.086135,863315558.46031,0.4402606068737052,0.012266798582209658,0.8585466949819374,0.0075819945912344484,0.5182561873302766,0.010441003742808489,0.35487334794565895,0.0131268036827038,1.035067654092137,0.010594772110277604,0.42808486933193046,0.011202176729974804,-0.09017131799834623,0.01441252807509471
4,3,5,1,"[0, 1, 2, 3, 4]","[5, 6, 7, 8, 9]",55,5,0.0,0.0,299.0,0.0,299.0,0.0,0.18394648829431437,0.0,3342411963.7343893,6122652596.507832,0.39293553189723296,0.009648064872012422,0.7755059489297995,0.008068903075544321,0.4642691937845723,0.007257560840473636,0.4406245992077862,0.01501770816627502,1.2208060312385758,0.06155289124540717,0.5245249284942126,0.015212507535756599,0.060255734709640206,0.01333797382508657
5,3,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",83,5,0.0,0.0,299.0,0.0,299.0,0.0,0.27759197324414714,0.0,1042252502.3239796,602761844.489877,0.34025864879359513,0.008740738265270439,0.6753617253686056,0.008333574524225252,0.4027422216588752,0.008165394284458753,0.6431667193964843,0.02846043236199133,1.747916801154204,0.049425408874964494,0.7619693343849735,0.026436850693334856,0.3592271127260983,0.025342267594099122
6,3,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",119,5,0.0,0.0,299.0,0.0,299.0,0.0,0.3979933110367893,0.0,2303372740.191232,2848154933.8647885,0.28663741388511965,0.004409227984051643,0.5775053901133912,0.020836099874011475,0.34088798552467253,0.003474846229283806,0.7806925112487529,0.03930725721936492,1.715265366945567,0.15607564846594563,0.8811186661799258,0.032199373307546984,0.5402306806552533,0.03210915193947291
7,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",164,5,0.0,0.0,299.0,0.0,299.0,0.0,0.5484949832775919,0.0,4067490323.2394967,3549071684.9137564,0.20183105623317815,0.0047090705380009095,0.3996080560988679,0.013508146106691366,0.23872659616024833,0.002009199242870458,0.9027364454222664,0.1054366875136487,2.542681626423904,0.11703285945981234,1.0791443237642406,0.10379959751674422,0.8404177276039924,0.10347514695858037
8,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",219,5,0.0,0.0,299.0,0.0,299.0,0.0,0.7324414715719063,0.0,145782963231.5881,280002965881.7321,0.12890891056296794,0.004971119211800177,0.27294839404886906,0.011365642690276252,0.15578019112155309,0.0029638941790116422,1.3308861463358814,0.10558759895876198,3.277590989065407,0.3025694897279918,1.5399179484613568,0.0986260032046322,1.3841377573398037,0.10150290072920327
9,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",285,5,1.0,0.0,299.0,0.0,299.0,0.0,0.9531772575250838,1.1102230246251565e-16,12526568210.359613,7957206238.714077,0.06508297659279108,0.002053787656579031,0.1336649709103776,0.007238580114886968,0.07785777309324286,0.0013709391156084465,1.953064340155247,0.22424733945648864,5.515136478430913,0.23547873508529207,2.335934545037879,0.20484735327319664,2.258076771944636,0.2058335023083052
10,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",363,5,1.0,0.0,299.0,0.0,299.0,0.0,1.214046822742475,0.0,20363172694.367203,10345262750.91303,0.01200663286796777,0.0021724643082195348,0.018257490922491605,0.0019804992253517144,0.013169593732918006,0.0017630797223063014,5.074421742080772,0.5929841021426702,13.709486663715358,2.63700936988464,6.0055351650271485,0.4306349685947139,5.99236557129423,0.4318442660781218
11,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",454,5,1.0,0.0,299.0,0.0,299.0,0.0,1.5183946488294315,0.0,207386377265.94427,368394074439.37897,0.0002746225750989193,3.067702951823516e-05,0.0005996450244823562,8.920437201510008e-05,0.000335267634131894,2.0873155126008513e-05,6.887737341862634,0.5336601841095855,18.53108797541924,0.951747388837516,8.139561938931323,0.5193354189510851,8.13922667129719,0.5193433093342409
12,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",559,5,1.0,0.0,299.0,0.0,299.0,0.0,1.8695652173913042,2.220446049250313e-16,125091252790.24149,119073405645.44019,7.432273458852568e-06,2.087685212479083e-06,1.810314046457662e-05,6.633071117225527e-06,9.42363408083389e-06,1.9752208725516976e-06,8.073557421432135,1.3120034200014277,18.439579046614348,3.69084114538968,9.185767377090446,1.509942272607622,9.185757953456363,1.5099440476512904
13,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",679,5,1.0,0.0,299.0,0.0,299.0,0.0,2.270903010033445,0.0,105828103167.28311,80058599349.25044,7.520118668614583e-07,1.3834678392471026e-07,1.4927482988558474e-06,3.4216691044056594e-07,8.902739522099486e-07,1.3542034825133084e-07,5.798129242443635,0.2697367946568425,16.52731972366582,2.100594092378748,6.952299436227515,0.34799255404986823,6.952298545953562,0.34799261109750573
14,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",815,5,1.0,0.2,299.0,0.0,299.0,0.0,2.725752508361204,0.0,1579661438340.4343,2641005905668.398,1.3085495393450178e-07,1.228871380794367e-08,1.669101030748032e-07,2.5856649746024664e-08,1.3758796528048782e-07,1.0397481579921036e-08,4.888426041386197,0.5798918674679708,14.122233625163508,2.1573345363318146,5.8816898192073985,0.736809311311467,5.881689681619433,0.7368093107228544
15,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",968,5,1.0,0.0,299.0,0.0,299.0,0.0,3.2374581939799336,4.440892098500626e-16,123356755439.92294,75996732400.20537,1.856340894186651e-08,1.7416533889483686e-09,1.974893516194021e-08,5.0974151550771205e-09,1.8780739354049635e-08,9.628931724495242e-10,5.665426083826428,0.1477215760356199,12.662301502191417,1.1770113868740315,6.417985548078858,0.23208801680973692,6.417985529298117,0.23208801672848253
