sample,H,D,number_of_terms,selected_alpha,validation_nmse_2d,train_nmse_x,test_nmse_x,train_nmse_y,test_nmse_y,train_nmse_2d,test_nmse_2d,num_train_rows,num_test_rows,terms_per_train_row
sample_0,11,1,12,0.01,0.6347750911698188,0.4209006195074933,0.2510221162942116,0.5878196402261738,0.42422542393600804,0.4270479727097264,0.25629724966600304,299,299,0.04013377926421405
sample_0,12,1,13,0.01,0.6346950186880583,0.42073848793766205,0.25148603839346073,0.5877107238473045,0.4253564847887343,0.4268878009679193,0.256781490348944,299,299,0.043478260869565216
sample_0,13,1,14,0.01,0.6299671808799232,0.4191621368992387,0.25391520867112877,0.5876105050255513,0.4257618223837608,0.42536581345301805,0.25914902215406527,299,299,0.046822742474916385
sample_0,14,1,15,0.01,0.6425640724341616,0.419075430869584,0.2529841645561869,0.5874342629286807,0.425166185045685,0.4252758099571595,0.2582281932913946,299,299,0.05016722408026756
sample_0,15,1,16,0.01,0.660575449847375,0.4190531626569439,0.25252280939633487,0.5871679678345237,0.42774611935129164,0.42524455463553096,0.2578594645817586,299,299,0.05351170568561873
sample_0,16,1,17,0.01,0.6587144861340408,0.41829047770108524,0.2539458220040096,0.5830200221064132,0.4344489562893801,0.4243571960890946,0.2594432811480975,299,299,0.056856187290969896
sample_0,17,1,18,0.01,0.6590208396770837,0.41817182786586793,0.25501915762637734,0.5825443953081885,0.43419834105150623,0.42422539937902026,0.2604762941146189,299,299,0.06020066889632107
sample_0,18,1,19,0.01,0.6596865753042485,0.4181720431422764,0.2549810170559072,0.580994800293053,0.43329758614466696,0.424168537689499,0.26041188149579886,299,299,0.06354515050167224
sample_0,19,1,20,1.0,0.6646581061908466,0.42416126187826797,0.2622577794584561,0.6095045172739957,0.4552685671728692,0.43098714936349064,0.2681361755540646,299,299,0.06688963210702341
sample_0,20,1,21,0.01,0.665505786191227,0.41814119159547236,0.25501875165110127,0.578193690216301,0.43416477115133223,0.42403566207394755,0.2604748780886151,299,299,0.07023411371237458
sample_0,0,2,2,1.0,0.6982687634291511,0.44697975674668106,0.28971723261396753,0.6719392039481933,0.4738579258027326,0.4552646434670361,0.2953254783742258,299,299,0.006688963210702341
sample_0,1,2,5,1.0,0.6979114704528362,0.4399651679445593,0.2914279714905984,0.652020470991478,0.46387660666599223,0.44777481624361715,0.2966801203249319,299,299,0.016722408026755852
sample_0,2,2,9,1.0,0.6989163785036283,0.43866191963667006,0.29411370934205566,0.6426734991987488,0.4526473194006731,0.446175330819613,0.2989420578785646,299,299,0.030100334448160536
sample_0,3,2,14,1.0,0.7011593801891727,0.4356799427583463,0.2955298830488913,0.6350800543867174,0.4455330112366904,0.4430235211562231,0.30009842459783775,299,299,0.046822742474916385
sample_0,4,2,20,1.0,0.708177306521977,0.43157591912404814,0.29902527672865153,0.6186706395619898,0.44598475701388557,0.4384663101882488,0.303501119998094,299,299,0.06688963210702341
sample_0,5,2,27,1.0,0.7147804781643162,0.42295567686098834,0.3067363724566685,0.6041928370673433,0.4358835666463541,0.42963034360874025,0.31066971924558867,299,299,0.0903010033444816
sample_0,6,2,35,1.0,0.7580873818145519,0.41922691834893694,0.30995021557497326,0.5999035164099139,0.4393399466897855,0.42588094051415637,0.3138909491433092,299,299,0.11705685618729098
sample_0,7,2,44,1.0,0.8299074098158274,0.4108259390174998,0.3117843437091342,0.5780388774426408,0.41540714535856665,0.4169841167258093,0.314940311724421,299,299,0.14715719063545152
sample_0,8,2,54,1.0,0.904498747924729,0.4014940238324714,0.31728548099489684,0.5722038416727949,0.4172088271418486,0.40778098586253264,0.3203287772520963,299,299,0.1806020066889632
sample_0,9,2,65,1.0,0.9721904126897712,0.39136783037681905,0.3370658790662612,0.5517664057298619,0.42678416692353804,0.39727504629256555,0.33979836691986903,299,299,0.21739130434782608
sample_0,10,2,77,1.0,1.0440418486843157,0.3840307675030086,0.3468193261435564,0.5464269993628836,0.43264645769405635,0.39001155382476027,0.34943330374024,299,299,0.25752508361204013
sample_0,11,2,90,1.0,1.0961065465605249,0.37787679887740216,0.338170230055025,0.538070183648842,0.4243892451529837,0.3837764579612582,0.3407961429779286,299,299,0.3010033444816054
sample_0,12,2,104,1.0,1.1390183146775006,0.3714227078833521,0.33998977788630935,0.5296685607748503,0.4295467849608539,0.3772506425688317,0.342717353722642,299,299,0.34782608695652173
