topology,amplitude,sample,hidden_node,reference_node,horizon_steps,group_type,group_value,c_alpha_sum,IPC_alpha_clipped_sum,weighted_contribution_sum,num_terms,basis_nmse_2d,basis_adequacy_label
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,11,0.24057339836991262,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,16,0.24057339836991262,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,10,0.14509159142727834,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,15,0.14509159142727834,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,9,0.01778566781165738,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,14,0.01778566781165738,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,8,0.1165546971539629,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,13,0.1165546971539629,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,7,0.128376870083596,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,12,0.128376870083596,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,6,0.5800237213922196,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,11,0.5800237213922196,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,5,0.27525401949090633,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,10,0.27525401949090633,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,4,0.566530348449793,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,9,0.566530348449793,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,3,0.15752269812688913,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,8,0.15752269812688913,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,2,1.340187941040902,0.31171856198304415,0.41776145776828677,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,7,1.340187941040902,0.31171856198304415,0.41776145776828677,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,1,3.9154833022146396,0.9451290048684896,3.70063683700131,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,6,3.9154833022146396,0.9451290048684896,3.70063683700131,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,0,3.2618849703934027,0.9999992272553135,3.261882449789124,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,5,3.2618849703934027,0.9999992272553135,3.261882449789124,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_2,10,0,5,degree,1,13.242696805888974,14.160365428665813,11.013250495033896,28,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,27,0.12199461807365876,0.15864935508164923,0.01935436748081807,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,32,0.12199461807365876,0.15864935508164923,0.01935436748081807,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,26,0.24369034290698383,0.17370303209196525,0.042329751454473825,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,31,0.24369034290698383,0.17370303209196525,0.042329751454473825,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,25,0.004471022710623336,0.18332452077545902,0.0008196480958012169,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,30,0.004471022710623336,0.18332452077545902,0.0008196480958012169,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,24,0.04090026233816591,0.2044499434395296,0.008362056321699944,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,29,0.04090026233816591,0.2044499434395296,0.008362056321699944,1,0.33636863382447946,weak
