topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,coefficient_x,coefficient_y,p_alpha_norm_sq,c_alpha_x,c_alpha_y,c_alpha,IPC_alpha_raw,IPC_alpha_clipped,weighted_contribution_raw,weighted_contribution_clipped,basis_nmse_x,basis_nmse_y,basis_nmse_2d,task_alpha_selected,basis_adequacy_label
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,47.207515716552734,-49.072914123535156,302.73626708984375,0.15339688522895223,1.0899077474629217,0.27702471972308235,0.22970597071905752,0.22970597071905752,0.06363423215716547,0.06363423215716547,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,6.681340217590332,-20.56890869140625,302.6552734375,0.003071886858186974,0.19143103031254946,0.027936983411241543,0.2510997945065625,0.2510997945065625,0.007014970793695997,0.007014970793695997,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,-61.488037109375,28.269697189331055,302.6072082519531,0.2601299301164841,0.3615456768542236,0.2735177184042611,0.27482125695910997,0.27482125695910997,0.07516848317244693,0.07516848317244693,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,7.700421333312988,24.263025283813477,302.6136779785156,0.004079879421351824,0.26632997381378354,0.03869924431401195,0.29728406748746916,0.29728406748746916,0.011504668758360785,0.011504668758360785,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,1.5254019498825073,10.589448928833008,302.7952880859375,0.00016019446411002572,0.05076184793740956,0.006840066628970739,0.3213696652208107,0.3213696652208107,0.0021981899226403653,0.0021981899226403653,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,54.629638671875,-45.974693298339844,303.00579833984375,0.20560676133901679,0.9574811031230486,0.30486091890930755,0.34760995057855204,0.34760995057855204,0.10597268895539635,0.10597268895539635,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,-20.734752655029297,5.456407070159912,303.10101318359375,0.0296288573508674,0.013490949135625445,0.027498508706371955,0.3675143417880383,0.3675143417880383,0.010106096327374931,0.010106096327374931,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,-13.811206817626953,-27.599647521972656,303.057373046875,0.013143708194542695,0.34512269296717446,0.056967912098700654,0.3790020662107493,0.3790020662107493,0.02159095639311989,0.02159095639311989,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,-33.891151428222656,61.47753143310547,303.0233154296875,0.07913680097205637,1.7121841699195213,0.29471370241633815,0.40146630799272887,0.40146630799272887,0.11831762202395506,0.11831762202395506,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,32.995147705078125,12.57325553894043,302.96044921875,0.0749921641276639,0.07160164686680835,0.074544585435651,0.4237138232203277,0.4237138232203277,0.031585571295314044,0.031585571295314044,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19.4676570892334,-51.56752014160156,302.79730224609375,0.026092108394464318,1.2037771244454956,0.18155709457013966,0.4443438876118134,0.4443438876118134,0.08067378522480152,0.08067378522480152,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,27.461946487426758,4.684354305267334,302.4190979003906,0.051856314016144746,0.009920881818355562,0.0463204607972924,0.47689015317558914,0.47689015317558914,0.022089771644784643,0.022089771644784643,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-71.32395935058594,-20.51595115661621,302.09356689453125,0.3494154962078006,0.19009311208550186,0.32838351235179175,0.5149038285037466,0.5149038285037466,0.16908592772744493,0.16908592772744493,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18.99106788635254,44.10979080200195,301.8393249511719,0.02475166339336833,0.8779856300001614,0.13738620065523482,0.5586045590953798,0.5586045590953798,0.07674455804280682,0.07674455804280682,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-0.20563414692878723,14.306804656982422,301.4793701171875,2.898530427545926e-06,0.09225384688900135,0.012180851222182909,0.6117260684788788,0.6117260684788788,0.007451344228872096,0.007451344228872096,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,32.21467590332031,-20.240802764892578,300.97613525390625,0.07101815592119602,0.1843440471656402,0.08597819012010287,0.6592882288870721,0.6592882288870721,0.056684408687198574,0.056684408687198574,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37.33768081665039,-35.41699981689453,300.4278564453125,0.09522800226115472,0.5633850629568382,0.15702893373020674,0.7043837761523057,0.7043837761523057,0.1106086333060532,0.1106086333060532,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-100.20105743408203,2.8392724990844727,299.80731201171875,0.6844104421318414,0.003613249600412539,0.5945391058383421,0.7492974576710681,0.7492974576710681,0.44548664049069986,0.44548664049069986,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-34.675636291503906,61.733612060546875,299.15289306640625,0.08178466558135852,1.7044260960171407,0.29598788979886514,0.7937228966086421,0.7937228966086421,0.2349323652522348,0.2349323652522348,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,99.81494140625,-39.41687774658203,298.55072021484375,0.6762994471782785,0.693464374296427,0.678565371530511,0.8397546573688264,0.8397546573688264,0.5698284310719546,0.5698284310719546,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-46.077396392822266,34.44320297241211,298.119873046875,0.14391186024683464,0.528736851180884,0.19471221100295222,0.883941386974251,0.883941386974251,0.1721141818547726,0.1721141818547726,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,138.29893493652344,-71.39122009277344,297.78802490234375,1.2950146971456844,2.269020546343919,1.4235922062562094,0.9322071453274682,0.9322071453274682,1.3270828267045334,1.3270828267045334,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-259.130859375,38.807376861572266,297.34466552734375,4.539711132691691,0.6694687639696507,4.028804423215639,0.9775880708783566,0.9775880708783566,3.9385111440375664,3.9385111440375664,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,236.66476440429688,-9.050686836242676,296.6580810546875,3.7779237347286356,0.03632961957046327,3.283999748722136,0.9999992158604071,0.9999992158604071,3.2839971736079097,3.2839971736079097,0.27705586101988894,0.7263645157254126,0.33636863382447946,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,31.844430923461914,-35.54437255859375,299.6541748046875,0.0684744216321447,0.5549032611177832,0.13329267481687848,0.26534039131158005,0.26534039131158005,0.03536793049487773,0.03536793049487773,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,-59.80381393432617,35.78414535522461,299.3980712890625,0.2412947190365586,0.561934293240629,0.28402100377695644,0.294227630727264,0.294227630727264,0.08356682701807319,0.08356682701807319,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,6.493620872497559,11.511835098266602,299.2067565917969,0.0028430618632886797,0.05811868187804766,0.010208721220263476,0.31158278597134215,0.31158278597134215,0.0031808617990144537,0.0031808617990144537,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,1.3160854578018188,21.824443817138672,299.0093688964844,0.00011670622798549396,0.2087499622922537,0.027917778279200483,0.3022667338026219,0.3022667338026219,0.008438615655479712,0.008438615655479712,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,50.29676055908203,-44.054508209228516,298.907470703125,0.17039539526253267,0.8503010676898588,0.26099507694204016,0.28046271082435903,0.28046271082435903,0.07319938679097675,0.07319938679097675,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,7.36055850982666,-26.111900329589844,298.81939697265625,0.003648139015450431,0.29863519105620334,0.04295614025487999,0.27888369753096254,0.27888369753096254,0.011979767225939554,0.011979767225939554,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,-61.410255432128906,31.111392974853516,298.77374267578125,0.25390151402176714,0.4238738068879994,0.2765508847396776,0.32323538213736214,0.32323538213736214,0.08939103090925528,0.08939103090925528,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,-1.1732993125915527,25.98760986328125,298.8053894042969,9.26930375809982e-05,0.29578513402096124,0.03949468968880661,0.39134628953767947,0.39134628953767947,0.015456100266156516,0.015456100266156516,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,16.658740997314453,6.30304479598999,299.00244140625,0.01869821469195759,0.01741128248177115,0.018526726714559582,0.4486694456373447,0.4486694456373447,0.008312376204496031,0.008312376204496031,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,36.32813262939453,-39.64097213745117,299.164794921875,0.08896879116759299,0.689055681411235,0.16893235588094777,0.4763773612331098,0.4763773612331098,0.08047554992145851,0.08047554992145851,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,3.1715564727783203,-2.7619972229003906,299.2049865722656,0.000678195307437021,0.003345573243512886,0.0010336322477770739,0.49112093186080086,0.49112093186080086,0.0005076384327296508,0.0005076384327296508,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,-38.10931396484375,-23.320980072021484,299.143310546875,0.09789998215958484,0.2384669137397367,0.11663099113964026,0.5028823606080699,0.5028823606080699,0.05865166814436118,0.05865166814436118,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,-15.635014533996582,63.444190979003906,299.101806640625,0.01647618540517045,1.7646476560460347,0.2494258211918731,0.5186723088425875,0.5186723088425875,0.12937026656254721,0.12937026656254721,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,18.87421417236328,9.872040748596191,299.0169372558594,0.024003501675730437,0.04271347518773057,0.026496667585594817,0.5306731969852382,0.5306731969852382,0.014061071297102734,0.014061071297102734,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24.684589385986328,-48.44379425048828,298.7822265625,0.041024909307582375,1.0277471970805538,0.1725089206986802,0.5555313530875307,0.5555313530875307,0.09583411413540734,0.09583411413540734,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37.212249755859375,-2.4337944984436035,298.3702697753906,0.09310402506404636,0.002590470177408709,0.08104279423016693,0.582707992805001,0.582707992805001,0.04722428395716929,0.04722428395716929,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-89.12303924560547,-12.108064651489258,298.0764465332031,0.5335175281333278,0.06405195095902226,0.47095968580847986,0.6010470686090146,0.6010470686090146,0.28306893858820936,0.28306893858820936,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37.64949417114258,37.2310905456543,297.7837829589844,0.09511749183185089,0.6050173059902741,0.1630633300924238,0.6175206390469299,0.6175206390469299,0.10069497180379401,0.10069497180379401,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-17.935195922851562,21.45438575744629,297.3649597167969,0.021554755340690405,0.2006213745997671,0.04541597515722605,0.6496095421358095,0.6496095421358095,0.029502650827536912,0.029502650827536912,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,44.33708572387695,-26.225820541381836,296.8162841796875,0.1314810205843349,0.2992272448775011,0.15383376029548146,0.6817974669550086,0.6817974669550086,0.10488346810162325,0.10488346810162325,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36.87407302856445,-33.65119171142578,296.25927734375,0.0907726966643735,0.49173157552541935,0.14420179464747035,0.7245205193012514,0.7245205193012514,0.10447715914215763,0.10447715914215763,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-109.23245239257812,3.283573865890503,295.5836181640625,0.7947394744036558,0.004671207737252795,0.6894602623483874,0.764334411872898,0.764334411872898,0.5269782041317886,0.5269782041317886,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-23.972471237182617,61.124290466308594,294.94635009765625,0.038195279659912686,1.6151985934008006,0.2483361918872992,0.8017242691327773,0.8017242691327773,0.19909715194006208,0.19909715194006208,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,90.25128173828125,-37.19611358642578,294.3519287109375,0.540274783783331,0.596921547397533,0.5478231525641042,0.8390096927407154,0.8390096927407154,0.4596289349090591,0.4596289349090591,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-38.20604705810547,31.439722061157227,293.9815368652344,0.09669974392909432,0.4259245682851441,0.1405700416737246,0.8807147631312816,0.8807147631312816,0.12380211095602875,0.12380211095602875,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,136.35987854003906,-71.28125,293.61346435546875,1.230241106854762,2.186662821859526,1.3576874666144128,0.9306189929050627,0.9306189929050627,1.2634897428605307,1.2634897428605307,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-262.3597106933594,40.28275680541992,293.103759765625,4.546285774826603,0.6971319673931339,4.033373287357671,0.977545673773417,0.977545673773417,3.9428066077697563,3.9428066077697563,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_3,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,239.559814453125,-9.579626083374023,292.3655090332031,3.7808994543140226,0.03932588384402204,3.28232238956498,0.9999994534889605,0.9999994534889605,3.282320595739559,3.282320595739559,0.2790960870940595,0.7223515882137986,0.3381613500161471,0.01,weak
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,30.66286277770996,-37.46683120727539,301.47259521484375,0.06407262441724419,0.6265178808769307,0.13857595791706956,0.1679327638183281,0.1679327638183281,0.02327144361178582,0.02327144361178582,0.2781786696266595,0.7273177598010835,0.337673098708882,0.01,weak
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,-57.6152458190918,40.397701263427734,301.26116943359375,0.22605664123289554,0.7278605267221068,0.292527220907507,0.17293359507911832,0.17293359507911832,0.05058778397003861,0.05058778397003861,0.2781786696266595,0.7273177598010835,0.337673098708882,0.01,weak
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,7.427365303039551,6.092704772949219,301.05322265625,0.0037541543475161036,0.01654456118549298,0.005448413362600427,0.18069361084534497,0.18069361084534497,0.000984493483866299,0.000984493483866299,0.2781786696266595,0.7273177598010835,0.337673098708882,0.01,weak
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,-5.174648284912109,27.12441635131836,300.876953125,0.0018211674115150922,0.327718855696543,0.04499063835692767,0.19408751148987302,0.19408751148987302,0.00873212103903692,0.00873212103903692,0.2781786696266595,0.7273177598010835,0.337673098708882,0.01,weak
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,62.62578582763672,-50.0464973449707,300.783203125,0.2666608329783291,1.1153024547424781,0.37907467066647543,0.21630656310101926,0.21630656310101926,0.08199633917051606,0.08199633917051606,0.2781786696266595,0.7273177598010835,0.337673098708882,0.01,weak
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,-10.311304092407227,-18.806865692138672,300.7024230957031,0.007227088818685605,0.1574568203231015,0.027127009138602023,0.23943072215464023,0.23943072215464023,0.0064950393879510075,0.0064950393879510075,0.2781786696266595,0.7273177598010835,0.337673098708882,0.01,weak
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,-44.208702087402344,25.230566024780273,300.664794921875,0.13283037027481404,0.2833532965612718,0.15276912813203028,0.26858854580051794,0.26858854580051794,0.04103203796819501,0.04103203796819501,0.2781786696266595,0.7273177598010835,0.337673098708882,0.01,weak
topology_17_prestress,amp=1,sample_4,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,-12.176552772521973,29.09423828125,300.74237060546875,0.010079583894886219,0.37687758183796427,0.05866684328406753,0.28649267170741033,0.28649267170741033,0.01680762067309245,0.01680762067309245,0.2781786696266595,0.7273177598010835,0.337673098708882,0.01,weak
