topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,coefficient_x,coefficient_y,p_alpha_norm_sq,c_alpha_x,c_alpha_y,c_alpha
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,-36.39237976074219,21.045732498168945,302.7528076171875,0.09145031124111173,0.2017846276492694,0.10597228795814895
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,-12.290419578552246,30.350521087646484,302.7072448730469,0.01042875178825154,0.4195917354782598,0.06428194557285066
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,17.99587631225586,5.410150527954102,302.781494140625,0.022364099914976343,0.013335823277813475,0.021175816637497697
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,39.98082733154297,-39.27826690673828,302.95672607421875,0.11044860870695758,0.7033265941729384,0.188481994703849
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,-10.31051254272461,-2.17333722114563,303.0556335449219,0.007347827775305919,0.002154013415605709,0.006664228568281658
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,-24.00997543334961,-19.802766799926758,303.02685546875,0.03984195563472269,0.17881529848193356,0.05813334234754067
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,-19.234058380126953,53.46088409423828,302.9678955078125,0.025563161691251373,1.3029888208688936,0.1936953102759152
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,16.804161071777344,18.225831985473633,302.9111328125,0.019508550560685595,0.15141251261527486,0.03686947985448493
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36.44382858276367,-55.1191291809082,302.79547119140625,0.09172198875780349,1.3842861601489416,0.2618466373103079
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8.812851905822754,9.646275520324707,302.47174072265625,0.005357890665012755,0.04235219627186885,0.010227005389921712
