topology,amplitude,H,D,num_samples,number_of_terms,target_time_delays,train_nmse_2d_mean,train_nmse_2d_std,validation_nmse_2d_mean,validation_nmse_2d_std,condition_number_mean,condition_number_std
topology_17_prestress,amp=1,3,3,4,34,"[5, 6, 7, 8]",0.48446420306193566,0.004499868507832063,0.4197803091927429,0.00470432928064186,802815450.4171544,964817262.351575
topology_17_prestress,amp=1,4,1,4,5,"[5, 6, 7, 8, 9]",0.5318582803841847,0.003998050189630281,0.3129444785085473,0.0027169371139928785,1810.6587605587092,58.75462381301841
topology_17_prestress,amp=1,4,2,4,20,"[5, 6, 7, 8, 9]",0.5109843751273782,0.0038819190460020704,0.3410159305230276,0.0032779021694680304,4651854.464325027,331404.73964362807
topology_17_prestress,amp=1,4,3,4,55,"[5, 6, 7, 8, 9]",0.4362455518763162,0.0038516214663782728,0.480211376030242,0.012021981746778833,282104645.31338966,176604377.06766585
topology_17_prestress,amp=1,5,1,4,6,"[5, 6, 7, 8, 9, 10]",0.5191607230339097,0.0034969050245756356,0.3166027701529868,0.002474703251334914,2786.7210029252597,132.51790555697605
topology_17_prestress,amp=1,5,2,4,27,"[5, 6, 7, 8, 9, 10]",0.4869342666605563,0.003194790835899833,0.3590924595355656,0.0028731587558009923,9899407.311044935,877171.2460490261
topology_17_prestress,amp=1,5,3,4,83,"[5, 6, 7, 8, 9, 10]",0.3808038826151376,0.005314539360272121,0.6449655565157552,0.017843776106053904,1219134601.159712,545633500.6424911
topology_17_prestress,amp=1,6,1,4,7,"[5, 6, 7, 8, 9, 10, 11]",0.5133235416665833,0.003602569419453187,0.3166109206283988,0.0022796929310581722,4102.179092691395,271.7480884200006
topology_17_prestress,amp=1,6,2,4,35,"[5, 6, 7, 8, 9, 10, 11]",0.4754321125098376,0.0028229613342041215,0.3626747288788017,0.004888343186751001,21139059.97553952,1787940.0564935813
topology_17_prestress,amp=1,6,3,4,119,"[5, 6, 7, 8, 9, 10, 11]",0.3218162919056366,0.0008027577585791062,0.7587932010677503,0.027419971693197782,2692096859.9641585,3063405123.82165
topology_17_prestress,amp=1,7,1,4,8,"[5, 6, 7, 8, 9, 10, 11, 12]",0.5066859262264098,0.003106621643335954,0.3150183834309344,0.0020954185979102273,5402.677896373527,435.93379870042276
topology_17_prestress,amp=1,7,2,4,44,"[5, 6, 7, 8, 9, 10, 11, 12]",0.4602484157739501,0.0026901973814874762,0.3619864904724311,0.00529800094552541,40525494.84590609,11184129.678522855
topology_17_prestress,amp=1,7,3,4,164,"[5, 6, 7, 8, 9, 10, 11, 12]",0.2363172892805494,0.001582856769853613,0.9902211016638979,0.079244250115155,2343161523.145852,937197005.2549082
topology_17_prestress,amp=1,8,1,4,9,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",0.49973962589564,0.003461702522904628,0.31311319531454507,0.0019938572678251895,6656.965609288547,616.3995343365041
topology_17_prestress,amp=1,8,2,4,54,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",0.43851567307393957,0.00328155476022696,0.3718377447352269,0.004981082186102934,125200139.79555166,80403685.1772963
topology_17_prestress,amp=1,8,3,4,219,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",0.14667740944488802,0.003002209335836561,1.274547378121017,0.06523021903693389,178883320761.5307,304177428132.2628
topology_17_prestress,amp=1,9,1,4,10,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.49437181750118236,0.003404462467984509,0.3138204699160713,0.0019926158606510583,7747.339052242686,765.3444194459673
topology_17_prestress,amp=1,9,2,4,65,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.42317769872105365,0.003253572340762137,0.3796022306791976,0.003660691181792843,202918944.71371308,150448471.0391944
topology_17_prestress,amp=1,9,3,4,285,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.07795782665509934,0.0003876683461727865,1.9994116724598285,0.08659271718240512,14053575893.444286,8215086827.6476345
topology_17_prestress,amp=1,10,1,4,11,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.49418180222482294,0.0034088663677073828,0.31407572438430315,0.0020566085290830527,8703.452821078818,887.9859124343913
topology_17_prestress,amp=1,10,2,4,77,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.40941178788251364,0.003742183974694988,0.3937728443943893,0.004767330553332565,226449438.1542815,134005238.75681908
topology_17_prestress,amp=1,10,3,4,363,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.014720120447371947,0.002422338620487695,5.269999946394881,0.286524630473576,18064182430.472458,10361167673.78907
topology_17_prestress,amp=1,11,1,4,12,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.48915802472372505,0.0036499852013130094,0.3135822388893323,0.0020245661247649763,9659.468632489861,1009.9657852013544
topology_17_prestress,amp=1,11,2,4,90,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.3786355587608872,0.004782863015699282,0.4426240895704605,0.010609467522184854,660677993.519891,476310319.0230636
topology_17_prestress,amp=1,11,3,4,454,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.00042853468805570654,4.5651030522946374e-05,8.015512330019025,0.42173228327506085,255804262760.96463,397393110689.5461
topology_17_prestress,amp=1,12,1,4,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",0.4838868747505177,0.003521534158106575,0.3123733087605885,0.0018193547500526975,10593.449073659349,1129.8875778001768
topology_17_prestress,amp=1,12,2,4,104,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",0.3505214663212486,0.0047730012882705244,0.4667178670594733,0.0159523981025727,526361359.86342347,302709275.71425945
topology_17_prestress,amp=1,12,3,4,559,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",9.716940503788505e-06,1.7871254418195563e-06,9.32135430443092,1.403797581259614,149979461806.65692,120937918680.53842
topology_17_prestress,amp=1,13,1,4,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",0.4828350009153356,0.0036292346715703356,0.31508541236262516,0.0019277021478217057,11650.164379568241,1269.7294865945184
topology_17_prestress,amp=1,13,2,4,119,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",0.31971414662761255,0.006413826845706194,0.5359915457288036,0.010818562122945765,599304924.8932371,476836256.9166367
topology_17_prestress,amp=1,13,3,4,679,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",9.603120105160556e-07,1.2391856639016114e-07,7.113501834136627,0.41980749874753354,75551636510.16597,58552557553.083244
topology_17_prestress,amp=1,14,1,4,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.47247634761638446,0.0039176025676562485,0.3192678883038423,0.0016587556869239678,12821.97684912136,1424.1714458830545
topology_17_prestress,amp=1,14,2,4,135,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.2990635157644607,0.007227842821831366,0.6078154073695845,0.00935270776026357,8429780812.858895,8736022257.528807
topology_17_prestress,amp=1,14,3,4,815,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.4627782899006771e-07,1.6456491773985166e-08,6.806020938970928,1.0737004700291335,1948794744780.5828,2835020855761.384
topology_17_prestress,amp=1,15,1,4,16,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.4719005357692976,0.003848330463899602,0.3198100880518524,0.0016528888545725893,13968.999431676652,1585.4069244661334
topology_17_prestress,amp=1,15,2,4,152,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.27118180345747767,0.005948845998574487,0.6543006043671289,0.010021212247679257,7666546769.058213,11023036489.02893
topology_17_prestress,amp=1,15,3,4,968,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",2.0548089726190884e-08,1.5734574928557313e-09,6.6304021461178655,0.29116301337262973,140700871808.97217,75599519219.83318
