topology,amplitude,sample,hidden_node,reference_node,horizon_steps,tau_frames,tau_seconds,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,memory_capacity_raw,memory_capacity_clipped
topology_10_prestress,amp=2.5,sample_1,10,0,5,15,0.5004966259002686,14,28,0.24669300348361367,0.34209078679359783,0.7533069965163863,0.6579092132064022,0.34209078679359783,0.34209078679359783
topology_10_prestress,amp=2.5,sample_1,10,0,5,16,0.5338630676269531,14,28,0.23794025107174988,0.32416345032528493,0.7620597489282501,0.6758365496747151,0.32416345032528493,0.32416345032528493
topology_10_prestress,amp=2.5,sample_1,10,0,5,17,0.5672295093536377,14,28,0.22726099788626952,0.3021663317905985,0.7727390021137305,0.6978336682094015,0.3021663317905985,0.3021663317905985
topology_10_prestress,amp=2.5,sample_1,10,0,5,18,0.6005959510803223,14,28,0.22117355124525118,0.2965859860732003,0.7788264487547488,0.7034140139267997,0.2965859860732003,0.2965859860732003
topology_10_prestress,amp=2.5,sample_1,10,0,5,19,0.6339623928070068,14,28,0.21621563123530096,0.29084346352445,0.783784368764699,0.70915653647555,0.29084346352445,0.29084346352445
topology_10_prestress,amp=2.5,sample_1,10,0,5,20,0.6673288345336914,14,28,0.21399419172374656,0.25564081849270825,0.7860058082762534,0.7443591815072917,0.25564081849270825,0.25564081849270825
topology_10_prestress,amp=2.5,sample_1,10,0,5,21,0.700695276260376,14,28,0.21991117152021322,0.2025522004904463,0.7800888284797868,0.7974477995095537,0.2025522004904463,0.2025522004904463
topology_10_prestress,amp=2.5,sample_1,10,0,5,22,0.7340617179870605,14,28,0.2247900079300963,0.16615535063751374,0.7752099920699037,0.8338446493624863,0.16615535063751374,0.16615535063751374
topology_10_prestress,amp=2.5,sample_1,10,0,5,23,0.7674281597137451,14,28,0.22701486541051397,0.13586909531712998,0.772985134589486,0.86413090468287,0.13586909531712998,0.13586909531712998
topology_10_prestress,amp=2.5,sample_1,10,0,5,24,0.8007946014404297,14,28,0.22927355092440993,0.1153494419989507,0.7707264490755901,0.8846505580010493,0.1153494419989507,0.1153494419989507
topology_10_prestress,amp=2.5,sample_1,10,0,5,25,0.8341610431671143,14,28,0.22442753197866605,0.12288673795388394,0.775572468021334,0.8771132620461161,0.12288673795388394,0.12288673795388394
topology_10_prestress,amp=2.5,sample_1,10,0,5,26,0.8675274848937988,14,28,0.23159602691652847,0.11835563019475326,0.7684039730834715,0.8816443698052467,0.11835563019475326,0.11835563019475326
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,0.9008939266204834,14,28,0.24888029662345934,0.1060162029491779,0.7511197033765407,0.8939837970508221,0.1060162029491779,0.1060162029491779
topology_10_prestress,amp=2.5,sample_1,10,0,5,28,0.934260368347168,14,28,0.2580406591235588,0.08483292047212376,0.7419593408764412,0.9151670795278762,0.08483292047212376,0.08483292047212376
topology_10_prestress,amp=2.5,sample_1,10,0,5,29,0.9676268100738525,14,28,0.260221482212332,0.043381101276082745,0.739778517787668,0.9566188987239173,0.043381101276082745,0.043381101276082745
