sample,Q_extra,D,horizon_steps,lag_stride_frames,target_delay_frames_min,target_delay_frames_max,target_delay_set_frames,max_lag_frames,number_of_terms,status,selected_alpha,min_cv_train_rows,window_rows,terms_per_min_cv_train_row,train_nmse_x_mean,train_nmse_x_std,val_nmse_x_mean,val_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,val_nmse_y_mean,val_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,val_nmse_2d_mean,val_nmse_2d_std,train_val_gap_2d
sample_2,2,1,5,1,5,7,"[5, 6, 7]",2,3,ok,0.01,447,597,0.006711409395973154,0.30620347870476367,0.0435061273531109,0.4006864477307389,0.1211421778961403,0.48877903078735646,0.04381549140495978,0.5679521740631885,0.10856517113632969,0.31220771861101826,0.04383831354178198,0.4068648037761915,0.12094129625883872,0.09465708516517324
sample_2,3,1,5,1,5,8,"[5, 6, 7, 8]",3,4,ok,0.01,447,596,0.008948545861297539,0.30553202485217984,0.043211337576907344,0.3999820056484767,0.12056884311260146,0.4841218322708859,0.04286997015967143,0.5667169310087895,0.10799799582997167,0.3114065908831093,0.04351206554322486,0.4061658955738434,0.12025153593904601,0.09475930469073413
sample_2,4,1,5,1,5,9,"[5, 6, 7, 8, 9]",4,5,ok,0.01,446,595,0.011210762331838564,0.3046761246733154,0.04424608298158881,0.4018392557791448,0.12460810751144352,0.47866462671753773,0.03977669562627827,0.5632660265011329,0.10010376694856632,0.31038832609993877,0.04440747703596966,0.40777496907695426,0.12393795013779972,0.09738664297701549
sample_2,5,1,5,1,5,10,"[5, 6, 7, 8, 9, 10]",5,6,ok,0.01,445,594,0.01348314606741573,0.30150667674673615,0.04332061394697124,0.39818952186868517,0.12159287461942214,0.4759776050944795,0.0384768219450054,0.5610075242273233,0.09496854683476152,0.30723089684966426,0.04346023438695597,0.4041624768165065,0.12085742686765873,0.09693157996684226
sample_2,6,1,5,1,5,11,"[5, 6, 7, 8, 9, 10, 11]",6,7,ok,0.01,444,593,0.015765765765765764,0.3014395174200195,0.043262828531263904,0.3982819785766867,0.12059203267020868,0.4714195231600257,0.03701983646609652,0.55650520605722,0.089997579829536,0.3070100397617031,0.04333922285420647,0.4040600267112514,0.11978840222675381,0.0970499869495483
sample_2,7,1,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,8,ok,0.01,444,592,0.018018018018018018,0.2997422441259054,0.04280323299473279,0.39535923474455226,0.11915415922680037,0.4698706186235783,0.036310868852538494,0.5551658129255737,0.08758414516676963,0.30531597918741915,0.042869723833140715,0.4011823803335435,0.11835021996310041,0.09586640114612432
sample_2,8,1,5,1,5,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",8,9,ok,0.01,443,591,0.020316027088036117,0.2990825742365683,0.04251762717262628,0.39444714794446284,0.11751954867948616,0.4696753124984828,0.037073956706958365,0.5544738426727077,0.09109079353567277,0.30467408255682804,0.042629592414837554,0.4002854696587207,0.11686726587374502,0.09561138710189265
sample_2,9,1,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,10,ok,0.01,442,590,0.02262443438914027,0.298114360327859,0.042122184828768644,0.39360756696852506,0.11729758872145106,0.4693608801607623,0.037115346791311114,0.5561307432416251,0.09197132089694281,0.3037304278125509,0.04224774132824831,0.39954421716584165,0.11666948429374366,0.09581378935329077
sample_2,10,1,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,11,ok,0.01,441,589,0.024943310657596373,0.2953967225767952,0.041568422092199214,0.3905298020717855,0.11590470954367052,0.46766923057121795,0.03611146529165158,0.5542640251800632,0.08938736514746785,0.30104397522515236,0.041680830393641254,0.39649637261042314,0.11527675673592613,0.09545239738527078
sample_2,0,2,5,1,5,5,[5],0,2,ok,1.0,449,599,0.004454342984409799,0.3117737469165843,0.04365160193958022,0.4082094322323809,0.12203052429997086,0.5417773796479788,0.048378175322441416,0.6246024203157254,0.11968806618462742,0.319352117278876,0.04421488507327362,0.41625266421770424,0.12194181835817575,0.09690054693882821
